CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
10706  5  2,EG6,10706,5,1373,1972,869,42,6,1,1,2,8,11,11,1,1,1,1,0,0,0,,5,1,4,1,,5,111054,
10706 15  3,EG6,10706,15,1373,1993,1120,21,2,1,1,2,6,11,11,1,0,1,1,0,0,0,,3,0,4,0,,5,99712,
10706 24  6,EG6,10706,24,1373,1990,1082,24,2,1,1,2,6,11,11,1,0,1,1,0,0,0,,8,1,4,0,,4,44508,
10706 34  2,EG6,10706,34,1373,1968,826,45,7,1,1,2,6,11,11,1,0,1,1,0,0,1,,4,0,4,1,,5,126875,
10706 62  2,EG6,10706,62,1373,1986,1043,27,3,1,1,3,4,11,11,1,0,1,1,0,0,0,,4,2,5,0,,5,109974,
10706 72  2,EG6,10706,72,1373,1978,941,36,5,1,1,2,6,11,11,1,1,1,1,0,0,0,,4,0,4,0,,5,77879,
10706 81  2,EG6,10706,81,1373,1978,946,35,5,1,1,2,6,11,11,1,0,1,1,0,0,1,,5,1,4,1,,5,146143,
10706 91  2,EG6,10706,91,1373,1968,826,45,7,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,0,4,0,,5,111908,
10706110  2,EG6,10706,110,1373,1977,936,36,5,1,1,2,6,11,11,1,1,1,1,0,0,0,,16,2,4,0,,4,54816,
10706110  8,EG6,10706,110,1373,1973,879,41,6,1,1,1,5,97,97,7,7,7,7,7,7,7,,16,2,1,7,,4,54816,
10706138  2,EG6,10706,138,1373,1986,1040,27,3,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,2,4,0,,5,69914,
10706148  2,EG6,10706,148,1373,1977,927,37,5,1,1,2,6,11,11,1,0,1,1,0,0,0,,6,1,4,0,,5,68946,
10706167  2,EG6,10706,167,1373,1971,853,43,6,1,1,2,3,11,11,1,0,1,1,0,0,0,,4,0,3,0,,5,76023,
11602  3  2,EG6,11602,3,1373,1976,923,37,5,1,1,3,4,11,11,1,1,1,1,0,0,0,,5,3,5,1,,5,130736,
11602 16  2,EG6,11602,16,1373,1993,1125,20,2,1,1,2,8,11,11,1,0,1,1,0,0,0,,3,1,4,0,,5,92213,
11602 29  2,EG6,11602,29,1373,1977,929,37,5,1,1,2,3,11,11,1,0,1,1,0,0,0,,5,1,3,0,,5,89998,
11602 42  2,EG6,11602,42,1373,1964,776,49,7,1,1,0,,11,11,1,0,1,1,0,0,0,,5,0,0,1,,5,80380,
11602 68  2,EG6,11602,68,1373,1970,852,43,6,1,1,2,6,11,11,1,0,1,1,0,0,1,,6,0,4,0,,5,75285,
11602107  2,EG6,11602,107,1373,1983,1005,30,4,1,1,2,2,11,11,1,0,1,1,0,0,0,,6,2,3,0,,5,97897,
11602120  2,EG6,11602,120,1373,1983,997,31,4,1,1,2,3,11,11,1,0,1,1,0,0,0,,5,2,3,0,,5,67344,
11602133  2,EG6,11602,133,1373,1986,1043,27,3,1,1,2,6,11,11,1,1,1,1,0,0,0,,4,2,4,0,,5,117799,
11602146  2,EG6,11602,146,1373,1968,820,46,7,1,1,2,6,11,11,1,0,1,1,0,0,0,,3,0,4,0,,4,58282,
12505 19  2,EG6,12505,19,1373,1972,867,42,6,1,1,3,5,11,11,1,1,1,1,0,0,1,,6,1,5,0,,5,116519,
12505 39  2,EG6,12505,39,1373,1980,969,33,4,1,1,2,2,11,11,1,0,1,1,0,0,0,,4,1,3,0,,4,44386,
12505 59  4,EG6,12505,59,1373,1989,1070,25,3,1,1,2,6,97,97,7,7,7,7,7,7,7,,5,0,4,7,,4,58282,
12505 79  2,EG6,12505,79,1373,1983,998,31,4,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,2,4,0,,5,77100,
12505119  2,EG6,12505,119,1373,1989,1073,25,3,1,1,2,2,11,11,1,0,1,1,0,0,0,,3,1,3,0,,4,60366,
12505138  2,EG6,12505,138,1373,1981,982,32,4,1,1,3,4,11,11,1,1,1,1,0,0,0,,4,2,5,0,,5,100798,
12505158  2,EG6,12505,158,1373,1980,961,34,4,1,1,0,,11,11,1,1,1,1,0,0,0,,6,1,0,0,,4,46385,
20803  5  2,EG6,20803,5,1373,1979,959,34,4,1,1,2,6,11,11,1,0,1,1,0,0,0,,3,1,4,0,,4,64215,
20803 17  2,EG6,20803,17,1373,1990,1089,23,2,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,2,4,0,,5,95203,
20803 28  2,EG6,20803,28,1373,1992,1106,22,2,1,1,2,6,11,11,1,0,1,1,0,1,0,,3,1,4,0,,5,99882,
20803 40  2,EG6,20803,40,1373,1988,1065,25,3,1,1,3,4,11,11,1,0,1,1,0,0,0,,3,1,5,1,,5,106475,
20803 52  2,EG6,20803,52,1373,1980,962,34,4,1,1,3,4,11,11,1,1,1,1,0,0,0,,4,2,5,0,,5,117959,
20803 75  2,EG6,20803,75,1373,1974,896,39,5,1,1,3,4,11,11,1,0,1,1,0,0,0,,4,0,5,1,,5,116881,
20803 87  2,EG6,20803,87,1373,1987,1047,27,3,1,1,2,8,11,11,1,0,1,1,0,0,0,,2,0,4,0,,5,104687,
20803111  2,EG6,20803,111,1373,1976,924,37,5,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,0,4,0,,4,4290,
20803122  2,EG6,20803,122,1373,1996,1155,18,1,1,1,2,5,11,11,1,0,1,1,0,0,0,,2,0,3,0,,5,100472,
20803134  2,EG6,20803,134,1373,1978,945,35,5,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,1,4,0,,5,110661,
20803158  2,EG6,20803,158,1373,1965,790,48,7,1,1,0,,11,11,1,0,1,1,0,0,1,,5,0,0,0,,3,-20638,
20803169  5,EG6,20803,169,1373,1992,1109,22,2,1,1,1,5,11,11,1,0,1,1,0,0,0,,6,1,2,0,,4,12090,
20803181  2,EG6,20803,181,1373,1980,972,33,4,1,1,0,,11,11,1,0,1,1,0,0,1,,5,1,0,0,,5,101067,
20803440  2,EG6,20803,440,1373,1973,888,40,6,1,1,2,6,11,11,1,0,1,1,0,0,0,,6,0,4,0,,4,55448,
21604  2  2,EG6,21604,2,1373,1982,985,32,4,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,2,4,0,,5,92714,
21604 14  2,EG6,21604,14,1373,1981,973,33,4,1,1,2,2,11,11,1,0,1,1,0,0,0,,5,1,3,0,,5,89931,
21604 25  2,EG6,21604,25,1373,1980,969,33,4,1,1,2,1,11,11,1,0,1,1,0,0,0,,4,0,3,0,,4,58805,
21604 49  2,EG6,21604,49,1373,1967,810,46,7,1,1,2,6,11,11,1,0,1,1,0,0,0,,8,0,4,1,,5,103945,
21604 49  6,EG6,21604,49,1373,1989,1071,25,3,1,1,3,4,97,97,7,7,7,7,7,7,7,,8,0,5,7,,5,103945,
21604 61  2,EG6,21604,61,1373,1972,875,41,6,1,1,2,1,11,11,1,0,1,1,0,0,0,,7,0,3,0,,4,63047,
21604 61  4,EG6,21604,61,1373,1990,1081,24,2,1,1,2,6,11,11,1,0,1,1,0,0,0,,7,0,4,0,,4,63047,
21604 72  2,EG6,21604,72,1373,1968,823,45,7,1,1,2,6,11,11,1,1,1,1,0,0,0,,4,0,4,1,,5,70537,
21604 96  2,EG6,21604,96,1373,1973,887,40,6,1,1,2,3,11,11,1,0,1,1,0,0,0,,4,0,3,0,,5,66977,
21604119  2,EG6,21604,119,1373,1970,846,43,6,1,1,3,4,11,11,1,1,1,1,0,0,0,,3,0,5,1,,5,114911,
21604131  2,EG6,21604,131,1373,1987,1049,27,3,1,1,3,4,11,11,1,0,1,1,0,0,0,,4,2,5,0,,4,56943,
21604143  2,EG6,21604,143,1373,1967,807,47,7,1,1,2,6,11,11,1,1,1,1,0,0,1,,4,0,4,1,,5,121059,
30206 18  1,EG6,30206,18,1373,1965,790,48,7,1,1,0,,11,11,1,0,1,1,0,0,0,,4,0,0,0,,4,34130,
30206 33  3,EG6,30206,33,1373,1973,882,40,6,1,1,2,6,97,97,7,7,7,7,7,7,7,,4,0,4,7,,5,96217,
30206 48  2,EG6,30206,48,1373,1985,1028,28,3,1,1,2,6,11,11,1,0,1,1,0,0,0,,3,0,4,0,,5,104470,
30206 63  2,EG6,30206,63,1373,1977,933,36,5,1,1,3,4,11,11,1,1,1,1,0,0,0,,4,1,5,1,,5,121371,
30206 78  2,EG6,30206,78,1373,1989,1075,24,2,1,1,2,6,11,11,1,1,1,1,0,0,0,,3,1,4,0,,5,110578,
30206 93  2,EG6,30206,93,1374,1987,1055,26,3,1,1,2,2,11,11,1,0,1,0,0,0,0,,5,2,3,0,,4,34362,
30206107  2,EG6,30206,107,1373,1982,988,32,4,1,1,3,4,11,11,1,0,1,1,0,0,0,,4,1,5,1,,5,109474,
30206122  2,EG6,30206,122,1374,1980,972,33,4,1,1,2,6,11,11,1,1,1,1,0,0,1,,4,2,4,0,,5,133106,
30206137  2,EG6,30206,137,1373,1991,1099,22,2,1,1,3,4,11,11,1,0,1,1,0,0,1,,2,0,5,1,,5,102201,
30206152  2,EG6,30206,152,1373,1988,1058,26,3,1,1,2,3,11,11,1,0,1,1,0,0,0,,4,2,3,0,,5,113930,
30206167  2,EG6,30206,167,1373,1976,923,37,5,1,1,1,6,11,11,1,0,1,1,0,0,0,,8,1,2,0,,5,98557,
30206167  7,EG6,30206,167,1373,1992,1109,22,2,1,1,0,,97,97,7,7,7,7,7,7,7,,8,1,0,7,,5,98557,
30206182  2,EG6,30206,182,1373,1971,857,43,6,1,1,1,3,11,11,1,0,1,1,0,0,0,,4,0,1,0,,5,71437,
30206197  2,EG6,30206,197,1373,1968,818,46,7,1,1,3,4,11,11,1,1,1,1,0,0,1,,5,0,5,1,,5,116060,
31501  9  2,EG6,31501,9,1373,1982,994,31,4,1,1,3,4,11,11,1,0,1,1,0,0,1,,5,2,5,1,,5,134792,
31501 40  1,EG6,31501,40,1373,1965,786,48,7,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,0,4,1,,5,76437,
31501103  2,EG6,31501,103,1373,1983,1004,30,4,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,3,4,0,,5,66345,
31501119  2,EG6,31501,119,1373,1975,903,39,5,1,1,0,,11,11,1,0,1,0,0,0,0,,4,1,0,0,,3,-23546,
31501151  2,EG6,31501,151,1373,1967,808,47,7,1,1,2,6,11,11,1,1,1,1,0,0,0,,5,0,4,1,,5,110518,
32802  1  1,EG6,32802,1,1373,1967,813,46,7,1,1,0,,11,11,1,0,1,1,0,0,0,,3,0,0,0,,4,3855,
32802  9  2,EG6,32802,9,1373,1973,882,40,6,1,1,0,,11,11,1,1,1,1,0,0,0,,7,0,0,0,,5,89652,
32802 26  2,EG6,32802,26,1373,1975,911,38,5,1,1,3,4,11,11,1,0,1,1,0,0,0,,4,0,5,1,,5,107136,
32802 35  2,EG6,32802,35,1373,1974,895,39,5,1,1,3,4,11,11,1,0,1,1,0,0,0,,5,2,5,0,,5,82321,
32802 52  7,EG6,32802,52,1373,1981,981,32,4,1,1,2,5,11,11,1,1,1,1,0,0,0,,8,0,3,1,,5,105617,
32802 69  2,EG6,32802,69,1374,1975,910,38,5,1,1,3,4,11,11,1,1,1,1,0,0,1,,5,1,5,0,,5,125464,
32802 77  2,EG6,32802,77,1373,1972,874,41,6,1,1,2,8,11,11,1,0,1,1,0,0,0,,5,0,4,0,,5,109244,
32802 86  2,EG6,32802,86,1373,1965,781,49,7,1,1,2,6,11,11,1,0,1,1,0,0,1,,4,0,4,1,,5,124447,
32802 94  2,EG6,32802,94,1373,1976,913,38,5,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,1,4,0,,4,54484,
32802112  2,EG6,32802,112,1373,1989,1079,24,2,1,1,2,6,11,11,1,0,1,1,0,0,1,,2,0,4,0,,5,90575,
32802120  2,EG6,32802,120,1373,1985,1021,29,3,1,1,2,8,11,11,1,0,1,1,0,0,1,,4,2,4,0,,5,102865,
32802137  2,EG6,32802,137,1373,1972,872,41,6,1,1,2,6,11,11,1,0,1,1,0,0,1,,4,0,4,0,,5,119307,
32802146  2,EG6,32802,146,1373,1977,936,36,5,1,1,2,2,11,11,1,0,1,1,0,0,1,,4,1,3,1,,5,135798,
32802163  2,EG6,32802,163,1373,1980,966,33,4,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,1,4,0,,5,95645,
32802180  2,EG6,32802,180,1374,1993,1117,21,2,1,1,2,4,11,11,1,0,1,1,0,0,1,,4,2,3,0,,4,36741,
32802188  2,EG6,32802,188,1373,1964,774,49,7,1,1,0,,11,11,1,0,1,1,0,0,0,,6,0,0,0,,5,112481,
40212  3  2,EG6,40212,3,1373,1971,854,43,6,1,1,2,3,11,11,1,1,1,1,0,0,0,,3,1,3,0,,5,83615,
40212  6  2,EG6,40212,6,1373,1975,903,39,5,1,1,3,4,11,11,1,0,1,1,0,0,0,,5,0,5,0,,4,62954,
40212 10  1,EG6,40212,10,1373,1965,781,49,7,1,1,1,6,11,11,1,0,1,1,0,0,0,,4,0,2,0,,4,60300,
40212 14  2,EG6,40212,14,1373,1992,1105,22,2,1,1,2,6,11,11,1,0,1,1,0,0,0,,2,0,4,0,,5,81399,
40212 18  2,EG6,40212,18,1373,1969,840,44,6,1,1,2,8,11,11,1,0,1,1,0,0,1,,7,0,4,0,,5,90221,
40212 22  2,EG6,40212,22,1373,1979,956,34,4,1,1,1,4,11,11,1,0,1,1,0,0,0,,4,1,1,0,,4,57873,
40212 29  2,EG6,40212,29,1373,1965,787,48,7,1,1,0,,11,11,1,0,1,1,0,0,0,,4,0,0,0,,4,41362,
40212 33  2,EG6,40212,33,1373,1991,1102,22,2,1,1,2,6,11,11,1,0,1,1,0,0,0,,2,0,4,0,,5,96164,
40212 37  2,EG6,40212,37,1373,1983,1001,31,4,1,1,2,1,11,11,1,1,1,1,0,0,0,,5,1,3,0,,5,68658,
40212 41  2,EG6,40212,41,1373,1983,1006,30,4,1,1,2,2,11,11,1,1,1,1,0,0,0,,7,2,3,0,,5,69024,
40212 48  2,EG6,40212,48,1373,1985,1022,29,3,1,1,0,,11,11,1,0,1,1,0,0,0,,5,2,0,0,,4,31613,
40212 52  2,EG6,40212,52,1373,1991,1096,23,2,1,1,2,4,11,11,1,1,1,1,0,0,0,,4,2,3,0,,5,73647,
40212 56  2,EG6,40212,56,1373,1985,1029,28,3,1,1,1,5,11,11,1,1,1,1,0,0,0,,6,2,2,0,,4,45093,
40212 63  2,EG6,40212,63,1373,1975,911,38,5,1,1,2,3,11,11,1,0,1,1,0,0,0,,6,1,3,0,,4,21231,
40212 71  2,EG6,40212,71,1373,1985,1026,28,3,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,2,4,0,,5,85821,
40212 75  2,EG6,40212,75,1373,1986,1036,28,3,1,1,2,6,11,11,1,0,1,1,0,0,0,,3,1,4,0,,4,54519,
40212 78  2,EG6,40212,78,1373,1965,781,49,7,1,1,2,3,11,11,1,0,1,1,0,0,0,,4,0,3,0,,5,69352,
40212 82  2,EG6,40212,82,1373,1977,936,36,5,1,1,1,6,11,11,1,0,1,1,0,0,0,,5,1,2,0,,4,18502,
40212 86  2,EG6,40212,86,1373,1971,853,43,6,1,1,2,3,11,11,1,0,1,1,0,0,0,,5,2,3,0,,4,33056,
40212 90  2,EG6,40212,90,1373,1993,1121,21,2,1,1,3,1,11,11,1,1,1,1,0,0,0,,3,1,5,0,,5,88394,
40212 94  1,EG6,40212,94,1373,1965,782,49,7,1,1,1,4,11,11,1,0,1,1,0,0,0,,1,0,1,0,,4,54405,
40212101  2,EG6,40212,101,1373,1976,917,38,5,1,1,2,3,11,11,1,1,1,1,0,0,0,,4,0,3,0,,4,47730,
40212109  2,EG6,40212,109,1373,1984,1018,29,3,1,1,2,3,11,11,1,0,1,1,0,0,0,,4,0,3,0,,4,50044,
40212112  1,EG6,40212,112,1373,1982,988,32,4,1,1,1,6,11,11,1,0,1,1,0,0,0,,4,1,2,0,,4,29345,
40212116  2,EG6,40212,116,1373,1986,1034,28,3,1,1,3,4,11,11,1,0,1,1,0,0,0,,2,0,5,0,,4,61244,
40212120  2,EG6,40212,120,1374,1987,1052,26,3,1,1,2,1,11,11,1,0,1,1,0,0,0,,2,0,3,0,,5,89461,
40212124  2,EG6,40212,124,1374,1971,864,42,6,1,1,2,3,11,11,1,0,1,1,0,0,0,,7,1,3,0,,5,97155,
40613  4  2,EG6,40613,4,1373,1964,774,49,7,1,1,0,,11,11,1,0,1,1,0,0,0,,3,0,0,0,,4,48869,
40613  8  2,EG6,40613,8,1373,1973,887,40,6,1,1,2,2,11,11,1,1,1,1,0,0,0,,5,0,3,0,,5,91263,
40613 22  2,EG6,40613,22,1374,1978,939,36,5,1,1,2,2,11,11,1,0,1,1,0,0,0,,6,0,3,0,,4,52737,
40613 26  2,EG6,40613,26,1373,1976,921,37,5,1,1,2,6,11,11,1,0,1,1,0,0,0,,2,0,4,0,,5,90338,
40613 31  2,EG6,40613,31,1373,1980,963,34,4,1,1,2,3,11,11,1,1,1,1,0,0,0,,4,0,3,1,,5,83431,
40613 35  1,EG6,40613,35,1373,1968,824,45,7,1,1,0,,11,11,1,0,1,1,0,0,0,,5,0,0,0,,4,31286,
40613 39  2,EG6,40613,39,1373,1972,875,41,6,1,1,3,4,11,11,1,0,1,1,0,0,0,,5,0,5,0,,4,42997,
40613 44  2,EG6,40613,44,1373,1973,880,41,6,1,1,2,3,11,11,1,0,0,1,0,0,0,,5,1,3,0,,4,57575,
40613 48  2,EG6,40613,48,1373,1988,1061,26,3,1,1,3,4,11,11,1,0,1,1,0,0,1,,3,1,5,0,,5,82567,
40613 53  3,EG6,40613,53,1373,1978,947,35,5,1,1,2,3,11,11,1,0,1,1,0,0,0,,6,2,3,0,,5,85648,
40613 57  2,EG6,40613,57,1373,1982,987,32,4,1,1,2,6,11,11,1,0,1,1,0,1,0,,5,2,4,0,,5,96324,
40613 62  2,EG6,40613,62,1373,1972,876,41,6,1,1,2,6,11,11,1,0,1,1,0,0,0,,6,0,4,0,,4,15254,
40613 75  2,EG6,40613,75,1373,1971,860,42,6,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,0,4,1,,5,91239,
40613 88  2,EG6,40613,88,1373,1989,1070,25,3,1,1,2,3,11,11,1,0,1,1,0,0,1,,10,2,3,0,,5,96473,
40613 88  6,EG6,40613,88,1373,1968,820,46,7,1,1,1,6,97,97,7,7,7,7,7,7,7,,10,2,2,7,,5,96473,
40613 93  2,EG6,40613,93,1373,1965,791,48,7,1,1,0,,11,11,1,0,1,1,0,0,0,,8,0,0,0,,5,80652,
40613 93  8,EG6,40613,93,1373,1994,1131,20,2,1,1,1,3,11,11,1,0,1,1,0,0,0,,8,0,1,0,,5,80652,
40613 97  2,EG6,40613,97,1373,1982,987,32,4,1,1,3,1,11,11,1,0,1,1,0,0,0,,5,1,5,0,,5,95404,
40613106  2,EG6,40613,106,1373,1968,826,45,7,1,1,0,,11,11,1,0,1,1,0,0,0,,4,0,0,0,,5,94991,
40613115  2,EG6,40613,115,1373,1974,889,40,6,1,1,1,3,11,11,1,0,1,1,0,0,0,,4,0,1,0,,4,43146,
40613119  5,EG6,40613,119,1373,1986,1039,27,3,1,1,2,6,97,97,7,7,7,7,7,7,7,,6,0,4,7,,4,35712,
40613124  2,EG6,40613,124,1373,1986,1033,28,3,1,1,0,,11,11,1,0,1,1,0,0,0,,4,2,0,0,,4,47795,
40613133  2,EG6,40613,133,1373,1991,1094,23,2,1,1,2,6,11,11,1,0,1,1,0,0,0,,3,1,4,0,,5,81650,
50507  1  2,EG6,50507,1,1374,1987,1053,26,3,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,1,4,0,,5,84166,
50507  1  4,EG6,50507,1,1374,1978,944,35,5,1,1,2,3,97,97,7,7,7,7,7,7,7,,5,1,3,7,,5,84166,
50507  9  2,EG6,50507,9,1374,1971,856,43,6,1,1,2,6,11,11,1,1,1,1,0,0,0,,6,0,4,1,,5,95189,
50507 17  2,EG6,50507,17,1374,1978,946,35,5,1,1,2,8,11,11,1,1,1,1,0,0,0,,7,1,4,1,,5,103358,
50507 34  2,EG6,50507,34,1374,1989,1079,24,2,1,1,1,3,11,11,1,0,1,1,0,0,0,,5,3,1,0,,5,82859,
50507 42  2,EG6,50507,42,1374,1983,1001,31,4,1,1,2,6,11,11,1,1,1,1,0,0,1,,4,1,4,0,,5,108748,
50507 50  2,EG6,50507,50,1374,1977,925,37,5,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,0,4,0,,5,70120,
50507 58  2,EG6,50507,58,1374,1979,958,34,4,1,1,3,4,11,11,1,1,1,1,0,0,0,,5,1,5,0,,4,58190,
50507 83  2,EG6,50507,83,1374,1989,1069,25,3,1,1,1,6,11,11,1,0,1,1,0,0,0,,8,0,2,0,,4,39531,
50507 83  5,EG6,50507,83,1374,1972,872,41,6,1,1,1,6,97,97,7,7,7,7,7,7,7,,8,0,2,7,,4,39531,
50507116  2,EG6,50507,116,1374,1967,814,46,7,1,1,0,,11,11,1,0,1,1,0,0,0,,5,0,0,1,,5,81872,
51004 13  2,EG6,51004,13,1374,1995,1141,19,1,1,1,2,6,11,11,1,0,1,1,0,0,0,,3,1,4,0,,4,54321,
51004 24  2,EG6,51004,24,1374,1988,1067,25,3,1,1,2,3,11,11,1,0,1,1,0,0,0,,3,1,3,0,,4,52700,
51004 35  2,EG6,51004,35,1374,1971,860,42,6,1,1,1,6,11,11,1,1,1,1,0,0,0,,2,0,2,1,,5,102604,
51004 45  2,EG6,51004,45,1374,1970,843,44,6,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,0,4,0,,5,96822,
51004 56  2,EG6,51004,56,1374,1975,906,39,5,1,1,1,6,11,11,1,0,1,1,0,0,0,,5,1,2,0,,5,93793,
51004 88  2,EG6,51004,88,1374,1978,943,35,5,1,1,2,6,11,11,1,1,1,1,0,0,1,,5,1,4,0,,5,103495,
51004 99  2,EG6,51004,99,1374,1969,833,45,7,1,1,0,,11,11,1,0,1,1,0,0,0,,5,0,0,0,,5,78767,
51004110  2,EG6,51004,110,1374,1989,1070,25,3,1,1,2,6,11,11,1,0,1,1,0,0,1,,4,2,4,0,,5,85542,
51004467  2,EG6,51004,467,1374,1979,959,34,4,1,1,2,6,11,11,1,0,0,0,0,0,0,,5,1,4,0,,3,-7055,
60406 53  2,EG6,60406,53,1373,1987,1049,27,3,1,1,3,4,11,11,1,0,1,1,0,0,0,,3,1,5,1,,5,105668,
60406112  2,EG6,60406,112,1373,1984,1017,29,3,1,1,3,4,11,11,1,0,1,1,0,0,0,,3,1,5,1,,5,111066,
61101 22  2,EG6,61101,22,1374,1987,1053,26,3,1,1,2,6,11,11,1,1,1,1,0,0,0,,2,0,4,0,,5,95286,
61101 78  2,EG6,61101,78,1374,1990,1088,23,2,1,1,2,6,11,11,1,1,1,1,0,0,0,,4,2,4,0,,5,107543,
61101106  2,EG6,61101,106,1374,1982,994,31,4,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,1,4,0,,5,101394,
61101135  2,EG6,61101,135,1374,1990,1084,24,2,1,1,2,3,11,11,1,0,1,1,0,0,0,,3,1,3,0,,5,77928,
61805 12  2,EG6,61805,12,1374,1985,1029,28,3,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,1,4,0,,5,73402,
61805 44  2,EG6,61805,44,1374,1990,1086,24,2,1,1,2,6,11,11,1,0,1,1,0,0,0,,3,1,4,0,,4,49043,
61805140  2,EG6,61805,140,1374,1975,901,39,5,1,1,2,6,11,11,1,1,1,1,0,0,0,,5,0,4,1,,5,81244,
72503 12  2,EG6,72503,12,1374,1969,829,45,7,1,1,2,3,11,11,1,1,1,1,0,0,0,,4,0,3,1,,5,86295,
72503 37  2,EG6,72503,37,1374,1983,1007,30,4,1,1,3,4,11,11,1,0,1,1,0,0,0,,3,1,5,0,,5,102746,
72503 63  2,EG6,72503,63,1374,1989,1070,25,3,1,1,1,5,11,11,1,0,1,1,0,0,0,,3,1,2,0,,5,90325,
73101 20  2,EG6,73101,20,1374,1983,997,31,4,1,1,3,4,11,11,1,0,1,1,0,0,0,,5,1,5,0,,5,74213,
73101 56  2,EG6,73101,56,1374,1968,818,46,7,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,0,4,1,,5,89399,
73802 39  2,EG6,73802,39,1374,1969,829,45,7,1,1,0,,11,11,1,0,1,1,0,0,0,,3,0,0,0,,4,23771,
73802 76  2,EG6,73802,76,1374,1982,985,32,4,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,1,4,0,,5,98810,
73802113  2,EG6,73802,113,1374,1981,981,32,4,1,1,3,4,11,11,1,1,1,1,0,0,1,,5,3,5,0,,5,89284,
80804 16  2,EG6,80804,16,1374,1987,1046,27,3,1,1,2,6,11,11,1,1,1,1,0,0,0,,4,1,4,0,,5,77343,
80804 26  2,EG6,80804,26,1374,1980,963,34,4,1,1,2,8,11,11,1,1,1,1,0,0,0,,4,1,4,0,,5,93669,
80804 58  2,EG6,80804,58,1374,1974,896,39,5,1,1,2,6,11,11,1,1,1,1,0,0,0,,6,1,4,0,,5,79340,
80804 79  2,EG6,80804,79,1374,1985,1031,28,3,1,1,2,8,11,11,1,0,1,1,0,0,0,,4,2,4,0,,5,89250,
80804 89  1,EG6,80804,89,1374,1972,865,42,6,1,1,1,6,11,11,1,0,1,1,0,0,0,,2,0,2,0,,4,64661,
80804121  2,EG6,80804,121,1374,1973,879,41,6,1,1,2,6,11,11,1,1,1,1,0,0,0,,5,2,4,0,,5,115181,
80804131  2,EG6,80804,131,1374,1987,1045,27,3,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,2,4,1,,5,89158,
80804142  2,EG6,80804,142,1374,1987,1053,26,3,1,1,2,6,11,11,1,0,1,1,0,0,0,,5,2,4,0,,5,114095,
80804152  2,EG6,80804,152,1374,1976,921,37,5,1,1,0,,11,11,1,0,1,0,0,0,0,,4,1,0,0,,3,-30550,
80804163  2,EG6,80804,163,1374,1986,1041,27,3,1,1,2,8,11,11,1,1,1,1,0,0,0,,4,1,4,0,,5,105363,
81605 25  2,EG6,81605,25,1374,1985,1024,29,3,1,1,0,,11,11,1,0,1,1,0,0,1,,4,2,0,0,,5,88068,
81605 44  1,EG6,81605,44,1374,1964,780,49,7,1,1,0,,11,11,1,0,1,1,0,0,0,,5,0,0,1,,4,59370,
81605 44  4,EG6,81605,44,1374,1985,1029,28,3,1,1,3,4,97,97,7,7,7,7,7,7,7,,5,0,5,7,,4,59370,
81605 54  2,EG6,81605,54,1374,1981,975,33,4,1,1,2,8,11,11,1,0,1,1,0,0,0,,3,0,4,0,,5,69329,
81605 63  2,EG6,81605,63,1374,1964,780,49,7,1,1,1,6,11,11,1,0,1,1,0,0,0,,5,0,2,0,,4,45138,
81605 82  2,EG6,81605,82,1374,1980,964,34,4,1,1,3,4,11,11,1,1,1,1,0,0,0,,4,2,5,1,,5,129993,
81605 91  4,EG6,81605,91,1374,1988,1057,26,3,1,1,3,4,97,97,7,7,7,7,7,7,7,,5,0,5,7,,5,90275,
81605101  2,EG6,81605,101,1374,1988,1066,25,3,1,1,2,6,11,11,1,0,1,1,0,0,0,,4,2,4,0,,4,55557,
81605157  2,EG6,81605,157,1374,1973,883,40,6,1,1,2,3,11,11,1,1,1,1,0,0,0,,6,0,3,0,,5,67734,
81605157  6,EG6,81605,157,1374,1992,1111,21,2,1,1,0,,97,97,7,7,7,7,7,7,7,,6,0,0,7,,5,67734,
81605176  2,EG6,81605,176,1374,1995,1143,19,1,1,1,2,3,11,11,1,0,1,1,0,0,0,,2,0,3,0,,5,96929,
