CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
116583  3,DR6,1165,83,1363,1988,1062,25,3,1,0,3,3,71,11,1,1,1,1,0,0,1,31,5,0,5,,1,5,125021,
116518  3,DR6,1165,18,1363,1984,1012,29,3,1,0,3,4,71,11,1,1,1,1,0,0,1,21,5,0,5,,2,4,93867,
116518  5,DR6,1165,18,1363,1994,1134,19,1,1,0,2,4,71,11,1,1,1,1,0,0,1,21,5,0,4,,0,4,93867,
116571  2,DR6,1165,71,1363,1973,885,39,5,1,0,2,4,71,11,1,1,1,1,0,0,0,21,5,1,4,,0,3,17725,
303888  3,DR6,3038,88,1363,1986,1040,26,3,1,0,2,2,71,11,1,0,1,1,0,0,0,21,7,1,3,,30,2,2164,
303825  1,DR6,3038,25,1363,1972,873,40,6,1,0,2,4,71,11,1,1,1,1,0,1,0,31,2,0,4,,0,4,54197,
303823  2,DR6,3038,23,1363,1995,1150,17,1,1,0,2,1,71,11,1,1,1,0,0,1,0,21,3,1,3,,0,2,-13746,
303833  2,DR6,3038,33,1363,1980,962,33,4,1,0,3,4,71,11,1,0,1,1,0,0,0,21,4,1,5,,0,3,11958,
303834  2,DR6,3038,34,1363,1976,914,37,5,1,0,1,4,71,11,1,0,1,1,0,0,0,21,3,0,1,,0,3,51515,
303834  3,DR6,3038,34,1363,1997,1170,16,1,1,0,1,7,71,11,1,0,1,1,0,0,0,21,3,0,1,,1,3,51515,
303812  1,DR6,3038,12,1363,1964,775,49,7,1,0,2,4,71,11,1,1,1,1,0,0,0,31,4,0,4,,3,3,25096,
303812  2,DR6,3038,12,1363,1984,1020,28,3,1,0,2,4,71,11,1,1,1,1,0,0,0,31,4,0,4,,0,3,25096,
303896  5,DR6,3038,96,1363,1995,1152,17,1,1,0,2,2,71,11,1,1,1,1,0,1,0,21,6,0,3,,3,3,36035,
303891  1,DR6,3038,91,1363,1966,796,47,7,1,0,2,4,71,31,1,0,1,1,0,0,0,21,5,2,4,,2,2,-40088,
303891  2,DR6,3038,91,1363,1990,1092,22,2,1,0,1,8,71,31,1,0,1,1,0,0,0,21,5,2,2,,1,2,-40088,
303843  1,DR6,3038,43,1363,1966,797,47,7,1,0,1,1,71,11,1,1,1,1,0,0,0,21,5,1,1,,,3,30614,
303843  2,DR6,3038,43,1363,1991,1101,21,2,1,0,1,7,71,11,1,1,1,1,0,0,0,21,5,1,1,,0,3,30614,
303894  2,DR6,3038,94,1363,1965,792,47,7,1,0,0,,11,11,1,0,0,0,0,0,0,31,2,0,0,,0,1,-62713,
303822  2,DR6,3038,22,1363,1985,1021,28,3,1,0,1,7,62,11,1,1,1,1,0,0,0,21,3,1,1,,1,1,-59160,
303863  2,DR6,3038,63,1363,1986,1039,27,3,1,0,1,7,71,11,1,1,1,0,0,0,0,21,6,1,1,,2,2,-37793,
303863  6,DR6,3038,63,1363,1996,1156,17,1,1,0,1,5,71,11,1,1,1,0,0,0,0,21,6,1,1,,0,2,-37793,
303889  2,DR6,3038,89,1363,1976,918,37,5,1,0,1,6,71,11,1,0,1,1,0,0,0,21,6,1,1,,1,2,-23104,
303889  3,DR6,3038,89,1363,1994,1132,19,1,1,0,1,7,71,11,1,0,1,1,0,0,0,21,6,1,1,,0,2,-23104,
303827  2,DR6,3038,27,1363,1993,1127,19,1,1,0,2,4,71,11,1,0,1,0,0,0,0,31,3,1,4,,0,2,-35079,
3038 6  2,DR6,3038,6,1363,1983,1004,29,3,1,0,1,1,62,11,1,0,1,0,0,0,0,31,5,0,1,,0,2,-26598,
230299  1,DR6,2302,99,1363,1976,924,36,5,1,0,1,0,71,11,1,1,1,1,0,1,0,21,5,1,1,,0,2,-1308,
230223  1,DR6,2302,23,1363,1965,785,48,7,1,0,1,6,71,22,1,1,1,1,0,0,0,21,4,1,1,,0,2,-32863,
230223  2,DR6,2302,23,1363,1985,1030,27,3,1,0,1,7,71,22,1,1,1,1,0,0,0,21,4,1,1,,0,2,-32863,
230233  2,DR6,2302,33,1363,1989,1079,23,2,1,0,1,5,71,22,1,0,1,0,0,0,0,21,5,0,1,,0,2,-47250,
230297  4,DR6,2302,97,1363,1992,1108,21,2,1,0,1,7,71,11,1,0,1,0,0,0,0,21,8,1,1,,0,2,-27650,
230297  5,DR6,2302,97,1363,1993,1126,19,1,1,0,2,0,71,11,1,0,1,0,0,0,0,21,8,1,3,,0,2,-27650,
230238  2,DR6,2302,38,1363,1986,1041,26,3,1,0,1,1,71,11,1,1,1,1,0,0,0,21,6,2,1,,3,3,25641,
230271  2,DR6,2302,71,1363,1985,1027,28,3,1,0,1,3,11,11,1,0,1,0,0,0,0,21,5,2,1,,0,1,-61073,
230262  1,DR6,2302,62,1363,1979,959,33,4,1,0,0,,71,11,1,0,1,0,0,0,0,21,5,1,0,,0,1,-56097,
230280  1,DR6,2302,80,1363,1982,988,31,4,1,0,2,4,71,11,1,1,0,1,0,0,0,31,3,1,4,,0,3,7238,
2302 8  1,DR6,2302,8,1363,1980,965,33,4,1,0,1,8,71,11,1,0,1,0,0,0,0,21,8,1,2,,0,1,-96122,
230220  2,DR6,2302,20,1363,1983,1005,29,3,1,0,1,6,71,22,1,0,1,1,0,1,0,21,5,0,1,,0,2,-31448,
230275  4,DR6,2302,75,1363,1992,1108,21,2,1,0,2,4,71,11,1,1,1,1,0,0,0,21,5,0,4,,2,3,12132,
230214  2,DR6,2302,14,1363,1976,919,37,5,1,0,1,8,71,11,1,0,0,1,0,0,0,21,5,0,2,,0,2,-1913,
230214  5,DR6,2302,14,1363,1997,1171,16,1,1,0,2,1,97,97,7,7,7,7,7,7,7,97,5,0,3,,4,2,-1913,
230230  2,DR6,2302,30,1363,1981,973,32,4,1,0,2,1,71,11,1,1,1,1,0,0,0,21,5,1,3,,0,3,33347,
230298  2,DR6,2302,98,1363,1985,1023,28,3,1,0,2,3,62,11,1,0,1,1,0,0,0,31,3,0,3,,0,3,34119,
230237  5,DR6,2302,37,1363,1981,974,32,4,1,0,1,8,71,11,1,1,1,1,0,0,0,31,6,1,2,,0,4,54843,
230278  2,DR6,2302,78,1363,1977,927,36,5,1,0,1,8,97,97,7,7,7,7,7,7,7,97,6,2,2,,3,3,9969,
230278  3,DR6,2302,78,1363,1987,1045,26,3,1,0,2,4,71,11,1,0,1,1,1,0,0,21,6,2,4,,0,3,9969,
230248  1,DR6,2302,48,1363,1974,892,39,5,1,0,1,7,71,11,1,0,1,0,0,0,0,21,3,0,1,,0,2,-31427,
230285  2,DR6,2302,85,1363,1989,1077,23,2,1,0,2,1,71,11,1,0,1,1,0,0,0,21,4,1,3,,0,3,21441,
230292  1,DR6,2302,92,1363,1992,1107,21,2,1,0,1,8,71,11,1,0,1,1,0,0,0,31,2,0,2,,0,3,42992,
230287  1,DR6,2302,87,1363,1971,857,42,6,1,0,1,8,71,22,1,1,1,1,0,0,0,21,5,0,2,,2,2,-33814,
230287  2,DR6,2302,87,1363,1991,1103,21,2,1,0,2,4,71,22,1,1,1,1,0,0,0,21,5,0,4,,6,2,-33814,
230287  4,DR6,2302,87,1363,1989,1071,24,2,1,0,1,7,97,97,7,7,7,7,7,7,7,97,5,0,1,,1,2,-33814,
201932  2,DR6,2019,32,1364,1967,807,46,7,1,0,2,4,71,11,1,1,1,1,0,0,1,31,4,0,4,,0,5,142465,
201932  3,DR6,2019,32,1364,1993,1125,19,1,1,0,3,0,71,11,1,1,1,1,0,0,1,31,4,0,5,,0,5,142465,
201999  1,DR6,2019,99,1364,1968,817,45,7,1,0,2,1,71,11,1,1,1,1,0,0,0,31,5,1,3,,0,3,25857,
201999  2,DR6,2019,99,1364,1992,1106,21,2,1,0,2,3,71,11,1,1,1,1,0,0,0,31,5,1,3,,2,3,25857,
201999  4,DR6,2019,99,1364,1989,1070,24,2,1,0,2,4,71,11,1,1,1,1,0,0,0,31,5,1,4,,0,3,25857,
201914  1,DR6,2019,14,1364,1964,770,49,7,1,0,2,2,71,11,1,1,1,1,0,0,1,21,2,0,3,,2,4,62762,
201981  2,DR6,2019,81,1364,1988,1066,24,2,1,0,3,1,71,11,1,1,1,1,0,1,0,31,2,0,5,,0,4,84327,
201939  1,DR6,2019,39,1364,1979,953,34,4,1,0,3,2,71,11,1,0,1,1,0,0,0,21,4,0,5,,2,3,41741,
201939  2,DR6,2019,39,1364,1996,1162,16,1,1,0,2,1,71,11,1,0,1,1,0,0,0,21,4,0,3,,1,3,41741,
201975  3,DR6,2019,75,1364,1985,1032,27,3,1,0,3,1,97,97,7,7,7,7,7,7,7,97,5,0,5,,8,5,168629,
201989  2,DR6,2019,89,1364,1974,896,39,5,1,0,1,7,71,11,1,1,1,1,0,0,0,21,4,1,1,,0,2,-18748,
201931  1,DR6,2019,31,1364,1965,783,48,7,1,0,2,1,71,11,1,1,1,1,0,0,0,31,6,1,3,,0,3,34912,
201931  3,DR6,2019,31,1364,1994,1132,19,1,1,0,2,4,71,11,1,1,1,1,0,0,0,31,6,1,4,,0,3,34912,
201984  1,DR6,2019,84,1364,1966,797,47,7,1,0,1,8,71,11,1,1,1,1,0,0,0,31,4,1,2,,10,5,112323,
201938  3,DR6,2019,38,1364,1989,1073,24,2,1,0,3,1,62,11,1,0,1,1,0,1,0,31,4,0,5,,0,3,33442,
2019 5  1,DR6,2019,5,1364,1988,1062,25,3,1,0,1,7,71,11,1,0,1,1,0,0,0,21,3,1,1,,12,3,17814,
201912  3,DR6,2019,12,1364,1972,870,41,6,1,0,3,0,71,11,1,0,1,1,0,0,1,31,5,0,5,,0,4,104425,
201941  1,DR6,2019,41,1364,1965,789,47,7,1,0,1,7,62,11,1,1,1,1,0,0,1,31,1,0,1,,0,5,132011,
2464 1  2,DR6,2464,1,1364,1973,883,40,6,1,0,2,4,71,11,1,1,1,1,1,0,1,31,5,0,4,,0,5,112027,
2464 1  3,DR6,2464,1,1364,1998,1178,15,1,1,0,2,3,71,11,1,1,1,1,1,0,1,31,5,0,3,,1,5,112027,
246434  1,DR6,2464,34,1364,1986,1042,26,3,1,0,3,3,71,11,1,1,1,1,0,0,0,31,1,0,5,,35,5,165509,
246414  2,DR6,2464,14,1364,1970,849,42,6,1,0,3,4,71,11,1,1,1,1,0,0,0,31,3,0,5,,0,5,132162,
246414  3,DR6,2464,14,1364,1996,1160,17,1,1,0,2,4,71,11,1,1,1,1,0,0,0,31,3,0,4,,1,5,132162,
246442  2,DR6,2464,42,1364,1973,882,40,6,1,0,3,4,71,11,1,1,1,1,0,0,1,31,3,0,5,,0,5,128352,
246410  2,DR6,2464,10,1364,1985,1022,28,3,1,0,3,1,62,11,1,0,1,1,0,0,0,31,3,0,5,,0,3,25235,
246451  3,DR6,2464,51,1364,1995,1146,18,1,1,0,3,0,71,11,1,1,1,1,0,0,1,31,4,0,5,,5,5,209592,
2464 4  1,DR6,2464,4,1364,1971,859,42,6,1,0,2,4,71,11,1,1,1,1,0,0,0,31,4,0,4,,0,5,129113,
2464 4  2,DR6,2464,4,1364,1992,1109,21,2,1,0,3,1,71,11,1,1,1,1,0,0,0,31,4,0,5,,0,5,129113,
2464 4  3,DR6,2464,4,1364,1996,1162,16,1,1,0,2,2,71,11,1,1,1,1,0,0,0,31,4,0,3,,0,5,129113,
246449  6,DR6,2464,49,1364,1974,892,39,5,1,0,2,4,97,97,7,7,7,7,7,7,7,97,6,0,4,,14,5,206571,
2464 9  2,DR6,2464,9,1364,1985,1029,27,3,1,0,3,3,71,11,1,0,1,1,0,1,1,31,3,0,5,,0,5,114603,
246461  2,DR6,2464,61,1364,1976,915,37,5,1,0,1,6,71,11,1,0,1,1,0,0,1,31,4,0,1,,1,5,123399,
246446  2,DR6,2464,46,1364,1983,1007,29,3,1,0,3,2,71,11,1,1,1,1,0,0,1,31,5,2,5,,15,5,136184,
246477  1,DR6,2464,77,1364,1983,1002,30,4,1,0,3,5,71,11,1,0,1,1,0,0,0,31,2,1,5,,10,5,136760,
246464  3,DR6,2464,64,1364,1986,1041,26,3,1,0,3,4,71,11,1,0,1,1,0,0,1,31,6,1,5,,3,5,200059,
246464  5,DR6,2464,64,1364,1996,1155,17,1,1,0,2,3,71,11,1,0,1,1,0,0,1,31,6,1,3,,3,5,200059,
321598  1,DR6,3215,98,1364,1971,853,42,6,1,0,3,4,71,11,1,0,1,0,0,0,0,31,3,0,5,,1,2,-15974,
321542  1,DR6,3215,42,1364,1966,798,47,7,1,0,1,6,62,11,1,0,1,1,0,1,0,31,6,0,1,,0,3,7844,
321510  1,DR6,3215,10,1364,1966,798,47,7,1,0,3,2,71,11,1,0,1,1,0,0,0,31,2,1,5,,0,3,40718,
321568  2,DR6,3215,68,1364,1967,814,45,7,1,0,2,4,71,11,1,1,1,1,0,1,0,31,3,0,4,,2,4,74472,
321537  1,DR6,3215,37,1364,1982,987,31,4,1,0,3,2,71,11,1,0,1,1,0,0,0,31,2,0,5,,0,4,54107,
321537  2,DR6,3215,37,1364,1988,1064,25,3,1,0,3,2,71,11,1,0,1,1,0,0,0,31,2,0,5,,0,4,54107,
321558  1,DR6,3215,58,1364,1985,1032,27,3,1,0,1,3,71,11,1,1,1,1,0,1,1,31,3,0,1,,0,4,62818,
321536  1,DR6,3215,36,1364,1975,910,37,5,1,0,1,7,62,11,1,1,1,1,0,1,0,31,5,1,1,,0,5,123676,
321536  2,DR6,3215,36,1364,1992,1115,20,2,1,0,2,3,62,11,1,1,1,1,0,1,0,31,5,1,3,,1,5,123676,
3215 8  2,DR6,3215,8,1364,1969,840,43,6,1,0,1,7,62,11,1,1,1,0,0,1,0,31,7,0,1,,4,3,39808,
3215 8  3,DR6,3215,8,1364,1994,1133,19,1,1,0,2,3,62,11,1,1,1,0,0,1,0,31,7,0,3,,0,3,39808,
3215 8  5,DR6,3215,8,1364,1998,1180,15,1,1,0,2,1,62,11,1,1,1,0,0,1,0,31,7,0,3,,0,3,39808,
321533  2,DR6,3215,33,1364,1985,1031,27,3,1,0,2,4,71,11,1,1,1,1,0,1,0,31,5,0,4,,0,4,71027,
321588  1,DR6,3215,88,1364,1981,983,31,4,1,0,1,2,62,11,1,1,1,1,0,0,0,31,3,0,1,,1,4,57795,
321548  3,DR6,3215,48,1364,1981,973,32,4,1,0,1,6,62,11,1,0,1,1,0,0,0,31,4,1,1,,5,5,115562,
321583  3,DR6,3215,83,1364,1995,1149,17,1,1,0,2,4,62,11,1,1,1,1,0,0,0,31,4,0,4,,2,4,71620,
3215 6  2,DR6,3215,6,1364,1982,991,31,4,1,0,2,4,71,11,1,1,1,1,0,1,0,31,3,0,4,,0,5,155448,
321544  1,DR6,3215,44,1364,1979,949,34,4,1,0,3,0,62,11,1,0,1,1,0,0,0,31,3,0,5,,0,4,71848,
321562  1,DR6,3215,62,1364,1976,915,37,5,1,0,3,4,71,11,1,1,1,1,1,1,0,31,6,0,5,,1,5,112559,
321562  3,DR6,3215,62,1364,1996,1162,16,1,1,0,2,2,71,11,1,1,1,1,1,1,0,31,6,0,3,,2,5,112559,
321563  2,DR6,3215,63,1364,1963,766,49,7,1,0,1,2,62,22,1,1,1,1,0,0,0,31,3,0,1,,1,3,13769,
321599  2,DR6,3215,99,1364,1972,872,41,6,1,0,1,5,71,11,1,1,1,1,0,1,0,31,2,0,1,,0,3,39456,
270816  2,DR6,2708,16,1364,1973,878,40,6,1,0,1,7,71,11,1,0,1,1,0,0,0,21,9,1,1,,1,2,-8130,
270816  4,DR6,2708,16,1364,1996,1155,17,1,1,0,2,2,71,11,1,0,1,1,0,0,0,21,9,1,3,,0,2,-8130,
270869  1,DR6,2708,69,1364,1969,829,44,6,1,0,2,2,62,11,1,0,1,1,0,1,0,21,5,0,3,,5,2,3228,
2708 6  2,DR6,2708,6,1364,1990,1090,22,2,1,0,2,4,71,22,1,0,1,1,0,0,0,21,3,1,4,,1,2,-47198,
270860  3,DR6,2708,60,1364,1990,1090,22,2,1,0,3,2,62,11,1,1,1,1,0,0,0,31,3,0,5,,3,4,89309,
270892  3,DR6,2708,92,1364,1985,1026,28,3,1,0,2,4,97,97,7,7,7,7,7,7,7,97,3,0,4,,4,5,154145,
270862  2,DR6,2708,62,1364,1986,1033,27,3,1,0,3,0,71,11,1,1,1,1,0,0,1,21,3,1,5,,0,4,76395,
270874  2,DR6,2708,74,1364,1966,804,46,7,1,0,3,4,71,11,1,1,1,1,0,0,1,31,4,0,5,,0,5,148167,
270833  2,DR6,2708,33,1364,1973,877,40,6,1,0,1,8,71,11,1,1,1,1,0,0,0,21,4,0,2,,0,4,99162,
270870  2,DR6,2708,70,1364,1990,1081,23,2,1,0,3,2,71,11,1,0,1,1,0,1,0,31,3,1,5,,0,4,59438,
270888  1,DR6,2708,88,1364,1968,821,45,7,1,0,2,2,71,11,1,0,1,1,0,1,0,21,6,2,3,,0,3,15478,
270888  2,DR6,2708,88,1364,1994,1135,19,1,1,0,2,4,71,11,1,0,1,1,0,1,0,21,6,2,4,,0,3,15478,
270888  3,DR6,2708,88,1364,1998,1180,15,1,1,0,1,8,71,11,1,0,1,1,0,1,0,21,6,2,2,,0,3,15478,
270888  6,DR6,2708,88,1364,1991,1097,22,2,1,0,2,3,71,11,1,0,1,1,0,1,0,21,6,2,3,,3,3,15478,
289862  2,DR6,2898,62,1364,1989,1071,24,2,1,0,3,2,71,11,1,0,1,1,0,0,0,21,5,3,5,,0,3,33671,
289858  2,DR6,2898,58,1364,1966,801,46,7,1,0,2,4,71,11,1,1,1,1,0,0,0,31,8,1,4,,0,4,102088,
289858  3,DR6,2898,58,1364,1983,1000,30,4,1,0,2,3,71,11,1,1,1,1,0,0,0,31,8,1,3,,0,4,102088,
289858  4,DR6,2898,58,1364,1992,1116,20,2,1,0,1,8,97,97,7,7,7,7,7,7,7,97,8,1,2,,2,4,102088,
289837  3,DR6,2898,37,1364,1989,1070,24,2,1,0,3,3,62,11,1,0,1,1,0,0,0,31,5,0,5,,0,5,134897,
289834  1,DR6,2898,34,1364,1971,854,42,6,1,0,2,4,97,97,7,7,7,7,7,7,7,97,2,0,4,,0,5,141691,
289834  2,DR6,2898,34,1364,1998,1178,15,1,1,0,2,1,97,97,7,7,7,7,7,7,7,97,2,0,3,,1,5,141691,
2898 7  2,DR6,2898,7,1364,1988,1066,24,2,1,0,2,4,62,11,1,1,1,1,0,0,0,21,5,1,4,,0,1,-62788,
2898 2  1,DR6,2898,2,1364,1988,1062,25,3,1,0,2,4,62,11,1,1,1,1,0,0,0,31,2,1,4,,2,4,79143,
289876  1,DR6,2898,76,1364,1976,918,37,5,1,0,1,1,62,11,1,0,1,0,0,0,0,21,4,0,1,,0,1,-88472,
289849  1,DR6,2898,49,1364,1990,1084,23,2,1,0,1,8,96,22,1,0,0,0,0,0,0,21,1,0,2,,0,1,-176675,
2898 3  2,DR6,2898,3,1364,1983,1007,29,3,1,0,1,1,71,22,1,0,1,0,0,0,0,21,6,1,1,,0,2,-33552,
289844  4,DR6,2898,44,1364,1986,1042,26,3,1,0,2,3,97,97,7,7,7,7,7,7,7,97,6,0,3,,0,2,-21278,
289860  4,DR6,2898,60,1364,1992,1113,20,2,1,0,3,2,71,11,1,1,1,1,0,1,0,21,5,0,5,,0,3,43066,
289860  5,DR6,2898,60,1364,1997,1176,15,1,1,0,2,2,71,11,1,1,1,1,0,1,0,21,5,0,3,,0,3,43066,
289881  3,DR6,2898,81,1364,1998,1179,15,1,1,0,2,2,62,11,1,1,1,1,0,0,0,31,5,0,3,,0,3,21290,
289881  4,DR6,2898,81,1364,1996,1163,16,1,1,0,2,2,62,11,1,1,1,1,0,0,0,31,5,0,3,,0,3,21290,
289873  1,DR6,2898,73,1364,1986,1043,26,3,1,0,1,8,71,22,1,1,1,1,0,1,0,21,4,1,2,,0,3,38011,
0249 2  2,DR6,249,2,1364,1992,1112,21,2,1,0,2,4,62,11,1,0,1,1,0,0,0,31,4,2,4,,0,2,-2661,
024941  2,DR6,249,41,1364,1972,876,40,6,1,0,1,3,71,11,1,1,1,1,0,0,0,21,6,2,1,,0,2,-15019,
024920  1,DR6,249,20,1364,1975,906,38,5,1,0,2,3,71,11,1,1,1,0,0,0,1,31,2,0,3,,10,3,47400,
024912  1,DR6,249,12,1364,1966,804,46,7,1,0,2,4,71,11,1,1,1,1,0,1,0,31,3,0,4,,2,3,46135,
0249 5  2,DR6,249,5,1364,1980,962,33,4,1,0,2,4,62,11,1,0,1,1,0,0,0,31,4,0,4,,0,3,24167,
0249 3  2,DR6,249,3,1364,1985,1022,28,3,1,0,2,1,71,11,1,1,1,1,0,0,1,31,4,1,3,,15,4,60437,
024945  2,DR6,249,45,1364,1982,995,30,4,1,0,2,4,71,11,1,1,1,1,0,1,0,21,5,2,4,,0,3,21723,
024968  2,DR6,249,68,1364,1985,1021,28,3,1,0,1,8,71,23,1,0,0,0,0,0,0,21,6,1,2,,1,1,-95426,
024910  2,DR6,249,10,1364,1974,893,39,5,1,0,3,2,71,11,1,1,1,1,0,0,1,31,5,0,5,,20,5,192655,
024910  3,DR6,249,10,1364,1997,1167,16,1,1,0,2,4,71,11,1,1,1,1,0,0,1,31,5,0,4,,40,5,192655,
024922  1,DR6,249,22,1364,1992,1107,21,2,1,0,2,3,62,11,1,0,1,1,0,0,0,31,3,2,3,,4,2,2638,
024995  2,DR6,249,95,1364,1984,1014,29,3,1,0,3,4,71,11,1,1,1,1,0,0,0,31,4,2,5,,1,4,85823,
024979  3,DR6,249,79,1364,1981,983,31,4,1,0,1,8,71,11,1,1,1,1,0,0,0,31,4,0,2,,4,4,55291,
024977  2,DR6,249,77,1364,1979,953,34,4,1,0,1,5,71,11,1,1,1,1,0,0,1,21,2,0,1,,7,3,44565,
120428  1,DR6,1204,28,1363,1978,948,34,4,1,0,3,5,71,11,1,1,1,1,1,0,1,31,3,0,5,,0,5,171265,
120434  1,DR6,1204,34,1363,1974,895,39,5,1,0,2,0,71,11,1,1,1,1,0,0,0,21,3,0,3,,0,4,83673,
120434  2,DR6,1204,34,1363,1994,1132,19,1,1,0,1,1,71,11,1,1,1,1,0,0,0,21,3,0,1,,0,4,83673,
120421  1,DR6,1204,21,1363,1973,879,40,6,1,0,2,4,71,31,1,0,1,1,0,0,0,21,4,0,4,,1,3,24979,
120421  2,DR6,1204,21,1363,1996,1164,16,1,1,0,2,2,71,31,1,0,1,1,0,0,0,21,4,0,3,,0,3,24979,
1204 1  2,DR6,1204,1,1363,1987,1048,26,3,1,0,3,3,71,11,1,0,1,1,0,0,1,31,3,1,5,,0,5,169696,
120470  2,DR6,1204,70,1363,1993,1125,19,1,1,0,2,3,71,11,1,0,1,1,0,1,0,31,3,1,3,,20,4,75652,
120466  4,DR6,1204,66,1364,1994,1137,18,1,1,0,2,4,71,11,1,1,1,1,0,0,1,31,5,0,4,,0,4,85511,
1204 7  3,DR6,1204,7,1363,1992,1105,21,2,1,0,2,4,71,11,1,0,1,1,0,1,0,31,6,1,4,,12,3,34471,
1204 7  5,DR6,1204,7,1363,1987,1056,25,3,1,0,2,4,71,11,1,0,1,1,0,1,0,31,6,1,4,,1,3,34471,
120430  3,DR6,1204,30,1363,1988,1060,25,3,1,0,3,2,71,11,1,1,1,1,0,0,0,21,5,1,5,,7,3,21111,
120430  4,DR6,1204,30,1363,1989,1080,23,2,1,0,2,4,71,11,1,1,1,1,0,0,0,21,5,1,4,,0,3,21111,
120410  2,DR6,1204,10,1363,1985,1027,28,3,1,0,2,4,62,11,1,1,1,1,0,1,0,31,7,3,4,,4,4,61623,
120496  2,DR6,1204,96,1363,1964,773,49,7,1,0,1,8,71,11,1,1,1,1,0,0,1,31,6,1,2,,3,5,135006,
120496  5,DR6,1204,96,1363,1985,1026,28,3,1,0,3,3,71,11,1,1,1,1,0,0,1,31,6,1,5,,0,5,135006,
1204 8  1,DR6,1204,8,1363,1992,1114,20,2,1,0,2,4,71,11,1,0,1,1,0,1,0,21,3,1,4,,1,4,74026,
120414  2,DR6,1204,14,1363,1963,767,49,7,1,0,3,4,71,11,1,1,1,1,0,0,1,31,6,2,5,,0,5,171484,
120414  3,DR6,1204,14,1364,1991,1098,22,2,1,0,3,0,71,11,1,1,1,1,0,0,1,31,6,2,5,,7,5,171484,
120415  3,DR6,1204,15,1363,1987,1049,26,3,1,0,3,1,71,11,1,0,1,1,0,0,0,31,4,0,5,,1,5,161606,
120431  2,DR6,1204,31,1363,1986,1041,26,3,1,0,3,1,62,11,1,1,1,1,0,0,0,21,4,2,5,,1,2,-18402,
228345  1,DR6,2283,45,1364,1982,986,31,4,1,0,2,3,71,11,1,0,1,0,0,0,0,21,3,2,3,,5,1,-81151,
228344  2,DR6,2283,44,1364,1981,983,31,4,1,0,1,1,71,11,1,0,1,1,0,0,0,31,6,1,1,,1,4,62075,
228351  1,DR6,2283,51,1364,1969,830,44,6,1,0,1,6,71,11,1,1,1,1,0,0,0,31,4,0,1,,0,4,83254,
228351  3,DR6,2283,51,1364,1986,1034,27,3,1,0,3,1,71,11,1,1,1,1,0,0,0,31,4,0,5,,0,4,83254,
228329  2,DR6,2283,29,1364,1998,1184,15,1,1,0,2,1,71,11,1,0,1,1,0,0,0,31,2,0,3,,0,2,-5135,
228360  2,DR6,2283,60,1364,1982,986,31,4,1,0,2,2,71,11,1,0,1,1,0,1,0,21,6,1,3,,0,3,12927,
228368  1,DR6,2283,68,1364,1991,1104,21,2,1,0,1,1,71,11,1,0,1,0,0,0,0,21,4,1,1,,0,1,-78980,
228355  2,DR6,2283,55,1364,1985,1029,27,3,1,0,3,6,71,11,1,0,1,1,0,0,0,21,5,0,5,,3,2,-9645,
228355  3,DR6,2283,55,1364,1991,1094,22,2,1,0,3,1,71,11,1,0,1,1,0,0,0,21,5,0,5,,0,2,-9645,
228377  1,DR6,2283,77,1364,1987,1053,25,3,1,0,3,1,71,11,1,1,1,1,0,0,0,31,3,1,5,,0,5,114220,
228381  2,DR6,2283,81,1364,1995,1151,17,1,1,0,2,3,71,11,1,1,1,1,0,0,1,31,4,0,3,,0,5,139885,
228381  3,DR6,2283,81,1364,1997,1174,15,1,1,0,2,3,71,11,1,1,1,1,0,0,1,31,4,0,3,,0,5,139885,
228328  2,DR6,2283,28,1364,1978,937,35,5,1,0,3,3,11,11,1,0,1,1,0,1,0,21,4,0,5,,0,3,43338,
228373  2,DR6,2283,73,1364,1977,927,36,5,1,0,2,3,62,11,1,0,1,1,0,0,0,31,3,0,3,,0,3,50334,
2283 6  2,DR6,2283,6,1364,1979,960,33,4,1,0,2,4,62,11,1,1,1,1,0,0,0,31,4,0,4,,0,3,8844,
228383  2,DR6,2283,83,1364,1982,988,31,4,1,0,1,6,71,11,1,1,1,1,0,1,0,21,5,0,1,,0,4,76173,
228379  2,DR6,2283,79,1364,1982,993,30,4,1,0,2,3,62,11,1,1,1,1,0,0,0,31,4,1,3,,0,3,32331,
228354  3,DR6,2283,54,1364,1985,1021,28,3,1,0,3,4,71,11,1,0,1,1,0,1,0,31,5,1,5,,0,3,48920,
2283 8  2,DR6,2283,8,1364,1986,1040,27,3,1,0,2,4,71,11,1,1,1,1,0,1,0,31,2,0,4,,0,3,44832,
228362  1,DR6,2283,62,1364,1972,874,40,6,1,0,2,1,71,11,1,1,1,1,0,0,0,31,3,0,3,,0,4,54179,
183288  2,DR6,1832,88,1363,1994,1138,18,1,1,0,2,4,71,11,1,0,1,0,0,0,1,31,2,0,4,,14,3,47990,
183238  3,DR6,1832,38,1363,1973,887,39,5,1,0,2,4,61,22,1,1,1,0,0,0,0,31,8,1,4,,15,3,29511,
183238  7,DR6,1832,38,1363,1990,1089,22,2,1,0,2,4,61,22,1,1,1,0,0,0,0,31,8,1,4,,10,3,29511,
