CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
2616  6,GU6,26,16,1386,1969,831,46,7,1,0,1,6,71,11,1,1,1,1,1,0,0,33,6,0,2,0,,5,130641,1
2617  2,GU6,26,17,1386,1991,1096,24,2,1,0,1,3,71,11,1,1,1,1,0,0,0,32,4,2,1,0,,5,103304,1
2618  2,GU6,26,18,1386,1987,1045,28,3,1,0,2,2,71,11,1,1,1,1,0,0,1,33,6,1,3,0,,4,65277,1
2619  2,GU6,26,19,1386,1979,956,35,5,1,0,2,3,71,11,1,1,1,1,0,0,1,33,5,2,3,0,,4,85998,1
2620  2,GU6,26,20,1386,1982,986,33,4,1,0,1,0,11,11,1,1,1,0,0,0,0,33,5,0,1,0,,3,3040,1
2621  2,GU6,26,21,1386,1975,907,39,5,1,0,1,6,71,11,1,1,1,1,0,0,0,33,4,1,2,0,,5,110610,1
2621  3,GU6,26,21,1386,1996,1156,19,1,1,0,2,5,71,11,1,1,1,1,0,0,0,33,4,1,3,0,,5,110610,1
2623  2,GU6,26,23,1386,1998,1181,17,1,1,0,1,2,71,11,1,0,0,0,0,0,0,33,3,1,1,0,,4,10113,1
2624  2,GU6,26,24,1386,1984,1010,31,4,1,0,1,6,71,11,1,0,1,0,0,0,0,33,5,2,2,0,,3,-5295,1
2625  2,GU6,26,25,1386,1981,982,33,4,1,0,1,6,96,11,1,1,1,1,0,0,0,33,5,1,2,0,,3,-2889,1
2626  2,GU6,26,26,1386,1980,972,34,4,1,0,0,,12,11,1,0,1,0,0,0,0,33,4,0,0,0,,3,-27146,1
27 1  2,GU6,27,1,1386,1977,925,38,5,1,0,3,5,71,11,1,1,1,1,1,0,0,32,4,0,5,1,,5,197024,1
27 9  3,GU6,27,9,1386,1992,1112,22,2,1,0,2,3,71,11,1,0,1,1,0,0,0,32,3,0,3,1,,5,189434,0
2711  4,GU6,27,11,1386,1986,1034,29,3,1,0,2,5,11,11,1,1,1,1,0,0,1,32,5,0,3,0,,5,152975,0
2712  1,GU6,27,12,1386,1983,997,32,4,1,0,3,3,71,11,1,1,1,1,0,0,1,31,1,0,5,1,,5,166667,1
28 3  2,GU6,28,3,1386,1982,987,33,4,1,0,2,3,71,11,1,1,1,1,0,0,0,31,6,1,3,0,,5,120120,1
28 3  3,GU6,28,3,1386,1999,1195,15,1,1,0,2,3,71,11,1,1,1,1,0,0,0,31,6,1,3,0,,5,120120,1
28 5  2,GU6,28,5,1386,1998,1177,17,1,1,0,2,4,11,11,1,1,1,1,0,0,0,33,2,0,3,0,,4,31061,0
28 6  3,GU6,28,6,1386,1986,1039,28,3,1,0,2,3,71,11,1,1,1,1,0,1,0,33,3,0,3,0,,5,108864,0
28 7  1,GU6,28,7,1386,1976,913,39,5,1,0,2,1,11,11,0,0,0,0,0,0,0,33,7,1,3,0,,3,-11111,1
28 8  4,GU6,28,8,1386,1999,1199,15,1,1,0,2,2,71,11,1,1,1,1,0,1,0,33,4,0,3,1,,5,182878,1
28 9  2,GU6,28,9,1386,1988,1061,27,3,1,0,3,6,71,11,1,1,1,1,0,0,0,32,2,0,5,0,,5,187960,1
2810  2,GU6,28,10,1386,1985,1026,30,4,1,0,2,6,12,11,1,0,1,1,0,0,0,33,3,0,4,1,,4,59061,0
2811  1,GU6,28,11,1386,1967,809,48,7,1,0,3,3,71,11,1,1,1,1,0,0,0,32,3,0,5,0,,5,143978,0
2811  2,GU6,28,11,1386,1992,1111,22,2,1,0,3,2,71,11,1,1,1,1,0,0,0,32,3,0,5,0,,5,143978,0
2812  2,GU6,28,12,1386,1988,1067,26,3,1,0,1,3,11,11,1,1,1,1,0,0,0,32,4,0,1,0,,4,84633,1
2813  4,GU6,28,13,1386,1992,1108,23,2,1,0,3,4,71,11,1,1,1,1,0,0,1,32,6,0,5,0,,5,165079,1
2815  2,GU6,28,15,1386,1995,1141,20,2,1,0,2,3,71,11,1,1,1,1,0,0,0,33,2,0,3,1,,4,82936,1
2816  1,GU6,28,16,1386,1969,832,46,7,1,0,2,4,71,11,1,1,1,1,0,0,0,33,3,0,3,1,,5,171372,0
2817  2,GU6,28,17,1386,1983,1006,31,4,1,0,1,3,71,11,1,1,1,1,0,0,0,32,3,0,1,0,,5,118081,1
2818  1,GU6,28,18,1386,1971,855,44,6,1,0,2,6,71,11,1,1,1,1,0,1,1,33,5,0,4,1,,5,160406,1
2819  2,GU6,28,19,1386,1980,965,35,5,1,0,2,5,71,11,1,1,1,1,0,0,0,32,2,0,3,0,,4,75214,1
2820  2,GU6,28,20,1386,1996,1153,19,1,1,0,2,5,11,11,1,1,1,1,0,0,0,33,3,1,3,0,,4,64341,1
2821  2,GU6,28,21,1386,1969,838,45,7,1,0,0,,11,11,1,1,1,1,0,0,0,32,5,1,0,0,,5,109619,1
2821  3,GU6,28,21,1386,1985,1025,30,4,1,0,3,5,11,11,1,1,1,1,0,0,0,32,5,1,5,0,,5,109619,0
2821  4,GU6,28,21,1386,1994,1137,20,2,1,0,2,2,11,11,1,1,1,1,0,0,0,32,5,1,3,0,,5,109619,1
2822  2,GU6,28,22,1386,1991,1101,23,2,1,0,1,6,11,11,1,1,1,1,0,0,0,33,7,1,2,0,,4,71769,1
2822  5,GU6,28,22,1386,1978,941,37,5,1,0,0,,11,11,1,1,1,1,0,0,0,33,7,1,0,0,,4,71769,0
2823  2,GU6,28,23,1386,1994,1133,21,2,1,0,2,5,11,11,1,1,1,0,0,0,0,32,3,1,3,0,,4,80112,1
2824  3,GU6,28,24,1386,1994,1129,21,2,1,0,1,3,71,12,1,1,1,0,0,0,0,33,4,0,1,0,,4,10142,0
2824  4,GU6,28,24,1386,1995,1147,19,1,1,0,1,6,71,12,1,1,1,0,0,0,0,33,4,0,2,0,,4,10142,0
2825  2,GU6,28,25,1386,1982,988,33,4,1,0,1,0,71,13,1,1,1,0,0,0,0,33,6,0,1,0,,3,-13030,0
2826  2,GU6,28,26,1386,1982,992,32,4,1,0,2,5,71,11,1,1,1,1,0,0,1,32,3,1,3,1,,5,141781,1
29 2  3,GU6,29,2,1386,1996,1153,19,1,1,0,2,6,71,11,1,1,1,1,1,0,1,32,3,0,4,1,,5,218235,0
29 3  3,GU6,29,3,1386,1991,1101,23,2,1,0,3,5,11,11,1,1,1,1,0,0,1,32,7,0,5,1,,5,232839,0
29 3  4,GU6,29,3,1386,1992,1116,22,2,1,0,3,4,11,11,1,1,1,1,0,0,1,32,7,0,5,1,,5,232839,0
29 6  5,GU6,29,6,1386,1990,1082,25,3,1,0,3,4,71,11,1,1,1,1,1,0,1,32,6,0,5,1,,5,227538,0
2910  2,GU6,29,10,1386,1981,980,33,4,1,0,3,6,71,11,1,1,1,1,0,0,1,32,5,2,5,1,,5,217960,1
2910  5,GU6,29,10,1386,1993,1119,22,2,1,0,1,6,71,11,1,1,1,1,0,0,1,32,5,2,2,1,,5,217960,0
2912  5,GU6,29,12,1386,1970,844,45,7,1,0,2,3,71,11,1,1,1,1,0,1,0,32,6,0,3,1,,5,190131,1
2912  6,GU6,29,12,1386,1991,1104,23,2,1,0,1,6,71,11,1,1,1,1,0,1,0,32,6,0,2,1,,5,190131,0
2913  4,GU6,29,13,1386,1979,949,36,5,1,0,2,3,71,11,1,1,1,1,0,0,1,32,5,0,3,1,,5,218495,0
2914  2,GU6,29,14,1386,1965,792,49,7,1,0,1,1,11,11,1,1,1,1,0,0,1,32,2,0,1,1,,5,204920,1
2919  2,GU6,29,19,1386,1989,1071,26,3,1,0,2,3,11,11,1,1,1,1,1,0,1,31,3,0,3,1,,5,208218,1
2919  3,GU6,29,19,1386,1999,1197,15,1,1,0,1,6,11,11,1,1,1,1,1,0,1,31,3,0,2,1,,5,208218,0
2920  2,GU6,29,20,1386,1975,912,39,5,1,0,3,1,71,11,1,1,1,1,0,0,0,31,3,0,5,1,,5,194699,1
2921  2,GU6,29,21,1386,1988,1061,27,3,1,0,3,5,71,11,1,1,1,1,0,0,1,31,4,0,5,1,,5,200996,1
2921  4,GU6,29,21,1386,1988,1068,26,3,1,0,1,6,71,11,1,1,1,1,0,0,1,31,4,0,2,1,,5,200996,0
2926  2,GU6,29,26,1386,1973,881,42,6,1,0,3,6,11,11,1,1,1,1,0,0,1,34,5,0,5,1,,5,197542,1
2926  3,GU6,29,26,1386,1999,1193,16,1,1,0,2,3,11,11,1,1,1,1,0,0,1,34,5,0,3,1,,5,197542,1
31 1  2,GU6,31,1,1386,1974,900,40,6,1,0,2,6,71,11,1,1,1,1,1,0,1,33,7,0,4,1,,5,172710,0
31 2  2,GU6,31,2,1386,1970,846,45,7,1,0,1,6,12,11,1,1,1,1,0,1,1,32,6,0,2,0,,5,147836,0
31 2  4,GU6,31,2,1386,1990,1087,24,2,1,0,2,4,12,11,1,1,1,1,0,1,1,32,6,0,3,0,,5,147836,1
31 2  5,GU6,31,2,1386,1992,1108,23,2,1,0,2,3,12,11,1,1,1,1,0,1,1,32,6,0,3,0,,5,147836,0
31 3  4,GU6,31,3,1386,1990,1085,25,3,1,0,2,6,11,11,1,1,1,1,0,1,1,32,5,1,4,0,,5,160804,1
31 4  2,GU6,31,4,1386,1981,977,34,4,1,0,1,3,11,11,1,1,1,1,0,1,0,33,4,0,1,0,,5,102382,0
31 5  5,GU6,31,5,1386,1992,1108,23,2,1,0,3,3,11,11,1,1,1,1,0,1,0,33,6,1,5,0,,5,116745,1
31 7  2,GU6,31,7,1386,1967,809,48,7,1,0,1,1,71,11,1,1,1,1,0,0,0,31,5,0,1,0,,5,139820,0
31 7  3,GU6,31,7,1386,1996,1159,18,1,1,0,2,3,71,11,1,1,1,1,0,0,0,31,5,0,3,0,,5,139820,0
31 7  4,GU6,31,7,1386,1998,1178,17,1,1,0,2,3,71,11,1,1,1,1,0,0,0,31,5,0,3,0,,5,139820,0
31 8  2,GU6,31,8,1386,1975,905,40,6,1,0,2,5,11,11,1,1,1,1,1,0,0,33,5,0,3,0,,5,129803,0
31 8  4,GU6,31,8,1386,1999,1191,16,1,1,0,2,3,11,11,1,1,1,1,1,0,0,33,5,0,3,0,,5,129803,1
31 9  2,GU6,31,9,1386,1986,1036,29,3,1,0,2,3,71,11,1,1,1,0,0,0,0,31,4,1,3,1,,4,68957,1
3111  2,GU6,31,11,1386,1973,883,41,6,1,0,1,2,11,11,1,1,1,1,1,0,0,33,4,0,1,0,,4,63104,0
3112  3,GU6,31,12,1386,1989,1080,25,3,1,0,2,5,11,11,1,0,1,1,1,1,0,33,9,1,3,0,,4,11742,1
3112  4,GU6,31,12,1386,1995,1150,19,1,1,0,2,4,11,11,1,0,1,1,1,1,0,33,9,1,3,0,,4,11742,1
3113  3,GU6,31,13,1386,1986,1036,29,3,1,0,3,4,11,11,1,1,1,1,0,1,0,32,3,0,5,0,,5,149605,1
3115  1,GU6,31,15,1386,1971,853,44,6,1,0,0,,71,11,1,1,1,1,0,1,1,32,5,0,0,0,,5,180853,0
3115  2,GU6,31,15,1386,1990,1087,24,2,1,0,3,2,71,11,1,1,1,1,0,1,1,32,5,0,5,0,,5,180853,1
3116  2,GU6,31,16,1386,1973,883,41,6,1,0,2,2,71,11,1,1,1,1,0,1,0,32,3,0,3,0,,5,155869,1
3117  2,GU6,31,17,1386,1966,802,48,7,1,0,0,,11,11,1,1,1,1,1,0,0,33,5,0,0,0,,4,56027,1
3117  4,GU6,31,17,1386,1991,1103,23,2,1,0,1,6,11,11,1,1,1,1,1,0,0,33,5,0,2,0,,4,56027,0
3117  5,GU6,31,17,1386,1993,1121,22,2,1,0,1,6,11,11,1,1,1,1,1,0,0,33,5,0,2,0,,4,56027,1
3119  2,GU6,31,19,1386,1971,855,44,6,1,0,1,6,11,11,1,1,1,1,0,0,0,33,5,0,2,0,,4,57392,0
3119  4,GU6,31,19,1386,1995,1151,19,1,1,0,2,5,11,11,1,1,1,1,0,0,0,33,5,0,3,0,,4,57392,1
3120  1,GU6,31,20,1386,1972,873,42,6,1,0,1,6,11,11,1,1,1,1,0,0,0,33,12,1,2,0,,4,9057,0
3120  3,GU6,31,20,1386,1997,1169,18,1,1,0,2,3,11,11,1,1,1,1,0,0,0,33,12,1,3,0,,4,9057,0
3120  4,GU6,31,20,1386,1998,1182,17,1,1,0,1,6,11,11,1,1,1,1,0,0,0,33,12,1,2,0,,4,9057,1
3120  5,GU6,31,20,1386,1999,1196,15,1,1,0,1,5,11,11,1,1,1,1,0,0,0,33,12,1,1,0,,4,9057,1
3120 11,GU6,31,20,1386,1996,1155,19,1,1,0,1,4,11,11,1,1,1,1,0,0,0,33,12,1,1,0,,4,9057,1
3121  2,GU6,31,21,1386,1986,1040,28,3,1,0,1,6,12,11,1,1,1,0,1,1,0,32,4,1,2,0,,4,61012,1
3122  2,GU6,31,22,1386,1995,1144,20,2,1,0,1,6,12,11,1,0,1,1,0,1,0,33,4,2,2,0,,4,32895,1
3123  2,GU6,31,23,1386,1986,1039,28,3,1,0,2,3,11,11,1,1,1,1,0,1,0,33,4,1,3,0,,4,58489,1
3124  1,GU6,31,24,1386,1982,993,32,4,1,0,1,3,71,11,1,1,1,1,0,0,0,32,3,0,1,1,,5,136030,0
3126  5,GU6,31,26,1386,1990,1090,24,2,1,0,1,6,11,11,1,1,1,1,0,0,1,32,5,0,2,1,,5,216891,0
32 2  2,GU6,32,2,1386,1981,977,34,4,1,0,3,6,11,12,1,1,1,1,1,1,1,32,7,1,5,1,,5,136422,1
32 2  7,GU6,32,2,1386,1996,1160,18,1,1,0,2,1,11,12,1,1,1,1,1,1,1,32,7,1,3,1,,5,136422,0
32 3  3,GU6,32,3,1386,1982,989,33,4,1,0,3,1,11,11,1,1,1,1,0,0,1,32,5,1,5,1,,5,200596,1
32 4  2,GU6,32,4,1386,1987,1052,27,3,1,0,2,3,71,11,1,1,1,1,0,0,1,33,5,0,3,1,,5,130163,1
32 5  2,GU6,32,5,1386,1978,937,37,5,1,0,3,5,11,11,1,1,1,1,0,1,1,32,4,0,5,1,,5,223893,1
32 5  4,GU6,32,5,1386,1981,976,34,4,1,0,1,6,11,11,1,1,1,1,0,1,1,32,4,0,2,1,,5,223893,1
3211  1,GU6,32,11,1386,1972,869,43,6,1,0,3,5,11,12,1,1,1,1,0,0,1,31,4,0,5,1,,5,179467,1
3215  3,GU6,32,15,1386,1975,909,39,5,1,0,3,6,11,12,1,1,1,1,0,0,1,31,4,0,5,1,,5,174576,1
3217  2,GU6,32,17,1386,1972,867,43,6,1,0,3,5,11,12,1,1,1,1,0,0,1,31,4,0,5,1,,5,182254,1
3217  3,GU6,32,17,1386,1998,1188,16,1,1,0,2,3,11,12,1,1,1,1,0,0,1,31,4,0,3,1,,5,182254,1
3218  2,GU6,32,18,1386,1975,907,39,5,1,0,3,3,11,12,1,1,1,1,0,0,1,31,6,0,5,1,,5,172022,0
3218  6,GU6,32,18,1386,1989,1070,26,3,1,0,2,3,11,12,1,1,1,1,0,0,1,31,6,0,3,1,,5,172022,0
3220  1,GU6,32,20,1386,1977,929,38,5,1,0,3,6,71,11,1,1,1,1,1,0,1,32,6,0,5,1,,5,200536,0
3220  6,GU6,32,20,1386,1993,1118,22,2,1,0,1,6,71,11,1,1,1,1,1,0,1,32,6,0,2,1,,5,200536,1
3221  2,GU6,32,21,1386,1966,797,49,7,1,0,2,5,71,11,1,1,1,1,0,0,1,32,4,0,3,1,,5,212660,0
3222  2,GU6,32,22,1386,1990,1086,25,3,1,0,2,6,97,97,7,7,7,7,7,7,7,97,3,0,4,7,,5,216718,1
3226  3,GU6,32,26,1386,1989,1071,26,3,1,0,3,4,11,11,1,1,1,1,1,0,1,32,4,0,5,1,,5,198932,1
33 3  2,GU6,33,3,1385,1986,1037,29,3,1,0,2,6,71,11,1,1,1,0,1,0,0,32,5,1,4,0,,5,107936,1
33 4  2,GU6,33,4,1386,1985,1029,29,3,1,0,2,2,71,11,1,1,1,1,0,0,0,32,3,1,3,0,,5,126060,1
33 5  3,GU6,33,5,1385,1986,1044,28,3,1,0,3,2,11,11,1,1,1,1,1,0,0,32,5,0,5,1,,5,185420,1
33 5  5,GU6,33,5,1385,1990,1088,24,2,1,0,1,4,11,11,1,1,1,1,1,0,0,32,5,0,1,1,,5,185420,1
33 6  2,GU6,33,6,1385,1974,893,41,6,1,0,1,6,11,11,1,1,1,1,0,0,0,34,5,0,2,0,,5,116060,1
33 7  1,GU6,33,7,1385,1978,943,36,5,1,0,1,1,71,11,1,1,1,1,0,0,0,32,3,0,1,0,,5,110470,1
33 8  3,GU6,33,8,1385,1974,900,40,6,1,0,3,3,71,11,1,1,1,1,1,1,0,34,4,0,5,1,,5,183511,1
3311  1,GU6,33,11,1385,1991,1096,24,2,1,0,2,3,71,11,1,1,1,1,0,1,0,32,2,0,3,0,,5,180225,0
3312  2,GU6,33,12,1385,1984,1011,31,4,1,0,2,3,71,11,1,1,1,1,0,0,0,32,5,1,3,0,,5,168719,1
3312  5,GU6,33,12,1385,1998,1177,17,1,1,0,2,4,71,11,1,1,1,1,0,0,0,32,5,1,3,0,,5,168719,1
3313  2,GU6,33,13,1385,1975,905,40,6,1,0,2,3,71,11,1,1,1,1,0,0,1,32,5,0,3,0,,5,157317,1
3314  2,GU6,33,14,1385,1991,1097,24,2,1,0,1,6,11,11,1,1,1,0,0,0,0,33,9,2,2,0,,4,63633,0
3314  5,GU6,33,14,1385,1966,793,49,7,1,0,1,6,11,11,1,1,1,0,0,0,0,33,9,2,2,0,,4,63633,1
3314  9,GU6,33,14,1385,1994,1130,21,2,1,0,2,2,11,11,1,1,1,0,0,0,0,33,9,2,3,0,,4,63633,0
3316  2,GU6,33,16,1385,1986,1044,28,3,1,0,3,3,71,11,1,1,1,1,0,0,0,32,5,1,5,1,,5,184357,0
3316  5,GU6,33,16,1385,1993,1118,22,2,1,0,3,3,71,11,1,1,1,1,0,0,0,32,5,1,5,1,,5,184357,1
3317  2,GU6,33,17,1386,1968,828,46,7,1,0,1,5,71,11,1,1,1,0,0,0,0,32,4,0,1,0,,5,102211,1
3317  4,GU6,33,17,1385,2000,1202,15,1,1,0,1,5,71,11,1,1,1,0,0,0,0,32,4,0,1,0,,5,102211,0
3318  2,GU6,33,18,1385,1999,1194,15,1,1,0,1,6,71,11,1,0,1,0,0,0,0,33,3,1,2,0,,4,45242,1
3319  2,GU6,33,19,1385,1982,990,32,4,1,0,1,6,71,11,1,1,1,1,0,0,0,34,4,1,2,0,,5,94117,0
3320  2,GU6,33,20,1385,1969,838,45,7,1,0,2,5,11,11,1,1,1,1,1,0,1,33,4,0,3,1,,5,171768,1
3322  4,GU6,33,22,1385,1985,1031,29,3,1,0,2,5,71,11,1,1,1,1,0,1,0,32,4,0,3,1,,5,210122,0
3323  1,GU6,33,23,1386,1978,944,36,5,1,0,1,6,71,11,1,0,1,1,1,0,0,33,3,0,2,0,,5,143493,1
3324  2,GU6,33,24,1385,1974,892,41,6,1,0,1,6,71,11,1,1,1,1,0,1,0,32,5,0,2,0,,5,171116,0
3326  2,GU6,33,26,1385,1970,850,44,6,1,0,1,6,11,11,1,1,1,1,0,0,0,33,6,0,2,1,,4,85915,0
3326  5,GU6,33,26,1385,1998,1182,16,1,1,0,2,2,11,11,1,1,1,1,0,0,0,33,6,0,3,1,,4,85915,0
34 2  2,GU6,34,2,1385,1991,1103,23,2,1,0,2,6,71,11,1,1,1,1,0,0,1,32,2,0,4,1,,5,176452,0
34 3  2,GU6,34,3,1385,1971,854,44,6,1,0,1,6,12,11,1,0,1,1,0,0,0,33,4,0,2,1,,4,34202,0
34 3  4,GU6,34,3,1385,1998,1185,16,1,1,0,2,3,12,11,1,0,1,1,0,0,0,33,4,0,3,1,,4,34202,1
34 4  2,GU6,34,4,1386,1982,989,33,4,1,0,3,6,71,11,1,1,1,1,0,0,1,32,2,0,5,0,,5,179198,1
34 5  1,GU6,34,5,1385,1970,852,44,6,1,0,1,6,71,11,1,1,1,1,0,0,1,32,5,0,2,1,,5,212120,0
34 6  2,GU6,34,6,1385,1991,1100,23,2,1,0,2,6,71,11,1,0,1,1,1,0,0,33,4,0,4,0,,4,87392,1
34 6  3,GU6,34,6,1385,1994,1137,20,2,1,0,2,6,71,11,1,0,1,1,1,0,0,33,4,0,4,0,,4,87392,1
34 6  4,GU6,34,6,1385,1997,1175,17,1,1,0,2,5,71,11,1,0,1,1,1,0,0,33,4,0,3,0,,4,87392,1
34 7  3,GU6,34,7,1386,1982,995,32,4,1,0,2,5,71,11,1,1,1,1,0,0,1,32,3,0,3,0,,5,155392,1
34 8  4,GU6,34,8,1386,1997,1172,17,1,1,0,2,3,11,11,1,0,0,0,0,0,0,31,8,1,3,0,,3,-5186,1
34 8  5,GU6,34,8,1385,1998,1184,16,1,1,0,2,2,11,11,1,0,0,0,0,0,0,31,8,1,3,0,,3,-5186,0
34 8  7,GU6,34,8,1386,1989,1074,26,3,1,0,1,6,11,11,1,0,0,0,0,0,0,31,8,1,2,0,,3,-5186,0
34 9  2,GU6,34,9,1385,1992,1108,23,2,1,0,1,4,71,11,1,1,1,0,0,0,0,33,4,1,1,0,,4,68045,1
3411  2,GU6,34,11,1385,1966,801,48,7,1,0,2,1,71,11,1,1,1,1,0,0,1,32,4,0,3,1,,5,134872,0
3411  4,GU6,34,11,1385,1998,1177,17,1,1,0,2,4,71,11,1,1,1,1,0,0,1,32,4,0,3,1,,5,134872,0
3412  2,GU6,34,12,1385,1971,856,44,6,1,0,2,5,71,11,1,0,1,0,0,0,0,31,5,0,3,0,,4,67734,1
3412  3,GU6,34,12,1385,1994,1130,21,2,1,0,2,3,71,11,1,0,1,0,0,0,0,31,5,0,3,0,,4,67734,0
3412  4,GU6,34,12,1385,1996,1160,18,1,1,0,2,3,71,11,1,0,1,0,0,0,0,31,5,0,3,0,,4,67734,0
3412  5,GU6,34,12,1385,1998,1179,17,1,1,0,2,3,71,11,1,0,1,0,0,0,0,31,5,0,3,0,,4,67734,1
3413  2,GU6,34,13,1385,1975,910,39,5,1,0,2,6,71,11,1,1,1,1,1,0,0,33,4,0,4,1,,5,118617,1
3416  3,GU6,34,16,1385,1979,952,36,5,1,0,3,5,71,11,1,1,1,1,0,0,1,32,5,0,5,1,,5,155485,0
3416  4,GU6,34,16,1385,1980,964,35,5,1,0,3,5,71,11,1,1,1,1,0,0,1,32,5,0,5,1,,5,155485,0
3417  2,GU6,34,17,1385,1974,896,40,6,1,0,1,6,71,11,1,1,1,1,0,1,1,33,6,0,2,1,,5,131442,1
3417  4,GU6,34,17,1385,1997,1168,18,1,1,0,2,4,71,11,1,1,1,1,0,1,1,33,6,0,3,1,,5,131442,0
3417  5,GU6,34,17,1385,1998,1184,16,1,1,0,2,3,71,11,1,1,1,1,0,1,1,33,6,0,3,1,,5,131442,1
3418  2,GU6,34,18,1385,1989,1072,26,3,1,0,1,6,71,11,1,1,1,0,0,0,0,33,5,1,2,0,,4,46827,1
3419  2,GU6,34,19,1385,1991,1097,24,2,1,0,2,6,71,11,1,1,1,1,0,1,0,33,3,1,4,0,,5,116320,1
3420  1,GU6,34,20,1385,1978,943,36,5,1,0,2,1,11,11,1,1,1,1,1,0,1,32,10,1,3,0,,5,133203,1
3420  3,GU6,34,20,1385,1999,1198,15,1,1,0,2,2,11,11,1,1,1,1,1,0,1,32,10,1,3,0,,5,133203,0
3421  4,GU6,34,21,1385,1986,1044,28,3,1,0,3,3,71,11,1,0,1,1,0,1,1,32,10,3,5,1,,5,163632,1
3421  5,GU6,34,21,1386,1983,999,32,4,1,0,3,5,71,11,1,0,1,1,0,1,1,32,10,3,5,1,,5,163632,1
3424  5,GU6,34,24,1386,1991,1098,24,2,1,0,3,3,71,11,1,1,1,1,0,0,1,32,5,0,5,1,,5,212660,1
35 1  3,GU6,35,1,1385,1998,1188,16,1,1,0,2,1,71,11,1,1,1,1,0,0,1,32,3,0,3,1,,5,215694,1
35 2  2,GU6,35,2,1385,1972,872,42,6,1,0,2,6,71,11,1,1,1,1,1,0,1,33,4,0,4,1,,5,190354,1
35 3  2,GU6,35,3,1385,1967,812,47,7,1,0,3,3,71,11,1,1,1,1,0,1,1,32,5,0,5,1,,5,222136,0
35 3  3,GU6,35,3,1385,1990,1092,24,2,1,0,3,3,71,11,1,1,1,1,0,1,1,32,5,0,5,1,,5,222136,0
35 3  4,GU6,35,3,1385,1995,1144,20,2,1,0,3,2,71,11,1,1,1,1,0,1,1,32,5,0,5,1,,5,222136,0
35 4  3,GU6,35,4,1385,1979,953,36,5,1,0,2,4,71,11,1,1,1,1,0,0,0,33,11,0,3,1,,5,153619,1
35 4  5,GU6,35,4,1385,1990,1085,25,3,1,0,3,2,71,11,1,1,1,1,0,0,0,33,11,0,5,1,,5,153619,1
35 4 11,GU6,35,4,1385,1992,1106,23,2,1,0,2,3,97,97,7,7,7,7,7,7,7,97,11,0,3,7,,5,153619,1
35 5  1,GU6,35,5,1385,1987,1049,28,3,1,0,2,5,71,11,1,1,1,1,0,1,1,34,7,1,3,1,,5,193372,1
35 5  4,GU6,35,5,1385,1989,1080,25,3,1,0,2,5,71,11,1,1,1,1,0,1,1,34,7,1,3,1,,5,193372,0
35 5  5,GU6,35,5,1385,1997,1168,18,1,1,0,2,4,71,11,1,1,1,1,0,1,1,34,7,1,3,1,,5,193372,0
35 6  3,GU6,35,6,1385,1995,1147,19,1,1,0,2,5,71,11,1,1,1,1,0,0,0,32,3,0,3,1,,5,202186,0
35 8  2,GU6,35,8,1385,1973,882,41,6,1,0,1,6,71,11,1,1,1,1,0,0,0,32,5,0,2,0,,5,124599,0
35 8  3,GU6,35,8,1385,1997,1176,17,1,1,0,2,4,71,11,1,1,1,1,0,0,0,32,5,0,3,0,,5,124599,0
35 9  2,GU6,35,9,1385,1980,971,34,4,1,0,2,6,71,11,1,1,1,1,0,0,1,34,4,1,4,1,,5,199741,1
3510  2,GU6,35,10,1385,1988,1067,26,3,1,0,1,6,71,11,1,0,1,1,1,0,1,31,7,1,2,0,,5,102059,1
3510  5,GU6,35,10,1385,1988,1058,27,3,1,0,1,3,71,11,1,0,1,1,1,0,1,31,7,1,1,0,,5,102059,1
3511  2,GU6,35,11,1385,1971,860,43,6,1,0,2,6,71,11,1,1,1,1,0,0,0,34,4,0,4,1,,5,192840,1
3512  2,GU6,35,12,1385,1994,1135,20,2,1,0,2,5,71,11,1,1,1,1,0,1,1,33,3,1,3,0,,5,167901,0
3514  4,GU6,35,14,1385,1989,1072,26,3,1,0,3,2,71,11,1,1,1,1,0,0,1,32,5,0,5,1,,5,212197,1
3515  2,GU6,35,15,1385,1971,859,43,6,1,0,0,,71,11,1,1,1,1,0,0,1,32,4,0,0,1,,5,205593,1
3516  1,GU6,35,16,1385,1977,933,37,5,1,0,2,5,71,11,1,1,1,1,0,0,0,32,2,0,3,0,,5,107443,0
3518  3,GU6,35,18,1385,1988,1064,26,3,1,0,2,6,71,11,1,1,1,1,0,1,1,32,5,0,4,1,,5,239925,1
3518  4,GU6,35,18,1385,1991,1093,24,2,1,0,3,5,71,11,1,1,1,1,0,1,1,32,5,0,5,1,,5,239925,1
3519  3,GU6,35,19,1385,1989,1072,26,3,1,0,3,5,71,11,1,1,1,1,0,0,1,33,4,0,5,0,,5,174303,0
3520  3,GU6,35,20,1385,1980,967,34,4,1,0,3,3,11,11,1,1,1,1,1,0,1,34,8,1,5,1,,5,193691,1
3522  2,GU6,35,22,1385,1972,871,42,6,1,0,0,,71,11,1,1,1,0,0,0,0,33,7,0,0,1,,4,65155,0
3522  5,GU6,35,22,1385,1999,1196,15,1,1,0,1,6,71,11,1,1,1,0,0,0,0,33,7,0,2,1,,4,65155,0
