CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
0601076  7,PE6,601,76,1318,1989,1079,19,1,1,0,3,2,11,11,1,1,1,1,0,0,1,31,11,0,5,1,,5,194267,1
0601076  8,PE6,601,76,1318,1993,1123,16,1,1,0,2,4,11,11,1,1,1,1,0,0,1,31,11,0,3,1,,5,194267,1
0601076  9,PE6,601,76,1318,1981,984,27,3,1,0,3,5,11,11,1,1,1,1,0,0,1,31,11,0,5,1,,5,194267,1
0601076 11,PE6,601,76,1318,1982,991,27,3,1,0,2,5,11,11,1,1,1,1,0,0,1,31,11,0,4,1,,5,194267,1
0601081  3,PE6,601,81,1318,1976,922,33,4,1,0,2,5,11,11,1,1,1,1,0,0,0,31,7,0,4,0,,4,119265,1
0601081  4,PE6,601,81,1318,1982,991,27,3,1,0,2,5,11,11,1,1,1,1,0,0,0,31,7,0,4,0,,4,119265,0
0601081  5,PE6,601,81,1318,1983,999,26,3,1,0,2,4,11,11,1,1,1,1,0,0,0,31,7,0,3,0,,4,119265,1
0603018  2,PE6,603,18,1318,1960,723,49,7,1,0,1,1,11,11,1,1,1,1,0,0,0,34,8,1,1,1,,4,105308,0
0603018  3,PE6,603,18,1318,1977,935,31,4,1,0,2,5,11,11,1,1,1,1,0,0,0,34,8,1,4,1,,4,105308,0
0603018  4,PE6,603,18,1318,1984,1017,25,3,1,0,2,3,11,11,1,1,1,1,0,0,0,34,8,1,3,1,,4,105308,0
0603028  3,PE6,603,28,1319,1992,1111,17,1,1,0,2,4,11,23,1,1,1,1,0,0,0,31,5,0,3,1,,4,119860,0
0603039  1,PE6,603,39,1318,1979,958,30,4,1,0,3,5,11,11,1,0,0,1,0,0,0,31,2,0,5,0,,3,58821,1
0603049  2,PE6,603,49,1318,1971,862,38,5,1,0,3,5,11,11,1,1,1,1,0,0,0,31,3,0,5,1,,5,191969,0
0603059  3,PE6,603,59,1318,1976,919,33,4,1,0,2,5,11,11,1,1,1,1,0,0,0,34,3,0,4,1,,5,156720,0
0603069  2,PE6,603,69,1318,1965,782,44,6,1,0,1,5,11,11,1,1,1,1,0,0,0,31,3,0,1,1,,5,146828,1
0603079  1,PE6,603,79,1318,1979,954,30,4,1,0,2,4,11,12,1,0,0,0,0,0,0,34,2,0,3,0,,2,-4585,1
0603090  2,PE6,603,90,1318,1971,856,38,5,1,0,2,5,11,11,1,1,1,1,0,0,0,31,4,2,4,1,,4,130108,0
0603110  1,PE6,603,110,1318,1984,1019,24,2,1,0,1,6,11,12,1,1,1,1,0,0,0,34,3,1,2,0,,3,57413,1
0603120  7,PE6,603,120,1318,1986,1033,23,2,1,0,2,5,11,11,1,1,1,1,0,0,0,31,9,1,4,0,,5,142705,0
0603130  2,PE6,603,130,1318,1967,812,42,6,1,0,3,5,11,11,1,1,1,1,1,0,0,31,6,0,5,0,,5,156400,1
0603130  5,PE6,603,130,1318,1991,1094,18,1,1,0,2,5,11,11,1,1,1,1,1,0,0,31,6,0,4,0,,5,156400,1
0603140  2,PE6,603,140,1318,1960,727,49,7,1,0,2,3,11,11,1,1,1,1,0,0,0,31,4,0,3,0,,4,123793,0
0603171  3,PE6,603,171,1318,1985,1028,24,2,1,0,3,5,11,11,1,1,1,1,0,1,1,34,5,1,5,1,,4,121458,0
0604002  2,PE6,604,2,1313,1986,1040,22,2,1,0,2,3,11,11,1,1,1,0,0,0,0,31,8,2,3,0,,3,68070,0
0604002  5,PE6,604,2,1313,1971,853,38,5,1,0,1,2,11,11,1,1,1,0,0,0,0,31,8,2,1,0,,3,68070,0
0604030  2,PE6,604,30,1313,1985,1027,23,2,1,0,2,5,11,11,1,1,1,0,1,0,0,31,4,2,4,0,,4,77479,1
0604049  2,PE6,604,49,1313,1974,890,35,5,1,0,3,5,11,11,1,1,1,1,0,0,1,31,4,1,5,1,,5,164331,0
0604058  1,PE6,604,58,1313,1970,843,39,5,1,0,3,3,11,11,1,1,1,1,0,0,0,31,3,0,5,1,,4,106316,0
0604058  2,PE6,604,58,1313,1992,1116,16,1,1,0,2,4,11,11,1,1,1,1,0,0,0,31,3,0,3,1,,4,106316,0
0604067  3,PE6,604,67,1313,1991,1093,18,1,1,0,2,5,11,11,1,0,1,0,0,0,0,31,4,0,4,0,,4,96065,0
0604096  2,PE6,604,96,1313,1991,1099,17,1,1,0,2,5,11,11,1,1,0,0,0,0,0,34,2,0,4,0,,2,-10107,0
0604105  3,PE6,604,105,1313,1972,871,36,5,1,0,2,5,11,11,1,1,1,1,0,0,0,31,6,0,4,0,,4,110532,0
0604105  4,PE6,604,105,1313,1993,1128,15,1,1,0,2,3,11,11,1,1,1,1,0,0,0,31,6,0,3,0,,4,110532,0
0604112  2,PE6,604,112,1314,1975,908,33,4,1,0,3,5,11,11,1,1,1,0,0,0,0,34,7,1,5,1,,4,91567,0
0604123  4,PE6,604,123,1313,1971,857,38,5,1,0,2,3,11,11,1,1,1,1,0,0,1,34,11,0,3,0,,4,131865,1
0604123 10,PE6,604,123,1313,1978,938,31,4,1,0,2,3,97,97,7,7,7,7,7,7,7,97,11,0,3,7,,4,131865,0
0604132  5,PE6,604,132,1313,1976,921,32,4,1,0,3,1,11,11,1,1,1,1,0,0,0,31,7,1,5,1,,5,148888,0
0604143  2,PE6,604,143,1313,1970,848,38,5,1,0,2,5,11,11,1,1,1,1,0,0,0,34,5,1,4,1,,4,113814,1
0604143  5,PE6,604,143,1313,1993,1128,15,1,1,0,2,2,11,11,1,1,1,1,0,0,0,34,5,1,3,1,,4,113814,1
0604151  2,PE6,604,151,1314,1962,745,47,7,1,0,2,3,11,11,1,1,1,1,0,0,0,31,9,2,3,1,,5,144004,0
0604151  5,PE6,604,151,1313,1986,1039,22,2,1,0,2,2,11,11,1,1,1,1,0,0,0,31,9,2,3,1,,5,144004,0
0604151  7,PE6,604,151,1314,1988,1068,20,2,1,0,2,5,11,11,1,1,1,1,0,0,0,31,9,2,4,1,,5,144004,0
0605010  2,PE6,605,10,1313,1961,733,48,7,1,0,3,3,11,11,1,1,1,1,1,0,0,31,2,0,5,1,,5,161461,1
0605021  3,PE6,605,21,1313,1992,1112,16,1,1,0,2,5,11,11,1,1,1,1,0,0,0,31,11,1,4,1,,5,141595,1
0605021  4,PE6,605,21,1313,1972,874,36,5,1,0,3,5,11,11,1,1,1,1,0,0,0,31,11,1,5,1,,5,141595,0
0605021  6,PE6,605,21,1314,1991,1102,17,1,1,0,2,5,11,11,1,1,1,1,0,0,0,31,11,1,4,1,,5,141595,0
0605021  9,PE6,605,21,1314,1981,978,28,3,1,0,2,5,11,11,1,1,1,1,0,0,0,31,11,1,4,1,,5,141595,1
0605031  2,PE6,605,31,1314,1973,888,35,5,1,0,3,3,11,11,1,1,1,1,0,0,0,31,4,1,5,1,,5,150842,1
0605040  2,PE6,605,40,1313,1970,844,39,5,1,0,2,5,11,11,1,1,1,1,0,0,0,31,4,1,4,1,,4,118846,0
0605071  2,PE6,605,71,1313,1963,763,45,7,1,0,2,5,11,11,1,1,1,1,0,0,0,34,7,0,4,1,,3,58291,0
0605081  2,PE6,605,81,1314,1976,915,33,4,1,0,3,3,11,11,1,1,1,1,0,0,0,31,4,1,5,1,,5,139870,1
0605131  2,PE6,605,131,1313,1968,823,40,6,1,0,3,3,11,11,1,1,1,1,0,0,0,31,3,1,5,1,,5,162601,0
0605141  1,PE6,605,141,1313,1978,943,30,4,1,0,3,3,11,11,1,1,1,1,0,0,0,31,4,0,5,1,,5,134282,1
0605152  4,PE6,605,152,1314,1980,966,29,3,1,0,3,1,11,11,1,1,1,1,0,0,0,31,4,0,5,1,,5,188525,1
0605162  2,PE6,605,162,1313,1970,852,38,5,1,0,2,5,11,11,1,1,1,1,0,0,0,31,3,1,4,1,,4,126587,1
0605172  2,PE6,605,172,1313,1973,879,36,5,1,0,2,5,11,11,1,1,1,1,1,0,0,31,4,1,4,0,,4,108138,0
0606036  2,PE6,606,36,1317,1989,1072,20,2,1,0,3,2,71,12,1,1,1,0,0,0,0,31,2,0,5,0,,3,7518,1
0606048  2,PE6,606,48,1317,1963,767,45,7,1,0,3,5,11,11,1,1,1,1,0,0,0,31,5,0,5,1,,5,167674,1
0606060  2,PE6,606,60,1317,1959,720,49,7,1,0,3,5,11,11,1,1,1,1,0,0,1,31,8,0,5,1,,5,160143,1
0606060  3,PE6,606,60,1317,1990,1084,19,1,1,0,3,1,11,11,1,1,1,1,0,0,1,31,8,0,5,1,,5,160143,0
0606060  4,PE6,606,60,1317,1983,1006,25,3,1,0,3,5,11,11,1,1,1,1,0,0,1,31,8,0,5,1,,5,160143,0
0606060  7,PE6,606,60,1317,1959,718,49,7,1,0,2,1,11,11,1,1,1,1,0,0,1,31,8,0,3,1,,5,160143,0
0606073  3,PE6,606,73,1317,1994,1137,15,1,1,0,2,2,11,11,1,1,1,1,1,0,1,31,8,2,3,1,,5,224045,1
0606073  7,PE6,606,73,1317,1983,1000,26,3,1,0,2,2,11,11,1,1,1,1,1,0,1,31,8,2,3,1,,5,224045,0
0606085  2,PE6,606,85,1317,1970,852,38,5,1,0,3,5,11,11,1,1,1,1,0,0,0,31,4,0,5,1,,5,153365,1
0606097  6,PE6,606,97,1317,1968,820,41,6,1,0,2,5,11,11,1,1,1,1,0,0,0,31,9,1,4,1,,5,211331,1
0606122  3,PE6,606,122,1317,1967,810,42,6,1,0,2,5,11,11,1,1,1,1,0,0,0,31,6,0,4,1,,4,105834,0
0606134  1,PE6,606,134,1317,1961,742,47,7,1,0,3,4,11,11,1,1,1,1,0,0,0,31,2,0,5,1,,4,124052,0
0606147  3,PE6,606,147,1317,1973,880,36,5,1,0,3,5,11,11,1,1,1,1,0,0,1,31,8,0,5,1,,5,202984,1
0606147  6,PE6,606,147,1317,1971,864,37,5,1,0,3,5,11,11,1,1,1,1,0,0,1,31,8,0,5,1,,5,202984,1
0606147  7,PE6,606,147,1317,1991,1095,18,1,1,0,3,1,11,11,1,1,1,1,0,0,1,31,8,0,5,1,,5,202984,0
0606159  3,PE6,606,159,1319,1963,762,46,7,1,0,3,5,11,11,1,1,1,1,0,0,1,31,9,0,5,1,,5,224769,1
0606159  7,PE6,606,159,1317,1991,1097,18,1,1,0,2,5,11,11,1,1,1,1,0,0,1,31,9,0,4,1,,5,224769,1
0606196  1,PE6,606,196,1317,1960,721,49,7,1,0,2,5,11,11,1,1,0,1,0,0,0,34,3,0,4,1,,3,68660,0
0607010  5,PE6,607,10,1314,1960,726,49,7,1,0,1,1,11,11,0,1,1,0,0,0,0,34,9,0,1,1,,3,517,1
0607010  8,PE6,607,10,1314,1991,1095,18,1,1,0,2,4,11,11,0,1,1,0,0,0,0,34,9,0,3,1,,3,517,0
0607024  4,PE6,607,24,1313,1993,1120,16,1,1,0,2,2,11,11,1,1,1,1,0,0,0,34,4,0,3,1,,4,97831,1
0607038  2,PE6,607,38,1314,1961,738,48,7,1,0,3,3,11,11,1,1,1,1,0,0,0,31,5,0,5,1,,5,195715,1
0607038  3,PE6,607,38,1314,1988,1062,21,2,1,0,3,2,11,11,1,1,1,1,0,0,0,31,5,0,5,1,,5,195715,1
0607066  2,PE6,607,66,1314,1963,766,45,7,1,0,2,5,11,11,1,1,1,1,0,0,0,31,3,0,4,1,,5,142444,1
0607109  2,PE6,607,109,1313,1969,838,39,5,1,0,2,5,12,11,1,1,1,1,0,0,0,21,4,0,4,1,,4,111973,0
0607137  2,PE6,607,137,1313,1961,733,48,7,1,0,3,5,11,11,1,1,1,1,0,0,0,31,2,0,5,0,,4,130716,0
0607150  1,PE6,607,150,1314,1961,737,48,7,1,0,1,3,11,11,1,1,1,1,0,0,0,31,5,0,1,1,,4,115556,1
0607150  3,PE6,607,150,1314,1992,1110,17,1,1,0,2,5,11,11,1,1,1,1,0,0,0,31,5,0,4,1,,4,115556,0
0607166  2,PE6,607,166,1313,1974,893,35,5,1,0,2,5,11,11,1,1,1,0,0,0,0,31,6,0,4,0,,4,75248,1
0607179  1,PE6,607,179,1314,1968,819,41,6,1,0,2,5,11,11,1,0,1,0,0,0,0,21,4,0,4,0,,3,46897,0
0607179  3,PE6,607,179,1314,1994,1129,15,1,1,0,2,3,11,11,1,0,1,0,0,0,0,21,4,0,3,0,,3,46897,1
0607192  4,PE6,607,192,1313,1973,880,36,5,1,0,2,5,11,11,1,1,1,0,0,0,0,34,5,0,4,1,,4,97744,0
0607208  7,PE6,607,208,1314,1993,1119,16,1,1,0,2,4,11,11,1,1,1,1,0,0,0,31,10,0,3,1,,5,143345,1
0607208  8,PE6,607,208,1314,1974,900,34,4,1,0,2,3,11,11,1,1,1,1,0,0,0,31,10,0,3,1,,5,143345,0
0607223  3,PE6,607,223,1314,1990,1087,18,1,1,0,2,5,11,11,1,1,1,1,0,0,0,34,4,0,4,0,,4,98558,0
0607223  4,PE6,607,223,1313,1963,757,46,7,1,0,2,3,11,11,1,1,1,1,0,0,0,34,4,0,3,0,,4,98558,0
0607236  3,PE6,607,236,1313,1992,1107,17,1,1,0,2,4,11,11,1,0,1,0,0,0,0,31,3,0,3,0,,4,83739,0
0608004  2,PE6,608,4,1317,1970,848,39,5,1,0,3,1,11,11,1,1,1,1,1,0,0,34,4,0,5,0,,4,100631,1
0608014  2,PE6,608,14,1317,1970,841,39,5,1,0,3,3,11,11,1,1,1,1,0,0,0,31,5,0,5,0,,4,121503,1
0608024  1,PE6,608,24,1317,1970,846,39,5,1,0,2,5,11,11,1,1,1,1,0,0,0,31,7,1,4,0,,5,147205,1
0608024  5,PE6,608,24,1317,1972,869,37,5,1,0,2,3,97,97,7,7,7,7,7,7,7,97,7,1,3,7,,5,147205,1
0608055  4,PE6,608,55,1317,1972,872,37,5,1,0,3,3,11,11,1,1,1,0,0,0,0,31,5,0,5,1,,4,112999,1
0608066  3,PE6,608,66,1317,1979,953,30,4,1,0,3,5,11,11,1,1,1,1,0,0,0,31,4,0,5,1,,5,192867,1
0608076  3,PE6,608,76,1317,1978,942,31,4,1,0,3,5,11,11,1,1,1,1,0,0,0,31,3,0,5,1,,4,96134,1
0608117  2,PE6,608,117,1317,1966,794,43,6,1,0,3,3,11,11,1,0,1,0,0,0,0,31,6,0,5,0,,4,84271,0
0608117  4,PE6,608,117,1317,1989,1076,20,2,1,0,2,5,11,11,1,0,1,0,0,0,0,31,6,0,4,0,,4,84271,0
0608117  5,PE6,608,117,1317,1993,1125,16,1,1,0,2,4,11,11,1,0,1,0,0,0,0,31,6,0,3,0,,4,84271,1
0608127  2,PE6,608,127,1317,1968,819,41,6,1,0,2,5,11,11,1,1,1,1,0,0,0,34,3,0,4,0,,4,106902,0
0608127  3,PE6,608,127,1317,1990,1086,19,1,1,0,2,5,11,11,1,1,1,1,0,0,0,34,3,0,4,0,,4,106902,0
0608138  2,PE6,608,138,1317,1964,771,45,7,1,0,2,4,97,97,7,7,7,7,7,7,7,97,6,1,3,7,,3,43866,0
0608148  2,PE6,608,148,1317,1965,786,44,6,1,0,2,5,11,11,1,1,1,1,0,0,0,31,6,0,4,0,,4,81962,0
0608148  3,PE6,608,148,1317,1990,1086,19,1,1,0,2,5,11,11,1,1,1,1,0,0,0,31,6,0,4,0,,4,81962,0
0608148  4,PE6,608,148,1317,1992,1108,17,1,1,0,2,4,11,11,1,1,1,1,0,0,0,31,6,0,3,0,,4,81962,0
0608158  2,PE6,608,158,1317,1986,1036,23,2,1,0,3,3,11,11,1,1,1,1,1,0,0,34,2,0,5,0,,4,108313,1
0608169  1,PE6,608,169,1317,1970,841,39,5,1,0,2,5,11,11,1,1,1,1,1,0,0,34,7,0,4,0,,4,76418,1
0608169  4,PE6,608,169,1317,1992,1105,17,1,1,0,2,4,11,11,1,1,1,1,1,0,0,34,7,0,3,0,,4,76418,0
0609004  1,PE6,609,4,1317,1978,946,30,4,1,0,3,3,12,11,1,1,1,0,0,0,0,31,3,1,5,0,,3,46859,0
0609004  2,PE6,609,4,1317,1976,918,33,4,1,0,2,5,12,11,1,1,1,0,0,0,0,31,3,1,4,0,,3,46859,0
0609046  5,PE6,609,46,1317,1991,1096,18,1,1,0,3,1,11,11,1,1,1,1,1,0,0,31,6,0,5,1,,5,145214,0
0609054  1,PE6,609,54,1317,1977,933,32,4,1,0,3,2,71,11,1,0,1,0,0,0,0,31,2,0,5,0,,3,32088,0
0609063  2,PE6,609,63,1317,1961,738,48,7,1,0,3,5,11,11,1,1,1,1,0,0,1,31,5,0,5,1,,5,181330,0
0609063  3,PE6,609,63,1317,1984,1011,25,3,1,0,3,3,11,11,1,1,1,1,0,0,1,31,5,0,5,1,,5,181330,1
0609063  4,PE6,609,63,1317,1986,1044,22,2,1,0,3,1,11,11,1,1,1,1,0,0,1,31,5,0,5,1,,5,181330,1
0609063  5,PE6,609,63,1317,1989,1069,20,2,1,0,2,5,11,11,1,1,1,1,0,0,1,31,5,0,4,1,,5,181330,1
0609079  3,PE6,609,79,1317,1985,1026,24,2,1,0,3,5,11,11,1,1,1,1,0,0,0,31,4,0,5,1,,5,183106,0
0609079  4,PE6,609,79,1317,1989,1079,19,1,1,0,3,3,11,11,1,1,1,1,0,0,0,31,4,0,5,1,,5,183106,0
0609096  2,PE6,609,96,1317,1983,1007,25,3,1,0,3,2,11,11,1,1,1,1,0,0,0,31,2,0,5,1,,4,117512,1
0609121  2,PE6,609,121,1317,1977,931,32,4,1,0,2,5,11,11,1,1,1,1,0,0,0,31,4,0,4,1,,5,149230,0
0609129  3,PE6,609,129,1317,1993,1123,16,1,1,0,2,3,11,11,1,1,0,0,0,0,0,34,6,0,3,0,,3,61349,0
0609129  6,PE6,609,129,1317,1981,982,27,3,1,0,3,2,11,11,1,1,0,0,0,0,0,34,6,0,5,0,,3,61349,0
0609138  2,PE6,609,138,1317,1968,818,41,6,1,0,2,2,11,11,1,1,1,1,0,0,1,31,5,2,3,1,,5,199120,1
0611002  8,PE6,611,2,1316,1981,977,28,3,1,0,3,2,11,11,1,1,1,1,0,0,0,31,9,2,5,1,,5,190725,1
0611024  1,PE6,611,24,1316,1964,769,45,7,1,0,2,2,11,11,1,1,1,0,0,0,0,31,4,0,3,1,,4,124779,0
0611031  2,PE6,611,31,1316,1978,943,31,4,1,0,2,5,11,11,1,1,1,1,1,0,0,31,6,0,4,1,,5,200016,0
0611031  5,PE6,611,31,1316,1991,1100,18,1,1,0,2,5,11,11,1,1,1,1,1,0,0,31,6,0,4,1,,5,200016,0
0611039  3,PE6,611,39,1316,1965,783,44,6,1,0,3,3,11,11,1,1,1,1,0,0,0,31,6,0,5,1,,5,164517,0
0611061  1,PE6,611,61,1316,1973,888,35,5,1,0,3,3,11,11,1,1,1,0,0,0,0,31,5,0,5,0,,3,59255,0
0611061  3,PE6,611,61,1316,1987,1056,21,2,1,0,2,5,11,11,1,1,1,0,0,0,0,31,5,0,4,0,,3,59255,1
0611068  2,PE6,611,68,1316,1961,742,47,7,1,0,2,3,11,11,1,1,1,1,1,0,0,31,6,0,3,0,,4,118269,1
0611083  2,PE6,611,83,1316,1978,942,31,4,1,0,2,3,11,11,1,1,1,1,0,0,0,32,5,2,3,0,,3,68129,0
0611091  2,PE6,611,91,1316,1977,927,32,4,1,0,1,3,11,11,1,0,1,1,0,0,0,21,7,2,1,0,,3,69180,0
0611098  3,PE6,611,98,1316,1987,1054,21,2,1,0,3,1,11,11,1,0,1,0,0,0,0,31,3,0,5,0,,4,95119,0
0611105  2,PE6,611,105,1316,1960,724,49,7,1,0,2,5,11,11,1,1,1,1,0,0,1,31,3,0,4,1,,5,182454,1
0611105  3,PE6,611,105,1316,1982,989,27,3,1,0,3,5,11,11,1,1,1,1,0,0,1,31,3,0,5,1,,5,182454,1
0611113  2,PE6,611,113,1316,1964,773,45,7,1,0,2,5,11,12,1,1,1,0,1,0,0,31,6,0,4,0,,3,51632,1
0611113  5,PE6,611,113,1316,1977,930,32,4,1,0,2,3,11,12,1,1,1,0,1,0,0,31,6,0,3,0,,3,51632,1
0611120  1,PE6,611,120,1316,1971,862,37,5,1,0,2,3,11,11,1,1,1,0,0,0,0,31,4,1,3,1,,3,67766,0
0611120  3,PE6,611,120,1316,1991,1103,17,1,1,0,2,3,11,11,1,1,1,0,0,0,0,31,4,1,3,1,,3,67766,0
0613006  2,PE6,613,6,1317,1984,1016,25,3,1,0,2,5,11,11,1,1,1,1,0,0,0,31,4,2,4,0,,5,147156,1
0613022  2,PE6,613,22,1317,1975,901,34,4,1,0,3,5,11,11,1,1,1,1,0,0,1,31,2,0,5,1,,5,223520,1
0613038  4,PE6,613,38,1317,1971,862,37,5,1,0,2,5,11,11,1,1,1,1,1,0,0,31,6,0,4,1,,5,203076,1
0613054  2,PE6,613,54,1317,1985,1025,24,2,1,0,2,5,11,11,1,1,1,1,0,0,0,34,2,0,4,1,,4,108686,1
0613062  2,PE6,613,62,1317,1967,808,42,6,1,0,2,5,11,11,1,1,1,1,0,0,0,31,5,0,4,1,,4,125049,0
0613062  3,PE6,613,62,1317,1988,1057,21,2,1,0,2,5,11,11,1,1,1,1,0,0,0,31,5,0,4,1,,4,125049,0
0613062  4,PE6,613,62,1317,1990,1087,19,1,1,0,3,1,11,11,1,1,1,1,0,0,0,31,5,0,5,1,,4,125049,0
0613070  2,PE6,613,70,1317,1977,925,32,4,1,0,2,5,11,11,1,1,1,1,0,0,1,34,6,0,4,0,,4,104759,0
0613070  5,PE6,613,70,1317,1981,975,28,3,1,0,1,5,11,11,1,1,1,1,0,0,1,34,6,0,1,0,,4,104759,0
0613102  1,PE6,613,102,1317,1970,846,39,5,1,0,3,3,11,11,1,1,1,1,0,0,0,31,6,2,5,1,,5,175130,1
0613110  2,PE6,613,110,1317,1978,942,31,4,1,0,2,5,11,11,1,1,1,1,0,0,1,31,5,1,4,1,,5,151198,0
0613118  2,PE6,613,118,1317,1964,776,45,7,1,0,3,5,11,11,1,1,1,1,0,0,0,31,2,0,5,1,,5,191969,0
0614002  2,PE6,614,2,1313,1980,971,28,3,1,0,2,5,96,11,0,0,0,0,1,0,0,12,2,0,4,0,,1,-132324,1
0614012  1,PE6,614,12,1313,1971,857,38,5,1,0,2,4,11,11,1,0,1,0,0,0,0,31,5,0,3,0,,3,61778,0
0614028  2,PE6,614,28,1314,1977,927,32,4,1,0,2,5,11,11,1,1,1,0,0,0,0,34,2,0,4,0,,3,14235,0
0614036  2,PE6,614,36,1313,1991,1094,18,1,1,0,3,1,96,11,1,1,1,0,0,0,0,34,3,0,5,0,,3,14276,0
0614045  2,PE6,614,45,1314,1984,1020,24,2,1,0,2,5,11,11,1,1,1,1,0,0,0,34,4,1,4,0,,4,116071,1
0614053  1,PE6,614,53,1313,1965,783,44,6,1,0,2,3,11,11,1,1,1,1,0,0,0,34,6,1,3,1,,4,86738,0
0614053  3,PE6,614,53,1313,1990,1081,19,1,1,0,2,5,11,11,1,1,1,1,0,0,0,34,6,1,4,1,,4,86738,0
0614053  5,PE6,614,53,1313,1983,1008,25,3,1,0,2,2,11,11,1,1,1,1,0,0,0,34,6,1,3,1,,4,86738,0
0614061  1,PE6,614,61,1314,1976,916,33,4,1,0,2,2,96,23,1,1,1,0,0,0,0,12,7,1,3,0,,2,-67257,0
0614070  1,PE6,614,70,1313,1969,833,40,6,1,0,1,5,96,12,1,0,1,0,0,0,0,34,1,0,1,0,,3,337,0
0614078  2,PE6,614,78,1314,1961,734,48,7,1,0,1,5,96,11,1,1,1,1,1,0,0,21,9,0,1,0,,2,-19765,0
0614078  5,PE6,614,78,1314,1993,1123,15,1,1,0,2,4,96,11,1,1,1,1,1,0,0,21,9,0,3,0,,2,-19765,1
0614088  3,PE6,614,88,1313,1985,1028,23,2,1,0,2,5,11,11,1,1,1,1,0,0,0,34,5,0,4,1,,4,96910,1
0614088  4,PE6,614,88,1313,1992,1108,17,1,1,0,2,4,11,11,1,1,1,1,0,0,0,34,5,0,3,1,,4,96910,0
0614104  2,PE6,614,104,1313,1972,876,36,5,1,0,2,5,11,11,1,1,1,0,0,0,0,34,4,0,4,0,,4,98182,1
0614111  2,PE6,614,111,1314,1971,856,38,5,1,0,3,2,11,11,1,1,1,1,0,0,0,31,4,1,5,1,,5,165171,0
0614111  3,PE6,614,111,1314,1993,1125,15,1,1,0,2,4,11,11,1,1,1,1,0,0,0,31,4,1,3,1,,5,165171,0
0614121  1,PE6,614,121,1313,1960,721,49,7,1,0,2,1,11,11,1,1,1,1,0,0,0,34,4,0,3,0,,4,100702,1
0614121  3,PE6,614,121,1313,1981,974,28,3,1,0,2,5,11,11,1,1,1,1,0,0,0,34,4,0,4,0,,4,100702,1
0614138  2,PE6,614,138,1313,1962,752,46,7,1,0,1,4,11,11,1,1,1,1,0,0,0,34,6,0,1,1,,4,106714,0
0614138  3,PE6,614,138,1313,1982,990,26,3,1,0,3,5,11,11,1,1,1,1,0,0,0,34,6,0,5,1,,4,106714,1
0614138  4,PE6,614,138,1313,1983,1002,25,3,1,0,2,5,11,11,1,1,1,1,0,0,0,34,6,0,4,1,,4,106714,0
0615008  4,PE6,615,8,1317,1986,1038,23,2,1,0,2,5,12,12,1,1,1,1,0,0,0,31,4,0,4,0,,4,82594,1
0615015  3,PE6,615,15,1317,1960,722,49,7,1,0,2,3,11,11,1,1,1,1,1,0,0,31,12,2,3,1,,4,132730,1
0615015  6,PE6,615,15,1317,1967,806,42,6,1,0,3,5,11,11,1,1,1,1,1,0,0,31,12,2,5,1,,4,132730,1
0615021  5,PE6,615,21,1317,1983,997,26,3,1,0,2,5,11,11,1,1,1,1,0,0,0,31,7,0,4,1,,5,151142,1
0615021  6,PE6,615,21,1317,1964,769,45,7,1,0,3,3,11,11,1,1,1,1,0,0,0,31,7,0,5,1,,5,151142,0
0615021  7,PE6,615,21,1317,1993,1124,16,1,1,0,2,4,11,11,1,1,1,1,0,0,0,31,7,0,3,1,,5,151142,1
0615028  2,PE6,615,28,1317,1961,735,48,7,1,0,2,5,11,11,1,1,1,1,0,0,0,31,4,0,4,0,,5,135693,1
0615028  3,PE6,615,28,1317,1991,1096,18,1,1,0,3,1,11,11,1,1,1,1,0,0,0,31,4,0,5,0,,5,135693,0
0615041  3,PE6,615,41,1317,1972,871,37,5,1,0,2,5,11,11,1,1,1,1,1,0,0,31,5,0,4,1,,5,175808,1
0615041  5,PE6,615,41,1317,1969,836,40,6,1,0,2,5,11,11,1,1,1,1,1,0,0,31,5,0,4,1,,5,175808,0
0615048  3,PE6,615,48,1317,1966,802,42,6,1,0,2,5,11,11,1,1,1,1,0,0,0,34,6,0,4,1,,5,174572,1
0615054  3,PE6,615,54,1317,1960,732,48,7,1,0,2,5,11,11,1,1,1,1,0,0,0,34,5,0,4,1,,5,147697,0
0615061  3,PE6,615,61,1317,1991,1101,18,1,1,0,3,1,11,11,1,1,1,1,0,0,0,34,12,1,5,1,,4,81664,0
0615061  6,PE6,615,61,1317,1987,1052,22,2,1,0,2,5,11,11,1,1,1,1,0,0,0,34,12,1,4,1,,4,81664,1
0615061 11,PE6,615,61,1317,1974,889,35,5,1,0,2,5,11,11,1,1,1,1,0,0,0,34,12,1,4,1,,4,81664,0
0615067  2,PE6,615,67,1317,1982,990,27,3,1,0,2,5,11,11,1,1,1,1,0,0,0,31,11,0,4,0,,4,107066,0
0615067  4,PE6,615,67,1317,1969,832,40,6,1,0,3,5,11,11,1,1,1,1,0,0,0,31,11,0,5,0,,4,107066,1
0615067  7,PE6,615,67,1317,1975,901,34,4,1,0,2,2,11,11,1,1,1,1,0,0,0,31,11,0,3,0,,4,107066,0
0615074  2,PE6,615,74,1317,1961,739,48,7,1,0,2,5,11,11,1,1,1,1,0,0,0,31,5,1,4,1,,5,135078,1
