CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
36612  1,GH6,366,12,1377,1989,1077,25,3,1,0,3,4,72,11,1,0,1,1,0,0,0,37,1,0,5,0,48,5,153876,0
36613  2,GH6,366,13,1377,1985,1022,29,3,1,0,3,3,11,11,1,1,1,0,0,0,1,37,2,0,5,1,0,5,143197,0
36614  1,GH6,366,14,1377,1975,907,39,5,1,0,0,,72,11,1,1,1,0,0,0,1,37,9,0,0,0,1,5,156266,0
36614  3,GH6,366,14,1377,1986,1038,28,3,1,0,1,4,72,11,1,1,1,0,0,0,1,37,9,0,1,0,1,5,156266,0
36614  6,GH6,366,14,1377,1997,1173,17,1,1,0,2,1,72,11,1,1,1,0,0,0,1,37,9,0,3,0,0,5,156266,0
36614  9,GH6,366,14,1377,1996,1157,18,1,1,0,2,3,97,97,7,7,7,7,7,7,7,97,9,0,3,7,0,5,156266,0
36615  1,GH6,366,15,1377,1995,1149,19,1,1,0,2,3,72,11,1,0,1,1,0,0,0,37,1,0,3,1,3,5,156265,0
36620  1,GH6,366,20,1377,1986,1043,27,3,1,0,3,4,72,11,1,1,1,1,1,0,0,37,1,0,5,1,1,5,185225,0
36622  5,GH6,366,22,1377,1986,1038,28,3,1,0,1,5,11,11,1,1,1,1,1,0,1,37,9,1,1,0,2,5,214848,0
36622  6,GH6,366,22,1377,1988,1064,26,3,1,0,1,1,11,11,1,1,1,1,1,0,1,37,9,1,1,0,0,5,214848,0
36622  7,GH6,366,22,1377,1995,1148,19,1,1,0,2,3,11,11,1,1,1,1,1,0,1,37,9,1,3,0,0,5,214848,0
36623  4,GH6,366,23,1377,1995,1152,18,1,1,0,2,3,11,11,1,0,1,1,0,0,1,37,4,1,3,0,0,5,182580,0
36624  1,GH6,366,24,1377,1970,846,44,6,1,0,3,3,11,11,1,1,1,1,1,0,1,37,5,0,5,1,50,5,218152,0
36624  3,GH6,366,24,1377,1990,1088,24,2,1,0,2,3,11,11,1,1,1,1,1,0,1,37,5,0,3,1,0,5,218152,0
36625  2,GH6,366,25,1377,1976,920,38,5,1,0,2,4,11,11,1,1,1,1,1,0,1,37,4,0,3,1,3,5,207980,0
36628  5,GH6,366,28,1377,1989,1069,25,3,1,0,2,6,11,11,1,1,1,1,0,0,1,35,13,0,4,0,2,5,169557,0
36628  6,GH6,366,28,1377,1989,1071,25,3,1,0,2,6,11,11,1,1,1,1,0,0,1,35,13,0,4,0,2,5,169557,0
36629  1,GH6,366,29,1377,1980,965,34,4,1,0,2,3,11,11,1,1,1,0,0,0,0,35,8,2,3,0,1,5,149194,1
36629  4,GH6,366,29,1377,1998,1182,16,1,1,0,2,2,11,11,1,1,1,0,0,0,0,35,8,2,3,0,1,5,149194,0
373 3  2,GH6,373,3,1378,1970,844,44,6,1,0,0,,72,21,1,1,1,1,0,0,0,31,5,0,0,0,0,4,76566,0
373 3  3,GH6,373,3,1378,1997,1174,17,1,1,0,2,2,72,21,1,1,1,1,0,0,0,31,5,0,3,0,1,4,76566,0
373 4  2,GH6,373,4,1378,1977,931,37,5,1,0,2,6,12,21,1,1,1,1,0,0,0,37,5,1,4,0,3,5,114834,1
373 7  2,GH6,373,7,1378,1996,1161,18,1,1,0,2,6,72,21,1,1,1,1,0,0,0,35,2,0,4,0,2,5,154247,0
373 8  2,GH6,373,8,1378,1973,879,41,6,1,0,2,3,72,12,1,1,1,1,1,0,0,37,5,0,3,0,1,5,168059,1
37314  2,GH6,373,14,1378,1978,940,36,5,1,0,1,3,72,21,1,1,1,1,0,0,0,37,6,2,1,0,0,4,87448,1
37315  2,GH6,373,15,1378,1983,1006,31,4,1,0,2,3,72,21,1,1,1,1,0,0,0,37,4,1,3,0,1,5,127164,1
37316  1,GH6,373,16,1378,1971,863,42,6,1,0,2,2,72,12,1,1,1,1,0,0,0,31,4,1,3,0,10,5,149623,1
37316  4,GH6,373,16,1378,1979,958,35,5,1,0,3,4,72,12,1,1,1,1,0,0,0,31,4,1,5,0,10,5,149623,1
37317  2,GH6,373,17,1378,1976,921,38,5,1,0,3,3,72,11,1,1,1,1,0,0,0,37,2,0,5,0,2,5,181188,1
37320  4,GH6,373,20,1378,1988,1066,26,3,1,0,3,4,72,12,1,1,1,1,0,0,0,37,4,0,5,0,0,5,142775,1
37321  2,GH6,373,21,1378,1972,865,42,6,1,0,2,3,11,21,1,1,1,1,1,1,1,37,5,0,3,1,0,5,175863,0
37323  2,GH6,373,23,1378,1984,1012,30,4,1,0,2,3,72,13,1,1,1,0,0,0,0,31,3,1,3,0,1,4,85998,1
37324  1,GH6,373,24,1378,1967,810,47,7,1,0,2,3,72,21,1,1,1,1,0,0,0,31,4,1,3,0,2,5,94699,0
37324  2,GH6,373,24,1378,1988,1061,26,3,1,0,2,3,72,21,1,1,1,1,0,0,0,31,4,1,3,0,2,5,94699,0
37324  3,GH6,373,24,1378,1991,1097,23,2,1,0,2,4,72,21,1,1,1,1,0,0,0,31,4,1,3,0,0,5,94699,1
37325  1,GH6,373,25,1378,1969,829,45,7,1,0,1,3,72,21,1,1,1,1,0,0,0,31,4,0,1,0,20,5,111341,0
37327  1,GH6,373,27,1378,1981,978,33,4,1,0,1,2,72,12,1,1,1,1,0,0,0,35,4,2,1,0,2,5,123575,1
37328  2,GH6,373,28,1378,1986,1044,27,3,1,0,3,3,72,12,1,1,1,1,0,0,1,37,5,1,5,0,0,5,201502,1
37328  4,GH6,373,28,1378,1993,1125,21,2,1,0,3,2,97,97,7,7,7,7,7,7,7,97,5,1,5,7,0,5,201502,1
37332  2,GH6,373,32,1378,1975,910,39,5,1,0,1,5,72,21,1,1,1,1,0,0,1,37,4,0,1,0,2,5,172213,1
37332  3,GH6,373,32,1378,1992,1105,22,2,1,0,2,6,72,21,1,1,1,1,0,0,1,37,4,0,4,0,0,5,172213,1
375 1  2,GH6,375,1,1378,1983,997,31,4,1,0,3,2,72,12,1,1,1,1,0,0,0,31,5,3,5,0,1,5,110689,1
375 3  1,GH6,375,3,1378,1977,929,37,5,1,0,2,6,72,12,1,1,1,1,0,0,1,37,3,0,4,0,48,5,186406,1
375 3  2,GH6,375,3,1378,1993,1124,21,2,1,0,2,3,72,12,1,1,1,1,0,0,1,37,3,0,3,0,0,5,186406,0
375 4  1,GH6,375,4,1378,1970,851,43,6,1,0,2,6,72,12,1,1,1,0,0,0,0,31,5,0,4,0,10,5,141077,0
375 7  2,GH6,375,7,1378,1987,1051,27,3,1,0,1,2,72,13,1,1,1,1,0,0,0,37,6,2,1,0,0,4,89795,1
375 8  2,GH6,375,8,1378,1983,998,31,4,1,0,0,,72,12,1,1,1,1,0,0,1,37,6,1,0,0,1,5,164553,1
375 9  2,GH6,375,9,1378,1979,955,35,5,1,0,2,3,72,13,1,1,1,1,0,0,0,31,5,1,3,0,3,5,131234,0
37510  1,GH6,375,10,1378,1969,833,45,7,1,0,2,4,72,13,1,0,1,0,0,0,0,31,4,1,3,0,0,3,29686,1
37510  2,GH6,375,10,1378,1991,1096,23,2,1,0,3,1,72,13,1,0,1,0,0,0,0,31,4,1,5,0,4,3,29686,1
37511  1,GH6,375,11,1378,1971,864,42,6,1,0,1,5,72,12,0,1,0,0,0,0,0,31,1,0,1,0,0,3,12669,0
37512  2,GH6,375,12,1378,1987,1055,26,3,1,0,1,5,13,14,1,1,1,0,1,0,0,31,2,0,1,0,0,4,50576,1
37513  2,GH6,375,13,1378,1977,926,37,5,1,0,2,3,72,12,1,1,1,1,1,0,0,31,2,0,3,0,15,4,73395,0
37515  2,GH6,375,15,1378,1992,1113,22,2,1,0,0,,72,13,1,0,1,0,0,0,0,37,5,2,0,0,1,4,61032,1
37516  1,GH6,375,16,1378,1985,1023,29,3,1,0,0,,13,31,0,0,0,0,0,0,0,31,3,1,0,0,0,2,-62426,0
37521  1,GH6,375,21,1378,1983,1004,31,4,1,0,2,3,72,12,1,0,1,0,0,0,0,31,1,0,3,0,3,4,60601,0
37522  2,GH6,375,22,1378,1984,1016,30,4,1,0,2,3,13,13,1,0,1,1,0,0,1,37,4,2,3,0,4,5,117859,0
37523  1,GH6,375,23,1378,1974,896,40,6,1,0,2,3,72,12,1,1,1,1,0,0,0,31,3,0,3,0,4,5,94896,0
37523  2,GH6,375,23,1378,1995,1145,19,1,1,0,1,3,72,12,1,1,1,1,0,0,0,31,3,0,1,0,0,5,94896,1
37524  3,GH6,375,24,1378,1997,1165,17,1,1,0,2,6,72,22,1,1,1,1,1,0,0,31,4,0,4,0,1,5,163984,0
37526  1,GH6,375,26,1378,1987,1045,27,3,1,0,3,3,72,11,1,1,1,1,0,0,0,31,4,2,5,0,1,5,169683,1
37527  2,GH6,375,27,1378,1992,1111,22,2,1,0,2,4,72,13,1,1,1,1,0,0,1,37,3,1,3,0,15,5,202113,1
37530  2,GH6,375,30,1378,1991,1097,23,2,1,0,2,3,72,13,1,1,1,1,0,0,0,37,2,0,3,0,2,5,110019,1
37531  2,GH6,375,31,1379,1981,984,32,4,1,0,2,3,72,12,1,1,1,0,0,0,0,31,4,1,3,0,0,5,133443,1
37532  1,GH6,375,32,1378,1966,795,48,7,1,0,1,3,72,12,1,1,1,1,0,0,0,31,6,0,1,0,3,4,67865,0
37532  2,GH6,375,32,1378,1985,1029,29,3,1,0,0,,72,12,1,1,1,1,0,0,0,31,6,0,0,0,3,4,67865,1
379 2  2,GH6,379,2,1378,1972,874,42,6,1,0,3,4,72,12,1,1,1,1,0,0,1,37,6,1,5,0,1,5,214802,1
379 3  3,GH6,379,3,1378,1987,1052,27,3,1,0,3,3,11,12,1,1,1,1,0,0,1,31,6,0,5,0,6,5,182048,1
379 3  4,GH6,379,3,1378,1991,1098,23,2,1,0,3,4,11,12,1,1,1,1,0,0,1,31,6,0,5,0,0,5,182048,1
379 3  5,GH6,379,3,1378,1999,1193,15,1,1,0,2,3,11,12,1,1,1,1,0,0,1,31,6,0,3,0,0,5,182048,0
379 4  2,GH6,379,4,1378,1972,874,42,6,1,0,2,4,72,12,1,1,1,0,0,0,0,31,5,1,3,0,1,4,68749,1
379 5  1,GH6,379,5,1378,1992,1108,22,2,1,0,2,3,71,12,1,1,1,1,0,0,0,37,1,0,3,0,60,5,195174,1
379 6  1,GH6,379,6,1378,1986,1043,27,3,1,0,2,3,72,12,1,1,1,1,0,0,0,37,1,0,3,0,2,4,91387,0
379 8  2,GH6,379,8,1378,1978,941,36,5,1,0,2,3,72,12,1,1,1,1,1,0,1,37,3,0,3,1,0,5,200442,0
379 9  1,GH6,379,9,1378,1975,904,39,5,1,0,3,2,72,12,1,1,1,1,0,0,1,37,3,0,5,0,0,5,180344,1
379 9  3,GH6,379,9,1378,1998,1182,16,1,1,0,2,4,72,12,1,1,1,1,0,0,1,37,3,0,3,0,0,5,180344,0
37911  1,GH6,379,11,1378,1970,848,44,6,1,0,0,,72,21,1,0,1,1,0,0,0,37,6,1,0,0,0,5,135222,1
37911  2,GH6,379,11,1378,1991,1103,22,2,1,0,2,3,72,21,1,0,1,1,0,0,0,37,6,1,3,0,2,5,135222,0
37911  3,GH6,379,11,1378,1996,1162,18,1,1,0,2,4,72,21,1,0,1,1,0,0,0,37,6,1,3,0,3,5,135222,1
37916  2,GH6,379,16,1378,1975,907,39,5,1,0,3,2,72,11,1,0,1,1,0,0,0,35,3,0,5,0,1,5,164599,1
37916  3,GH6,379,16,1378,1985,1024,29,3,1,0,2,3,72,11,1,0,1,1,0,0,0,35,3,0,3,0,8,5,164599,0
37919  2,GH6,379,19,1378,1971,859,43,6,1,0,2,3,72,12,1,1,1,0,0,0,0,31,4,1,3,0,0,5,100204,1
37920  2,GH6,379,20,1378,1988,1060,26,3,1,0,2,3,72,13,1,1,1,1,0,0,1,37,5,2,3,0,1,5,122005,1
37923  3,GH6,379,23,1378,1994,1138,20,2,1,0,2,6,72,12,1,1,1,1,0,0,0,37,5,1,4,0,0,5,170565,1
37924  2,GH6,379,24,1378,1983,1001,31,4,1,0,2,3,72,23,1,1,1,1,0,0,1,31,3,1,3,0,3,5,173012,1
37925  2,GH6,379,25,1378,1972,865,42,6,1,0,2,4,72,21,1,1,1,1,0,0,0,37,3,0,3,0,64,5,194779,1
37928  2,GH6,379,28,1378,1968,825,46,7,1,0,2,5,72,12,1,1,1,1,0,0,1,35,6,1,3,0,1,5,223532,1
380 1  1,GH6,380,1,1377,1992,1115,21,2,1,0,2,6,12,11,1,0,1,0,0,0,0,37,1,0,4,0,1,4,39605,0
380 2  2,GH6,380,2,1377,1971,857,43,6,1,0,2,6,11,11,1,1,1,1,1,0,1,37,6,1,4,0,14,5,138875,1
380 3  1,GH6,380,3,1377,1986,1035,28,3,1,0,2,3,72,14,1,1,1,1,0,0,0,37,1,0,3,0,0,5,148616,1
380 7  2,GH6,380,7,1377,1974,895,40,6,1,0,2,3,11,14,1,1,1,1,0,0,1,35,5,1,3,0,0,5,130855,1
380 9  1,GH6,380,9,1377,1984,1014,30,4,1,0,0,,11,14,1,0,1,1,0,0,0,35,2,1,0,0,3,5,111322,0
38010  2,GH6,380,10,1377,1986,1038,28,3,1,0,2,3,72,11,1,1,1,0,0,0,0,35,3,1,3,0,5,4,75181,1
38012  2,GH6,380,12,1377,1976,916,38,5,1,0,1,5,11,21,1,1,1,1,0,0,1,37,5,1,1,0,0,5,119611,1
38012  4,GH6,380,12,1377,1999,1192,15,1,1,0,2,1,11,21,1,1,1,1,0,0,1,37,5,1,3,0,0,5,119611,0
38013  1,GH6,380,13,1377,1993,1121,21,2,1,0,2,7,11,21,1,1,0,0,0,0,0,31,3,0,4,0,0,3,-5158,0
38013  2,GH6,380,13,1377,1991,1097,23,2,1,0,2,1,11,21,1,1,0,0,0,0,0,31,3,0,3,0,0,3,-5158,0
38013  3,GH6,380,13,1377,1994,1131,20,2,1,0,2,5,97,97,7,7,7,7,7,7,7,97,3,0,3,7,2,3,-5158,0
38018  2,GH6,380,18,1377,1987,1053,27,3,1,0,2,3,72,11,1,1,1,1,0,0,1,37,2,0,3,0,0,5,146507,1
38021  1,GH6,380,21,1377,1974,894,40,6,1,0,2,3,11,12,1,1,1,1,0,0,0,35,3,0,3,0,10,5,108062,1
38024  2,GH6,380,24,1377,1996,1163,17,1,1,0,2,0,11,11,1,1,1,1,0,0,1,37,3,0,3,0,0,5,194433,0
38026  1,GH6,380,26,1377,1985,1021,29,3,1,0,3,1,11,12,1,0,1,1,0,0,0,31,1,0,5,0,1,5,108929,0
38028  2,GH6,380,28,1377,1992,1109,22,2,1,0,2,6,11,15,1,1,1,1,0,0,0,37,3,0,4,0,0,5,120931,0
38032  1,GH6,380,32,1377,1983,1004,31,4,1,0,2,3,11,11,1,1,1,1,0,0,0,37,1,0,3,0,4,5,193095,0
38033  2,GH6,380,33,1377,1975,902,39,5,1,0,2,3,11,15,1,0,1,0,0,0,0,37,6,1,3,0,0,5,102318,1
382 3  2,GH6,382,3,1377,1983,1006,30,4,1,0,0,,72,21,1,1,1,1,0,0,0,31,3,1,0,0,0,5,127150,1
382 5  2,GH6,382,5,1378,1966,794,48,7,1,0,2,1,72,21,1,1,1,0,0,0,0,31,3,0,3,0,1,4,82518,1
382 7  1,GH6,382,7,1378,1985,1029,29,3,1,0,3,2,72,11,1,1,1,1,0,0,0,31,1,0,5,0,1,5,135165,0
382 8  2,GH6,382,8,1377,1989,1073,25,3,1,0,2,3,72,22,1,1,1,0,0,0,0,36,3,0,3,0,1,4,58129,1
38210  4,GH6,382,10,1378,1994,1136,20,2,1,0,2,3,72,12,1,1,1,1,0,0,1,31,4,0,3,0,0,5,109576,0
38211  2,GH6,382,11,1377,1981,976,33,4,1,0,1,6,13,22,1,1,1,1,1,0,0,31,6,1,2,0,8,4,74682,1
38212  2,GH6,382,12,1377,1982,992,32,4,1,0,2,6,13,22,1,1,1,1,0,0,0,31,3,1,4,0,3,5,117770,0
38213  2,GH6,382,13,1378,1995,1146,19,1,1,0,2,6,72,22,1,1,1,1,0,0,1,31,3,1,4,0,0,5,134631,1
38215  2,GH6,382,15,1378,1984,1016,30,4,1,0,1,6,72,21,1,1,1,1,0,0,0,37,6,2,2,0,0,5,113504,1
38217  2,GH6,382,17,1378,1982,994,32,4,1,0,2,3,72,22,1,1,1,1,0,0,0,37,5,1,3,0,0,4,76358,1
38218  2,GH6,382,18,1378,1985,1022,29,3,1,0,3,3,72,21,1,1,1,1,0,0,0,31,4,2,5,0,0,5,125749,1
38219  2,GH6,382,19,1377,1987,1050,27,3,1,0,2,5,72,22,1,0,1,0,0,0,0,31,5,1,3,0,2,4,89537,0
38220  2,GH6,382,20,1378,1973,880,41,6,1,0,2,4,72,11,1,1,1,1,0,0,0,31,7,0,3,0,1,4,84310,0
38221  1,GH6,382,21,1378,1982,994,32,4,1,0,2,3,72,11,1,1,1,1,0,0,1,31,6,2,3,0,1,5,132753,0
38222  2,GH6,382,22,1378,1992,1116,21,2,1,0,2,7,72,22,1,1,1,1,0,0,0,31,2,0,4,0,0,5,103915,0
38225  2,GH6,382,25,1378,1975,911,38,5,1,0,2,4,72,12,1,1,1,1,1,0,0,37,5,1,3,0,3,5,112516,1
38226  2,GH6,382,26,1378,1991,1095,23,2,1,0,2,1,13,22,1,0,1,0,0,0,0,31,9,2,3,0,0,3,30919,1
38228  2,GH6,382,28,1378,1982,988,32,4,1,0,2,3,72,22,1,1,1,1,0,0,0,31,5,1,3,0,1,5,102696,0
38231  1,GH6,382,31,1378,1976,915,38,5,1,0,2,2,72,22,1,0,1,1,0,0,0,31,4,0,3,0,0,4,66968,0
384 1  1,GH6,384,1,1379,1968,820,46,7,1,0,2,4,21,21,1,0,0,1,0,0,0,37,4,2,3,0,10,4,66202,1
384 1  2,GH6,384,1,1379,1991,1093,23,2,1,0,2,7,21,21,1,0,0,1,0,0,0,37,4,2,4,0,1,4,66202,0
384 2  2,GH6,384,2,1379,1987,1049,27,3,1,0,2,6,72,21,1,1,1,1,0,0,0,37,2,0,4,0,4,5,130186,1
384 3  2,GH6,384,3,1379,1986,1033,28,3,1,0,2,3,72,21,1,0,1,1,0,0,0,37,3,1,3,0,0,5,109141,0
384 4  2,GH6,384,4,1379,1985,1029,29,3,1,0,2,6,72,12,1,1,1,1,0,0,0,37,3,1,4,0,1,5,178539,1
384 6  2,GH6,384,6,1379,1983,1004,31,4,1,0,2,3,21,21,1,1,1,1,0,0,0,37,6,1,3,0,14,5,107304,0
384 6  4,GH6,384,6,1379,1996,1161,18,1,1,0,2,4,21,21,1,1,1,1,0,0,0,37,6,1,3,0,0,5,107304,1
384 7  1,GH6,384,7,1379,1980,970,34,4,1,0,3,2,13,21,1,1,1,1,0,0,0,37,2,1,5,0,6,5,100283,1
38410  1,GH6,384,10,1379,1975,904,39,5,1,0,2,4,13,21,1,1,1,1,0,0,0,37,5,1,3,0,0,4,86041,0
38410  2,GH6,384,10,1379,1996,1159,18,1,1,0,2,6,13,21,1,1,1,1,0,0,0,37,5,1,4,0,0,4,86041,0
38412  1,GH6,384,12,1379,1979,956,35,5,1,0,2,2,72,21,1,1,1,1,0,0,0,37,2,0,3,0,5,5,145351,0
38413  2,GH6,384,13,1379,1972,869,42,6,1,0,2,4,12,12,1,1,1,1,1,0,0,37,6,1,3,0,18,5,145209,1
38413  6,GH6,384,13,1379,1996,1158,18,1,1,0,2,6,12,12,1,1,1,1,1,0,0,37,6,1,4,0,5,5,145209,0
38416  1,GH6,384,16,1379,1993,1126,21,2,1,0,2,3,21,21,1,0,1,1,0,0,0,35,7,2,3,0,0,4,92101,1
38416  5,GH6,384,16,1379,1990,1090,24,2,1,0,2,6,21,21,1,0,1,1,0,0,0,35,7,2,4,0,5,4,92101,1
38416  7,GH6,384,16,1379,1997,1168,17,1,1,0,2,3,21,21,1,0,1,1,0,0,0,35,7,2,3,0,1,4,92101,1
38417  2,GH6,384,17,1379,1973,882,41,6,1,0,0,,72,21,1,1,1,1,0,0,0,37,6,1,0,0,1,5,122997,0
38417  3,GH6,384,17,1379,1999,1195,15,1,1,0,1,6,72,21,1,1,1,1,0,0,0,37,6,1,2,0,1,5,122997,0
38419  2,GH6,384,19,1379,1989,1075,25,3,1,0,2,7,72,21,1,1,1,1,0,0,0,37,3,1,4,0,0,5,140926,1
38421  1,GH6,384,21,1379,1975,912,38,5,1,0,2,7,31,21,1,1,1,1,0,0,0,37,4,0,4,0,2,5,94257,1
38421  2,GH6,384,21,1379,1993,1124,21,2,1,0,1,6,31,21,1,1,1,1,0,0,0,37,4,0,2,0,0,5,94257,0
38423  2,GH6,384,23,1379,1988,1060,26,3,1,0,1,6,31,21,1,1,1,1,0,0,0,37,4,1,2,0,0,5,108194,0
38425  2,GH6,384,25,1379,1985,1028,29,3,1,0,2,1,31,21,1,1,1,1,0,1,0,37,4,1,3,0,0,5,122147,0
38427  2,GH6,384,27,1379,1993,1121,21,2,1,0,2,5,13,12,1,0,1,0,0,0,1,35,2,0,3,0,1,5,106380,0
38428  1,GH6,384,28,1379,1974,897,40,6,1,0,1,4,31,21,1,1,1,1,0,0,0,37,4,1,1,0,20,5,156477,1
38429  2,GH6,384,29,1379,1993,1121,21,2,1,0,2,6,12,21,1,1,0,1,0,0,0,37,2,0,4,0,5,4,56973,1
38430  1,GH6,384,30,1379,1968,822,46,7,1,0,2,3,11,11,1,1,0,1,0,0,0,37,1,0,3,0,0,5,116104,1
38432  2,GH6,384,32,1379,1987,1045,27,3,1,0,2,6,72,21,1,1,1,1,0,0,0,37,4,1,4,0,0,5,125356,1
387 1  1,GH6,387,1,1377,1989,1078,24,2,1,0,2,3,72,21,1,0,1,0,0,0,0,31,1,0,3,0,1,4,52029,1
387 2  2,GH6,387,2,1377,1977,930,37,5,1,0,2,3,72,21,1,1,1,1,0,0,1,31,6,2,3,0,0,5,117194,1
387 3  2,GH6,387,3,1377,1982,992,32,4,1,0,1,6,72,11,1,0,1,1,0,0,0,37,6,2,2,0,0,5,112407,0
387 4  2,GH6,387,4,1377,1985,1022,29,3,1,0,1,1,72,12,1,1,1,0,0,0,0,31,3,1,1,0,0,4,70804,1
387 5  1,GH6,387,5,1377,1967,812,47,7,1,0,2,3,72,11,1,1,1,1,0,0,0,37,1,0,3,0,0,5,102271,0
387 8  1,GH6,387,8,1377,1968,822,46,7,1,0,2,3,72,11,1,0,1,1,0,0,0,37,5,0,3,0,0,5,93435,0
387 8  3,GH6,387,8,1377,1996,1153,18,1,1,0,2,2,72,11,1,0,1,1,0,0,0,37,5,0,3,0,0,5,93435,0
387 8  4,GH6,387,8,1377,1998,1185,16,1,1,0,2,3,72,11,1,0,1,1,0,0,0,37,5,0,3,0,0,5,93435,0
387 9  1,GH6,387,9,1377,1968,825,46,7,1,0,2,6,72,21,1,0,1,0,0,0,0,31,2,0,4,0,0,4,38482,0
38711  2,GH6,387,11,1377,1986,1042,27,3,1,0,2,3,72,13,1,1,1,0,0,0,0,37,4,0,3,0,0,4,84960,1
38713  1,GH6,387,13,1377,1987,1056,26,3,1,0,2,6,72,21,1,0,1,0,0,0,0,31,2,1,4,0,0,3,24933,0
38714  1,GH6,387,14,1377,1991,1101,23,2,1,0,2,1,72,21,1,0,1,0,0,0,0,31,2,1,3,0,0,4,35750,1
38715  1,GH6,387,15,1377,1978,944,36,5,1,0,2,1,72,13,1,0,1,0,0,0,0,37,2,0,3,0,0,4,37270,1
38716  2,GH6,387,16,1377,1988,1064,26,3,1,0,1,5,72,21,1,1,1,1,0,0,0,31,3,1,1,0,0,4,83014,1
38719  1,GH6,387,19,1377,1973,883,41,6,1,0,2,4,13,21,1,1,1,0,0,0,0,31,1,0,3,0,0,4,55264,0
38720  1,GH6,387,20,1377,1982,990,32,4,1,0,2,3,72,11,1,1,1,1,0,0,0,37,2,0,3,0,0,5,136557,0
38721  1,GH6,387,21,1377,1984,1018,29,3,1,0,2,5,72,13,1,0,1,0,0,0,0,37,4,1,3,0,0,3,33214,1
38721  2,GH6,387,21,1377,1988,1062,26,3,1,0,0,,72,13,1,0,1,0,0,0,0,37,4,1,0,0,0,3,33214,1
38723  2,GH6,387,23,1377,1988,1059,26,3,1,0,2,6,72,11,1,1,1,1,0,0,1,37,3,1,4,0,0,5,141345,0
38726  1,GH6,387,26,1377,1991,1098,23,2,1,0,2,1,13,21,1,0,0,0,0,0,0,31,3,2,3,0,0,2,-26679,0
38728  2,GH6,387,28,1377,1983,1008,30,4,1,0,2,3,72,21,1,1,1,0,0,0,0,31,4,1,3,0,0,4,65353,1
38729  1,GH6,387,29,1377,1975,902,39,5,1,0,2,5,72,21,1,0,1,0,0,0,0,31,3,1,3,0,0,4,49883,0
38730  1,GH6,387,30,1377,1989,1073,25,3,1,0,2,5,72,11,1,0,1,0,0,0,0,37,1,0,3,0,0,4,88443,0
38733  3,GH6,387,33,1377,1998,1179,16,1,1,0,1,5,72,11,1,1,0,0,0,0,0,37,3,0,1,0,0,4,60617,0
395 2  2,GH6,395,2,1377,1982,986,32,4,1,0,2,6,72,22,1,0,1,1,1,0,0,31,5,1,4,0,0,4,61730,1
395 3  1,GH6,395,3,1377,1976,916,38,5,1,0,3,3,72,11,1,1,1,1,1,0,1,31,5,1,5,0,1,5,161756,1
395 6  1,GH6,395,6,1377,1990,1085,24,2,1,0,2,6,72,21,1,0,1,0,0,0,0,35,2,0,4,0,1,4,72224,1
395 6  2,GH6,395,6,1377,1994,1135,20,2,1,0,2,6,72,21,1,0,1,0,0,0,0,35,2,0,4,0,3,4,72224,0
395 8  2,GH6,395,8,1377,1974,900,39,5,1,0,2,3,72,12,1,1,1,1,0,0,1,31,2,0,3,0,2,5,162623,0
39510  2,GH6,395,10,1377,1986,1044,27,3,1,0,2,6,72,12,1,1,1,1,0,0,0,31,3,0,4,0,1,5,158686,1
39512  2,GH6,395,12,1377,1976,923,37,5,1,0,2,6,72,11,1,1,1,1,0,0,0,35,6,2,4,0,4,5,120314,1
39512  5,GH6,395,12,1377,1990,1086,24,2,1,0,2,6,72,11,1,1,1,1,0,0,0,35,6,2,4,0,2,5,120314,1
39512  6,GH6,395,12,1377,1997,1167,17,1,1,0,2,2,72,11,1,1,1,1,0,0,0,35,6,2,3,0,0,5,120314,0
39515  3,GH6,395,15,1377,1999,1197,15,1,1,0,0,,72,21,1,1,1,1,1,0,1,37,4,0,0,1,0,5,177703,0
39515  4,GH6,395,15,1377,1987,1046,27,3,1,0,2,6,72,21,1,1,1,1,1,0,1,37,4,0,4,1,2,5,177703,0
39516  2,GH6,395,16,1377,1976,913,38,5,1,0,2,6,72,22,1,1,1,1,0,0,1,31,6,2,4,0,0,5,142246,1
39517  2,GH6,395,17,1377,1991,1097,23,2,1,0,3,4,72,11,1,1,1,1,0,0,1,31,3,1,5,0,2,5,133401,0
39522  2,GH6,395,22,1377,1969,837,45,7,1,0,2,4,72,23,1,1,1,1,1,0,1,31,3,0,3,0,0,5,108002,1
39523  2,GH6,395,23,1377,1975,904,39,5,1,0,2,4,72,22,1,0,1,1,1,0,0,31,7,0,3,0,3,5,96089,1
39527  2,GH6,395,27,1377,1972,868,42,6,1,0,2,0,12,11,1,1,1,0,1,1,0,31,9,1,3,0,4,5,98379,0
39527  3,GH6,395,27,1377,1994,1137,20,2,1,0,0,,12,11,1,1,1,0,1,1,0,31,9,1,0,0,1,5,98379,1
39528  3,GH6,395,28,1377,1992,1113,22,2,1,0,2,3,13,31,1,0,0,0,0,0,0,31,5,0,3,0,0,2,-25910,1
39528  5,GH6,395,28,1377,1998,1182,16,1,1,0,2,1,13,31,1,0,0,0,0,0,0,31,5,0,3,0,1,2,-25910,0
39529  4,GH6,395,29,1377,1988,1061,26,3,1,0,3,0,72,11,1,1,1,1,0,0,1,37,9,0,5,0,0,5,125249,1
