CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
56628  3,BF6,566,28,1326,1991,1103,18,1,1,0,2,3,12,22,1,0,1,1,1,1,0,31,8,1,3,1,0,5,301907,0
56628  7,BF6,566,28,1326,1992,1106,18,1,1,0,2,3,12,22,1,0,1,1,1,1,0,31,8,1,3,1,0,5,301907,1
56627  3,BF6,566,27,1326,1992,1115,17,1,1,0,2,3,13,22,1,1,0,0,1,1,0,31,13,1,3,0,0,5,83845,0
56627  4,BF6,566,27,1326,1992,1105,18,1,1,0,0,,13,22,1,1,0,0,1,1,0,31,13,1,0,0,0,5,83845,0
56627  5,BF6,566,27,1326,1994,1133,16,1,1,0,2,1,13,22,1,1,0,0,1,1,0,31,13,1,3,0,0,5,83845,0
56627 12,BF6,566,27,1326,1973,888,36,5,1,0,0,,13,22,1,1,0,0,1,1,0,31,13,1,0,0,0,5,83845,1
56627 13,BF6,566,27,1326,1967,807,43,6,1,0,0,,13,22,1,1,0,0,1,1,0,31,13,1,0,0,1,5,83845,0
56630  2,BF6,566,30,1326,1980,961,30,4,1,0,0,,12,22,1,1,1,1,1,0,1,31,2,0,0,1,0,5,412060,0
56611  2,BF6,566,11,1326,1963,762,47,7,1,0,2,2,12,22,1,0,1,0,1,1,0,31,11,1,3,0,0,5,96661,0
56611  5,BF6,566,11,1326,1993,1126,16,1,1,0,2,,12,22,1,0,1,0,1,1,0,31,11,1,3,0,1,5,96661,1
56611  7,BF6,566,11,1326,1991,1099,18,1,1,0,2,3,12,22,1,0,1,0,1,1,0,31,11,1,3,0,1,5,96661,1
56611  9,BF6,566,11,1326,1990,1081,20,2,1,0,0,,12,22,1,0,1,0,1,1,0,31,11,1,0,0,0,5,96661,1
566 9  2,BF6,566,9,1326,1973,886,36,5,1,0,0,,13,22,0,0,1,0,1,1,0,31,7,1,0,0,0,5,78273,1
566 9  6,BF6,566,9,1326,1995,1145,15,1,1,0,1,2,13,22,0,0,1,0,1,1,0,31,7,1,1,0,0,5,78273,0
566 8  2,BF6,566,8,1326,1987,1049,23,2,1,0,2,1,12,22,1,1,1,1,1,1,1,23,7,2,3,0,2,5,309233,1
566 8  7,BF6,566,8,1326,1990,1091,19,1,1,0,1,5,12,22,1,1,1,1,1,1,1,23,7,2,1,0,4,5,309233,1
56626  1,BF6,566,26,1326,1976,924,33,4,1,0,1,6,12,22,1,1,1,1,1,1,0,31,6,2,2,1,0,5,317204,1
56626  5,BF6,566,26,1326,1989,1078,20,2,1,0,,,12,22,1,1,1,1,1,1,0,31,6,2,,1,0,5,317204,0
56626  6,BF6,566,26,1326,1984,1014,26,3,1,0,2,6,12,22,1,1,1,1,1,1,0,31,6,2,3,1,0,5,317204,1
56615  2,BF6,566,15,1326,1983,1008,26,3,1,0,0,,12,22,1,1,1,0,1,1,0,31,5,1,0,1,0,5,276141,1
56615  5,BF6,566,15,1326,1995,1143,15,1,1,0,0,,12,22,1,1,1,0,1,1,0,31,5,1,0,1,0,5,276141,0
56623  2,BF6,566,23,1326,1988,1060,22,2,1,0,2,4,12,22,1,1,1,0,1,0,0,31,2,0,3,0,0,5,213059,1
56610  2,BF6,566,10,1326,1989,1074,21,2,1,0,0,,12,22,1,1,1,0,1,1,0,31,3,1,0,0,0,5,187924,1
566 2  2,BF6,566,2,1326,1965,781,45,7,1,0,2,4,12,22,1,1,1,1,1,1,1,31,8,0,3,1,4,5,446732,0
566 2  6,BF6,566,2,1326,1987,1045,23,2,1,0,1,2,12,22,1,1,1,1,1,1,1,31,8,0,1,1,0,5,446732,0
56618  2,BF6,566,18,1326,1982,985,28,3,1,0,0,,12,22,0,1,0,0,1,0,0,31,6,0,0,0,0,5,42126,0
56618  6,BF6,566,18,1326,1993,1120,17,1,1,0,2,1,12,22,0,1,0,0,1,0,0,31,6,0,3,0,0,5,42126,0
56614  2,BF6,566,14,1326,1968,817,42,6,1,0,1,3,12,22,0,0,0,0,1,1,0,31,7,1,1,0,0,5,70748,1
56614  4,BF6,566,14,1326,1989,1079,20,2,1,0,1,6,12,22,0,0,0,0,1,1,0,31,7,1,2,0,0,5,70748,0
566 1  2,BF6,566,1,1326,1973,877,37,5,1,0,0,,13,22,0,1,0,0,1,0,0,31,5,2,0,0,2,5,34642,1
56625  1,BF6,566,25,1326,1966,793,44,6,1,0,0,,13,22,0,0,0,0,1,1,0,31,6,1,0,0,0,4,3735,1
56625  5,BF6,566,25,1326,1995,1142,15,1,1,0,2,0,13,22,0,0,0,0,1,1,0,31,6,1,3,0,0,4,3735,1
56612  4,BF6,566,12,1326,1994,1137,15,1,1,0,2,2,13,22,0,1,0,0,1,1,0,31,7,1,3,0,0,5,50637,0
56616  3,BF6,566,16,1326,1983,1006,26,3,1,0,2,4,12,22,1,1,1,0,1,1,0,31,8,0,3,0,2,5,166184,0
56616  7,BF6,566,16,1326,1995,1143,15,1,1,0,2,2,12,22,1,1,1,0,1,1,0,31,8,0,3,0,0,5,166184,0
56616  8,BF6,566,16,1326,1993,1117,17,1,1,0,0,,12,22,1,1,1,0,1,1,0,31,8,0,0,0,0,5,166184,0
56617  2,BF6,566,17,1326,1975,901,35,5,1,0,0,,13,22,0,1,0,0,1,0,0,31,7,1,0,0,0,4,-14032,1
56617  5,BF6,566,17,1326,1987,1045,23,2,1,0,0,,13,22,0,1,0,0,1,0,0,31,7,1,0,0,1,4,-14032,1
56617  6,BF6,566,17,1326,1986,1035,24,2,1,0,0,,97,97,7,7,7,7,7,7,7,97,7,1,0,7,1,4,-14032,1
566 7  2,BF6,566,7,1326,1971,853,39,5,1,0,0,,13,22,0,0,0,0,1,0,0,31,6,0,0,0,5,4,21511,1
14418  2,BF6,144,18,1326,1987,1049,23,2,1,0,3,2,12,22,1,0,1,0,1,1,0,31,5,1,5,0,0,5,143601,1
14418  3,BF6,144,18,1326,1979,959,30,4,1,0,2,6,12,22,1,0,1,0,1,1,0,31,5,1,3,0,6,5,143601,1
14418  5,BF6,144,18,1326,1992,1110,18,1,1,0,2,3,12,22,1,0,1,0,1,1,0,31,5,1,3,0,0,5,143601,1
144 6  5,BF6,144,6,1326,1964,769,46,7,1,0,0,,13,22,1,1,1,0,1,1,0,31,14,1,0,0,0,5,71619,0
144 6  7,BF6,144,6,1326,1990,1092,19,1,1,0,1,3,13,22,1,1,1,0,1,1,0,31,14,1,1,0,0,5,71619,1
144 6  8,BF6,144,6,1326,1968,817,42,6,1,0,0,,13,22,1,1,1,0,1,1,0,31,14,1,0,0,0,5,71619,1
144 8  2,BF6,144,8,1326,1961,740,48,7,1,0,0,,12,22,1,1,0,0,1,1,0,31,7,1,0,0,1,5,114332,0
144 8  3,BF6,144,8,1326,1976,924,33,4,1,0,1,6,12,22,1,1,0,0,1,1,0,31,7,1,2,0,0,5,114332,1
144 8  5,BF6,144,8,1326,1993,1120,17,1,1,0,2,1,12,22,1,1,0,0,1,1,0,31,7,1,3,0,1,5,114332,1
14413  2,BF6,144,13,1326,1981,981,28,3,1,0,0,,13,22,0,1,1,0,1,1,0,31,5,1,0,0,0,5,132420,1
14422  2,BF6,144,22,1326,1970,843,40,6,1,0,2,3,11,22,1,1,1,0,1,1,0,31,12,0,3,0,1,5,204634,1
14422  7,BF6,144,22,1326,1972,866,38,5,1,0,1,5,11,22,1,1,1,0,1,1,0,31,12,0,1,0,0,5,204634,1
14422 12,BF6,144,22,1326,1979,955,30,4,1,0,3,2,11,22,1,1,1,0,1,1,0,31,12,0,5,0,5,5,204634,1
14414  2,BF6,144,14,1326,1981,975,29,3,1,0,0,,13,22,0,0,0,0,1,0,0,31,3,1,0,0,4,5,52379,1
14426  2,BF6,144,26,1326,1962,751,47,7,1,0,3,4,11,12,1,1,1,1,1,0,1,35,9,0,5,1,15,5,575987,1
14426  6,BF6,144,26,1326,1987,1045,23,2,1,0,3,2,11,12,1,1,1,1,1,0,1,35,9,0,5,1,0,5,575987,0
14426  7,BF6,144,26,1326,1987,1048,23,2,1,0,3,4,11,12,1,1,1,1,1,0,1,35,9,0,5,1,1,5,575987,0
14426  8,BF6,144,26,1326,1992,1106,18,1,1,0,0,,11,12,1,1,1,1,1,0,1,35,9,0,0,1,0,5,575987,0
14426  9,BF6,144,26,1326,1992,1110,18,1,1,0,1,1,11,12,1,1,1,1,1,0,1,35,9,0,1,1,0,5,575987,0
14420  2,BF6,144,20,1326,1985,1021,25,3,1,0,0,,13,22,0,0,0,0,1,0,0,31,2,0,0,0,1,4,-3947,1
14412  6,BF6,144,12,1326,1991,1097,19,1,1,0,2,2,12,22,1,0,1,0,1,0,0,31,10,1,3,0,0,5,127291,0
14412  8,BF6,144,12,1326,1986,1043,23,2,1,0,2,7,12,22,1,0,1,0,1,0,0,31,10,1,4,0,0,5,127291,0
14412 10,BF6,144,12,1326,1984,1016,25,3,1,0,2,2,12,22,1,0,1,0,1,0,0,31,10,1,3,0,1,5,127291,1
14410  2,BF6,144,10,1326,1983,1002,27,3,1,0,2,6,11,21,1,1,1,0,0,1,0,31,4,1,3,0,5,5,236240,1
144 1  2,BF6,144,1,1326,1982,985,28,3,1,0,3,5,12,22,1,1,1,1,0,1,0,31,4,1,5,0,4,5,280922,1
144 5  2,BF6,144,5,1326,1974,896,35,5,1,0,2,7,11,22,1,1,1,1,1,1,0,35,5,0,4,1,4,5,320849,1
14430  1,BF6,144,30,1326,1976,924,33,4,1,0,2,7,12,22,1,1,1,1,1,1,0,31,5,1,4,1,3,5,360546,1
14430  5,BF6,144,30,1326,1992,1116,17,1,1,0,1,5,12,22,1,1,1,1,1,1,0,31,5,1,1,1,1,5,360546,0
14419  2,BF6,144,19,1326,1971,856,39,5,1,0,3,5,12,12,1,1,1,1,1,1,1,31,13,4,5,1,1,5,562416,1
14419  9,BF6,144,19,1326,1990,1083,20,2,1,0,1,3,12,12,1,1,1,1,1,1,1,31,13,4,1,1,1,5,562416,1
14419 10,BF6,144,19,1326,1974,898,35,5,1,0,1,6,12,12,1,1,1,1,1,1,1,31,13,4,2,1,0,5,562416,0
14419 11,BF6,144,19,1326,1988,1064,21,2,1,0,0,,12,12,1,1,1,1,1,1,1,31,13,4,0,1,0,5,562416,0
144 3  2,BF6,144,3,1326,1963,768,46,7,1,0,2,3,11,22,1,1,1,0,1,1,0,31,4,0,3,0,1,5,257319,1
144 3  3,BF6,144,3,1326,1992,1113,17,1,1,0,2,5,11,22,1,1,1,0,1,1,0,31,4,0,3,0,1,5,257319,1
144 7  2,BF6,144,7,1326,1979,958,30,4,1,0,2,3,12,12,1,1,1,1,1,1,1,31,10,2,3,1,0,5,509189,1
144 7  9,BF6,144,7,1326,1985,1021,25,3,1,0,2,2,12,12,1,1,1,1,1,1,1,31,10,2,3,1,1,5,509189,0
144 7 10,BF6,144,7,1326,1980,967,29,3,1,0,2,6,12,12,1,1,1,1,1,1,1,31,10,2,3,1,2,5,509189,0
14429  1,BF6,144,29,1326,1975,902,35,5,1,0,0,,13,22,0,0,0,0,1,0,0,31,7,1,0,0,0,5,32620,1
38023  2,BF6,380,23,1326,1980,966,30,4,1,0,3,2,11,22,1,1,0,0,1,1,0,31,6,1,5,0,0,5,142668,1
38023  6,BF6,380,23,1326,1986,1036,24,2,1,0,2,3,11,22,1,1,0,0,1,1,0,31,6,1,3,0,0,5,142668,0
38026  5,BF6,380,26,1326,1991,1095,19,1,1,0,1,6,12,22,1,1,1,0,1,0,0,31,14,0,2,0,0,5,130232,0
38015  2,BF6,380,15,1326,1989,1078,20,2,1,0,0,,13,22,1,1,0,0,0,1,0,31,4,2,0,0,0,5,116967,1
38017  2,BF6,380,17,1326,1990,1084,20,2,1,0,1,6,13,22,1,1,0,0,0,1,0,31,5,2,2,0,1,5,146646,1
38017  4,BF6,380,17,1326,1989,1080,20,2,1,0,0,,13,22,1,1,0,0,0,1,0,31,5,2,0,0,1,5,146646,0
380 5  5,BF6,380,5,1326,1982,989,28,3,1,0,1,6,13,22,1,1,0,0,1,1,0,31,11,0,2,0,0,5,86842,0
380 5  6,BF6,380,5,1326,1983,1006,26,3,1,0,1,5,13,22,1,1,0,0,1,1,0,31,11,0,1,0,0,5,86842,1
380 5  7,BF6,380,5,1326,1985,1031,24,2,1,0,2,2,13,22,1,1,0,0,1,1,0,31,11,0,3,0,0,5,86842,0
380 5  8,BF6,380,5,1326,1990,1085,20,2,1,0,2,4,13,22,1,1,0,0,1,1,0,31,11,0,3,0,0,5,86842,0
38020  2,BF6,380,20,1326,1966,797,44,6,1,0,2,7,12,22,1,1,1,1,1,1,1,31,8,1,4,0,0,5,305587,0
38020  7,BF6,380,20,1326,1988,1063,21,2,1,0,2,5,12,22,1,1,1,1,1,1,1,31,8,1,3,0,0,5,305587,0
38020  8,BF6,380,20,1326,1987,1046,23,2,1,0,0,,12,22,1,1,1,1,1,1,1,31,8,1,0,0,0,5,305587,0
38022  2,BF6,380,22,1326,1976,917,34,4,1,0,1,3,13,22,0,1,0,0,1,0,0,31,4,0,1,0,0,5,38629,0
380 9  3,BF6,380,9,1326,1968,823,41,6,1,0,2,4,12,21,1,1,1,1,1,1,0,31,10,1,3,1,0,5,318175,0
380 9  4,BF6,380,9,1326,1971,857,39,5,1,0,1,6,12,21,1,1,1,1,1,1,0,31,10,1,2,1,0,5,318175,0
380 9  6,BF6,380,9,1326,1990,1085,20,2,1,0,1,5,12,21,1,1,1,1,1,1,0,31,10,1,1,1,0,5,318175,0
380 8  5,BF6,380,8,1326,1970,843,40,6,1,0,0,,13,22,1,1,1,0,1,1,0,31,14,0,0,0,0,5,90826,0
380 8 13,BF6,380,8,1326,1979,953,31,4,1,0,2,3,13,22,1,1,1,0,1,1,0,31,14,0,3,0,0,5,90826,0
380 8 14,BF6,380,8,1326,1990,1081,20,2,1,0,0,,13,22,1,1,1,0,1,1,0,31,14,0,0,0,0,5,90826,1
38019  4,BF6,380,19,1326,1974,893,36,5,1,0,2,4,12,22,1,1,1,0,1,1,0,31,14,4,3,0,1,5,202741,1
38019  8,BF6,380,19,1326,1983,997,27,3,1,0,1,4,12,22,1,1,1,0,1,1,0,31,14,4,1,0,0,5,202741,1
38019 14,BF6,380,19,1326,1983,1003,26,3,1,0,2,1,12,22,1,1,1,0,1,1,0,31,14,4,3,0,10,5,202741,0
38011  2,BF6,380,11,1326,1986,1037,24,2,1,0,2,4,13,22,1,1,1,0,1,1,0,32,2,0,3,0,1,5,213689,1
380 3  1,BF6,380,3,1326,1973,886,36,5,1,0,1,5,12,22,1,0,1,0,1,1,0,31,4,1,1,0,3,5,224746,0
380 6  3,BF6,380,6,1326,1988,1065,21,2,1,0,2,6,12,22,1,1,1,1,1,1,0,31,8,0,3,1,0,5,318523,0
380 6  4,BF6,380,6,1326,1983,1006,26,3,1,0,2,7,12,22,1,1,1,1,1,1,0,31,8,0,4,1,0,5,318523,0
380 6  7,BF6,380,6,1326,1976,923,33,4,1,0,2,7,12,22,1,1,1,1,1,1,0,31,8,0,4,1,0,5,318523,1
38014  2,BF6,380,14,1326,1978,939,32,4,1,0,0,,13,22,0,1,0,0,1,0,0,31,5,1,0,0,0,5,79086,1
38018  3,BF6,380,18,1326,1994,1139,15,1,1,0,2,1,13,22,0,0,0,0,1,1,0,31,20,3,3,0,0,4,22960,0
38018  5,BF6,380,18,1326,1986,1044,23,2,1,0,1,3,13,22,0,0,0,0,1,1,0,31,20,3,1,0,1,4,22960,0
38018  9,BF6,380,18,1326,1975,905,35,5,1,0,0,,13,22,0,0,0,0,1,1,0,31,20,3,0,0,0,4,22960,0
38018 16,BF6,380,18,1326,1987,1045,23,2,1,0,0,,13,22,0,0,0,0,1,1,0,31,20,3,0,0,0,4,22960,1
38018 17,BF6,380,18,1326,1988,1062,22,2,1,0,0,,13,22,0,0,0,0,1,1,0,31,20,3,0,0,0,4,22960,0
38018 18,BF6,380,18,1326,1984,1019,25,3,1,0,0,,13,22,0,0,0,0,1,1,0,31,20,3,0,0,0,4,22960,0
380 7  5,BF6,380,7,1326,1993,1121,17,1,1,0,0,,13,22,0,1,0,0,1,1,0,31,7,1,0,0,0,5,116559,0
380 7  6,BF6,380,7,1326,1982,987,28,3,1,0,1,6,13,22,0,1,0,0,1,1,0,31,7,1,2,0,0,5,116559,1
38013  2,BF6,380,13,1326,1986,1034,24,2,1,0,0,,12,22,1,1,1,0,1,1,1,31,12,2,0,1,0,5,308040,1
38013 10,BF6,380,13,1326,1975,906,35,5,1,0,0,,12,22,1,1,1,0,1,1,1,31,12,2,0,1,3,5,308040,0
38025  2,BF6,380,25,1326,1980,971,29,3,1,0,2,5,12,22,1,1,1,1,1,1,0,31,7,1,3,0,1,5,267176,1
38012  2,BF6,380,12,1326,1987,1048,23,2,1,0,0,,13,22,0,0,0,0,1,0,0,31,6,3,0,0,0,5,54432,1
38024  2,BF6,380,24,1326,1978,941,32,4,1,0,2,7,12,22,1,1,1,1,1,1,0,31,6,3,4,0,12,5,359544,1
38027  2,BF6,380,27,1326,1986,1039,23,2,1,0,0,,12,22,1,1,1,0,1,1,0,31,3,1,0,0,0,5,176936,1
38010  3,BF6,380,10,1326,1985,1024,25,3,1,0,1,6,13,22,1,1,1,0,1,1,0,35,10,1,2,0,4,5,178936,1
38010  8,BF6,380,10,1326,1989,1074,21,2,1,0,2,6,13,22,1,1,1,0,1,1,0,35,10,1,3,0,0,5,178936,1
38010  9,BF6,380,10,1326,1985,1025,25,3,1,0,2,3,97,97,7,7,7,7,7,7,7,97,10,1,3,7,1,5,178936,1
6321  2,BF6,63,21,1328,1983,997,27,3,1,0,2,6,13,22,0,0,0,0,1,0,0,31,3,1,3,0,0,4,18003,1
6325  2,BF6,63,25,1328,1981,981,28,3,1,0,0,,13,22,0,0,0,0,1,1,0,31,4,1,0,0,2,5,57362,0
6317  2,BF6,63,17,1328,1970,841,40,6,1,0,0,,12,22,0,0,0,0,1,1,0,31,8,2,0,0,1,5,50485,1
6317  3,BF6,63,17,1328,1988,1057,22,2,1,0,1,5,12,22,0,0,0,0,1,1,0,31,8,2,1,0,0,5,50485,0
6317  7,BF6,63,17,1328,1975,901,35,5,1,0,0,,12,22,0,0,0,0,1,1,0,31,8,2,0,0,0,5,50485,0
63 9  1,BF6,63,9,1328,1976,915,34,4,1,0,3,4,11,12,1,1,1,1,1,1,0,31,4,0,5,1,0,5,423660,0
63 9  3,BF6,63,9,1328,1987,1054,22,2,1,0,2,7,11,12,1,1,1,1,1,1,0,31,4,0,4,1,0,5,423660,0
63 6  3,BF6,63,6,1328,1983,998,27,3,1,0,0,,13,31,0,0,0,0,0,1,0,31,4,1,0,0,0,4,5805,0
6315  2,BF6,63,15,1328,1984,1009,26,3,1,0,0,,11,22,0,1,0,0,1,1,0,31,3,0,0,0,0,5,90082,1
6315  3,BF6,63,15,1328,1987,1047,23,2,1,0,2,2,11,22,0,1,0,0,1,1,0,31,3,0,3,0,0,5,90082,1
6320  5,BF6,63,20,1328,1972,872,38,5,1,0,0,,13,22,0,0,0,0,1,0,0,31,11,1,0,0,1,5,53149,0
6320 11,BF6,63,20,1328,1989,1071,21,2,1,0,0,,97,97,7,7,7,7,7,7,7,97,11,1,0,7,1,5,53149,1
6310  2,BF6,63,10,1328,1967,805,43,6,1,0,0,,12,22,0,0,0,0,1,1,0,31,10,0,0,0,0,5,66287,0
6326  2,BF6,63,26,1328,1968,817,42,6,1,0,0,,21,22,0,0,0,0,1,0,0,31,6,0,0,0,0,4,18158,0
6326  4,BF6,63,26,1328,1994,1138,15,1,1,0,2,3,21,22,0,0,0,0,1,0,0,31,6,0,3,0,0,4,18158,0
6312  2,BF6,63,12,1328,1985,1024,25,3,1,0,0,,12,22,0,1,1,0,1,1,1,31,6,1,0,0,0,5,192228,1
6312  5,BF6,63,12,1328,1992,1108,18,1,1,0,2,1,12,22,0,1,1,0,1,1,1,31,6,1,3,0,0,5,192228,0
6327  2,BF6,63,27,1328,1988,1059,22,2,1,0,1,2,13,22,0,1,0,0,0,0,0,31,2,0,1,0,0,5,65579,1
6330  2,BF6,63,30,1328,1978,940,32,4,1,0,0,,13,22,0,1,0,0,1,1,0,31,9,3,0,0,3,5,59425,1
6328  3,BF6,63,28,1328,1994,1136,16,1,1,0,2,1,12,22,0,1,1,0,1,1,1,31,5,0,3,0,0,5,251867,0
6313  3,BF6,63,13,1328,1983,1003,27,3,1,0,1,5,13,22,0,0,0,0,1,0,0,31,4,1,1,0,4,5,32408,1
63 5  2,BF6,63,5,1328,1985,1024,25,3,1,0,0,,13,22,0,1,0,0,1,1,0,31,2,0,0,0,0,5,38283,1
63 8  2,BF6,63,8,1328,1989,1069,21,2,1,0,1,6,13,22,0,1,1,0,1,0,0,31,4,2,2,0,0,5,28031,1
63 1  2,BF6,63,1,1328,1980,964,30,4,1,0,1,6,11,22,0,1,0,0,1,1,0,31,5,1,2,0,1,5,108496,1
6322  2,BF6,63,22,1328,1981,977,29,3,1,0,0,,13,22,0,0,0,0,1,0,0,31,3,0,0,0,2,5,35613,1
6324  2,BF6,63,24,1328,1982,986,28,3,1,0,0,,13,22,0,0,0,0,1,0,0,31,5,2,0,0,1,4,12903,1
63 4  2,BF6,63,4,1328,1985,1026,25,3,1,0,0,,21,22,1,1,1,0,1,0,0,31,6,0,0,0,3,5,125460,1
264 5  2,BF6,264,5,1325,1976,917,34,4,1,0,0,,13,31,0,0,0,0,1,0,0,31,5,0,0,0,0,3,-35640,0
26422  2,BF6,264,22,1325,1980,965,30,4,1,0,0,,13,22,0,1,0,0,1,1,0,31,10,3,0,0,1,5,81998,1
26422  8,BF6,264,22,1325,1983,1006,26,3,1,0,2,4,13,22,0,1,0,0,1,1,0,31,10,3,3,0,1,5,81998,1
26413  2,BF6,264,13,1325,1973,880,37,5,1,0,0,,13,22,0,1,0,0,1,0,0,31,6,1,0,0,1,4,740,1
26413  3,BF6,264,13,1325,1993,1124,16,1,1,0,0,,13,22,0,1,0,0,1,0,0,31,6,1,0,0,0,4,740,0
26418  2,BF6,264,18,1325,1988,1057,22,2,1,0,0,,13,23,0,0,0,0,1,0,0,31,2,0,0,0,1,3,-33133,1
26430  2,BF6,264,30,1325,1989,1072,21,2,1,0,1,2,13,22,0,0,0,0,1,1,0,31,4,2,1,0,4,5,46595,1
26411  3,BF6,264,11,1325,1991,1103,18,1,1,0,1,5,13,31,0,0,0,0,1,0,0,31,6,1,1,0,0,2,-53944,0
26411  4,BF6,264,11,1326,1985,1032,24,2,1,0,1,5,13,31,0,0,0,0,1,0,0,31,6,1,1,0,2,2,-53944,1
26420  2,BF6,264,20,1325,1975,903,35,5,1,0,0,,13,22,0,1,0,0,1,0,0,31,10,3,0,0,0,4,-10041,1
26420  7,BF6,264,20,1325,1984,1020,25,3,1,0,0,,13,22,0,1,0,0,1,0,0,31,10,3,0,0,0,4,-10041,1
26410  2,BF6,264,10,1325,1983,1008,26,3,1,0,0,,13,23,0,1,0,0,1,1,0,31,8,3,0,0,0,4,-18413,1
26410  8,BF6,264,10,1325,1992,1108,18,1,1,0,0,,13,23,0,1,0,0,1,1,0,31,8,3,0,0,0,4,-18413,0
26426  2,BF6,264,26,1325,1982,987,28,3,1,0,0,,13,13,0,1,0,0,1,1,0,31,6,2,0,0,0,4,13134,1
264 9  2,BF6,264,9,1325,1977,930,32,4,1,0,2,2,13,22,0,1,0,0,1,0,0,31,5,2,3,0,1,4,2278,1
26416  2,BF6,264,16,1325,1989,1072,21,2,1,0,0,,13,22,0,0,0,0,0,1,0,31,3,1,0,0,0,4,17093,1
26429  2,BF6,264,29,1325,1970,841,40,6,1,0,0,,13,22,0,0,0,0,1,1,0,31,6,0,0,0,0,4,1039,0
264 7  2,BF6,264,7,1325,1983,1002,26,3,1,0,2,3,13,22,0,1,0,0,1,1,0,31,3,1,3,0,1,5,77469,1
264 6  2,BF6,264,6,1325,1981,974,29,3,1,0,0,,13,23,0,0,0,0,1,0,0,31,7,1,0,0,2,4,-8688,1
264 6  6,BF6,264,6,1325,1987,1054,22,2,1,0,2,1,13,23,0,0,0,0,1,0,0,31,7,1,3,0,0,4,-8688,0
26427  1,BF6,264,27,1325,1968,821,42,6,1,0,1,1,13,22,0,0,0,0,1,0,0,31,7,0,1,0,2,4,-8404,1
26427  2,BF6,264,27,1325,1987,1048,23,2,1,0,2,2,97,97,7,7,7,7,7,7,7,97,7,0,3,7,2,4,-8404,1
26427  3,BF6,264,27,1325,1990,1090,19,1,1,0,1,5,97,97,7,7,7,7,7,7,7,97,7,0,1,7,1,4,-8404,0
26415  2,BF6,264,15,1325,1981,979,28,3,1,0,2,1,13,31,0,0,0,0,0,0,0,31,6,1,3,0,1,3,-48505,1
113 3  2,BF6,113,3,1325,1978,944,31,4,1,0,2,5,11,22,1,1,1,1,1,1,0,31,8,3,3,0,0,5,297203,1
113 3  5,BF6,113,3,1325,1989,1077,20,2,1,0,2,3,11,22,1,1,1,1,1,1,0,31,8,3,3,0,0,5,297203,1
11316  3,BF6,113,16,1325,1966,799,43,6,1,0,1,5,11,22,1,1,0,0,1,1,0,31,16,1,1,0,1,5,100388,0
11316  5,BF6,113,16,1325,1986,1034,24,2,1,0,2,3,11,22,1,1,0,0,1,1,0,31,16,1,3,0,0,5,100388,1
11316  9,BF6,113,16,1325,1989,1069,21,2,1,0,1,4,11,22,1,1,0,0,1,1,0,31,16,1,1,0,0,5,100388,0
11316 10,BF6,113,16,1325,1991,1097,19,1,1,0,0,,11,22,1,1,0,0,1,1,0,31,16,1,0,0,0,5,100388,0
11316 16,BF6,113,16,1325,1987,1048,23,2,1,0,1,6,11,22,1,1,0,0,1,1,0,31,16,1,2,0,1,5,100388,0
113 4  1,BF6,113,4,1325,1980,971,29,3,1,0,0,,13,22,0,1,0,0,1,0,0,31,5,2,0,0,0,5,34014,1
11321  2,BF6,113,21,1325,1966,793,44,6,1,0,2,6,11,22,1,1,1,1,0,1,1,33,5,0,3,0,0,5,312744,1
11326  2,BF6,113,26,1325,1983,1002,26,3,1,0,1,5,12,22,0,0,0,0,1,0,0,31,7,1,1,0,10,5,49602,1
11326  5,BF6,113,26,1325,1989,1071,21,2,1,0,2,3,97,97,7,7,7,7,7,7,7,97,7,1,3,7,3,5,49602,1
11313  2,BF6,113,13,1325,1977,931,32,4,1,0,2,7,11,22,1,1,1,1,1,1,0,31,7,2,4,0,2,5,321543,1
11313  6,BF6,113,13,1325,1990,1091,19,1,1,0,1,5,11,22,1,1,1,1,1,1,0,31,7,2,1,0,0,5,321543,1
11311  2,BF6,113,11,1325,1985,1025,25,3,1,0,2,3,12,22,1,1,1,0,0,1,0,31,3,1,3,0,2,5,178311,1
11327  2,BF6,113,27,1325,1986,1041,23,2,1,0,2,5,13,22,1,1,1,0,1,1,0,31,5,1,3,0,1,5,159540,1
11327  3,BF6,113,27,1325,1987,1054,22,2,1,0,0,,13,22,1,1,1,0,1,1,0,31,5,1,0,0,0,5,159540,0
11317  2,BF6,113,17,1325,1972,871,37,5,1,0,1,6,11,22,0,1,0,0,1,0,0,31,8,0,2,0,2,5,38270,1
11317  7,BF6,113,17,1325,1992,1116,17,1,1,0,2,1,11,22,0,1,0,0,1,0,0,31,8,0,3,0,0,5,38270,0
11317  8,BF6,113,17,1325,1989,1080,20,2,1,0,2,3,11,22,0,1,0,0,1,0,0,31,8,0,3,0,1,5,38270,0
113 1  1,BF6,113,1,1325,1968,825,41,6,1,0,2,3,11,22,1,1,1,0,1,0,0,31,4,0,3,0,0,5,225359,0
113 1  2,BF6,113,1,1325,1993,1126,16,1,1,0,2,5,11,22,1,1,1,0,1,0,0,31,4,0,3,0,0,5,225359,0
113 6  2,BF6,113,6,1325,1985,1029,24,2,1,0,2,2,13,22,1,0,1,0,1,0,0,31,3,0,3,0,0,5,117492,1
