CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
311     8  2,CI6,311,8,1344,1985,1028,26,3,1,0,1,6,13,12,1,0,1,1,0,0,0,31,5,2,2,0,0,5,126293,1
311     9  2,CI6,311,9,1344,1973,877,38,5,1,0,2,2,13,22,1,0,1,1,1,0,0,35,9,2,3,0,2,4,83998,0
311     9  3,CI6,311,9,1344,1994,1129,17,1,1,0,0,,13,22,1,0,1,1,1,0,0,35,9,2,0,0,6,4,83998,1
311    10  2,CI6,311,10,1344,1976,915,35,5,1,0,0,,13,12,1,1,1,0,0,0,0,31,6,1,0,0,0,5,106922,1
311    16  2,CI6,311,16,1344,1991,1093,20,2,1,0,0,,13,13,1,1,0,0,0,0,0,31,2,0,0,0,0,4,42173,1
311    20  3,CI6,311,20,1344,1995,1141,16,1,1,0,2,2,13,22,1,1,0,0,0,0,0,31,5,0,3,0,0,3,12344,0
311    23  2,CI6,311,23,1344,1984,1019,27,3,1,0,1,6,13,13,1,1,1,1,0,0,0,31,6,2,2,0,0,5,114467,1
311    25  2,CI6,311,25,1344,1978,942,33,4,1,0,2,3,13,11,1,1,1,1,1,0,0,35,3,1,3,0,30,5,146320,1
311    27  2,CI6,311,27,1344,1993,1121,18,1,1,0,0,,13,12,1,1,1,0,0,0,0,31,3,1,0,0,0,5,107725,0
311    28  2,CI6,311,28,1344,1977,925,34,4,1,0,0,,61,22,1,1,1,1,0,1,0,31,5,0,0,0,0,5,127668,1
311    30  1,CI6,311,30,1344,1975,902,36,5,1,0,0,,13,12,1,1,1,0,0,0,0,35,6,1,0,0,0,5,99821,1
311    30  5,CI6,311,30,1344,1995,1151,16,1,1,0,0,,13,12,1,1,1,0,0,0,0,35,6,1,0,0,0,5,99821,1
311    31  2,CI6,311,31,1344,1981,973,30,4,1,0,0,,12,11,1,0,0,0,0,0,0,31,4,1,0,0,0,4,53863,1
311    37  3,CI6,311,37,1344,1996,1158,15,1,1,0,0,,97,97,7,7,7,7,7,7,7,97,6,1,0,7,0,4,60510,0
311    38  3,CI6,311,38,1344,1988,1062,23,2,1,0,2,4,12,11,1,1,0,0,0,0,1,31,7,1,3,0,4,5,130227,1
311    38  4,CI6,311,38,1344,1991,1096,20,2,1,0,2,4,12,11,1,1,0,0,0,0,1,31,7,1,3,0,3,5,130227,1
311    40  2,CI6,311,40,1344,1991,1096,20,2,1,0,1,4,13,22,1,0,1,0,0,0,0,31,4,1,1,0,30,4,41850,1
311    43  2,CI6,311,43,1344,1971,855,40,6,1,0,1,6,31,12,1,0,1,1,0,1,0,31,7,0,2,0,0,5,133176,1
311    44  2,CI6,311,44,1344,1973,880,38,5,1,0,0,,13,11,1,0,1,1,0,0,0,31,6,1,0,0,31,5,154848,1
311    47  2,CI6,311,47,1344,1987,1055,24,2,1,0,0,,13,11,1,1,1,0,0,0,0,23,3,1,0,0,5,5,97547,0
311    48  2,CI6,311,48,1344,1969,838,42,6,1,0,0,,13,11,1,0,1,0,0,0,0,23,6,0,0,0,0,5,113471,1
311    50  1,CI6,311,50,1344,1973,878,38,5,1,0,1,5,13,11,1,1,1,0,1,0,0,31,6,2,1,0,0,4,87190,0
313     3  2,CI6,313,3,1344,1987,1049,24,2,1,0,0,,11,11,1,1,1,1,0,0,0,31,5,1,0,0,0,5,273868,1
313     5  3,CI6,313,5,1344,1983,998,28,3,1,0,1,6,11,12,1,0,1,1,0,0,0,31,6,2,2,0,0,5,195976,1
313     5  4,CI6,313,5,1344,1972,875,39,5,1,0,2,7,11,12,1,0,1,1,0,0,0,31,6,2,4,0,0,5,195976,1
313     6  3,CI6,313,6,1344,1988,1062,23,2,1,0,0,,12,23,1,0,0,0,0,0,0,31,4,1,0,0,2,4,24158,1
313     8 19,CI6,313,8,1348,1983,1008,28,3,1,0,1,4,12,11,1,1,1,1,0,1,0,31,20,3,1,0,0,5,270573,1
313     9  1,CI6,313,9,1344,1967,806,44,6,1,0,3,4,12,23,1,1,1,0,0,0,0,31,5,0,5,0,1,5,132563,1
313     9  4,CI6,313,9,1344,1986,1040,25,3,1,0,2,4,12,23,1,1,1,0,0,0,0,31,5,0,3,0,1,5,132563,0
313    15  2,CI6,313,15,1344,1994,1140,17,1,1,0,0,,11,12,1,1,1,1,0,0,1,35,2,0,0,0,1,5,356202,0
313    19  1,CI6,313,19,1344,1973,882,38,5,1,0,1,6,12,23,1,0,1,1,0,0,0,31,3,0,2,0,2,4,66028,0
313    22  2,CI6,313,22,1344,1977,926,34,4,1,0,2,4,11,12,1,1,1,1,0,0,0,31,10,1,3,1,0,5,220797,0
313    22  4,CI6,313,22,1344,1995,1147,16,1,1,0,2,4,11,12,1,1,1,1,0,0,0,31,10,1,3,1,0,5,220797,0
313    22 10,CI6,313,22,1344,1990,1088,21,2,1,0,3,1,11,12,1,1,1,1,0,0,0,31,10,1,5,1,0,5,220797,1
313    23  1,CI6,313,23,1344,1968,828,43,6,1,0,3,2,12,11,1,0,1,0,0,0,0,31,10,1,5,0,1,5,119675,0
313    23  2,CI6,313,23,1344,1979,949,32,4,1,0,2,3,12,11,1,0,1,0,0,0,0,31,10,1,3,0,1,5,119675,0
313    23  3,CI6,313,23,1344,1986,1042,25,3,1,0,3,3,12,11,1,0,1,0,0,0,0,31,10,1,5,0,0,5,119675,0
313    26  2,CI6,313,26,1348,1971,858,40,6,1,0,0,,11,12,1,0,1,1,0,0,0,35,7,3,0,0,3,5,164116,0
313    29  1,CI6,313,29,1344,1980,963,31,4,1,0,1,2,11,11,1,0,1,0,0,0,0,35,5,1,1,0,7,5,181277,1
313    29  3,CI6,313,29,1344,1983,1005,28,3,1,0,1,6,11,11,1,0,1,0,0,0,0,35,5,1,2,0,1,5,181277,0
313    33  3,CI6,313,33,1348,1989,1076,22,2,1,0,0,,11,11,1,1,1,1,0,0,0,35,5,1,0,0,1,5,267974,0
313    38  1,CI6,313,38,1344,1983,998,28,3,1,0,0,,12,11,1,1,1,0,0,0,0,35,5,1,0,0,0,5,110228,1
313    38  5,CI6,313,38,1344,1994,1132,17,1,1,0,0,,12,11,1,1,1,0,0,0,0,35,5,1,0,0,0,5,110228,0
313    39  5,CI6,313,39,1344,1994,1129,17,1,1,0,0,,12,23,1,0,1,0,0,0,0,31,5,0,0,0,1,4,31895,1
313    40  1,CI6,313,40,1344,1986,1033,25,3,1,0,2,3,12,11,1,0,1,1,0,0,0,31,6,3,3,0,3,5,146420,1
313    40  2,CI6,313,40,1344,1989,1079,22,2,1,0,1,5,12,11,1,0,1,1,0,0,0,31,6,3,1,0,0,5,146420,1
313    44  2,CI6,313,44,1344,1977,931,34,4,1,0,0,,12,22,1,1,1,0,0,0,0,31,4,0,0,0,0,4,59675,0
313    45  2,CI6,313,45,1344,1966,793,45,7,1,0,0,,12,13,1,0,0,0,0,0,0,35,7,0,0,0,0,4,61724,1
313    45  3,CI6,313,45,1344,1983,1000,28,3,1,0,0,,12,13,1,0,0,0,0,0,0,35,7,0,0,0,1,4,61724,1
313    45  6,CI6,313,45,1344,1985,1021,26,3,1,0,1,4,97,97,7,7,7,7,7,7,7,97,7,0,1,7,1,4,61724,0
313    47  2,CI6,313,47,1344,1964,769,47,7,1,0,0,,12,22,1,1,1,1,0,0,0,31,8,2,0,0,1,4,53983,1
313    47  4,CI6,313,47,1344,1989,1077,22,2,1,0,0,,12,22,1,1,1,1,0,0,0,31,8,2,0,0,0,4,53983,1
313    48  2,CI6,313,48,1344,1965,783,46,7,1,0,2,4,12,12,1,1,1,1,0,0,1,31,5,0,3,0,1,5,181591,0
313    48  3,CI6,313,48,1344,1996,1160,15,1,1,0,1,5,12,12,1,1,1,1,0,0,1,31,5,0,1,0,0,5,181591,0
313    49  2,CI6,313,49,1348,1969,830,43,6,1,0,1,6,12,22,1,1,1,0,0,0,0,35,4,0,2,0,3,5,145402,1
313    50  1,CI6,313,50,1344,1965,792,46,7,1,0,0,,12,13,1,1,1,0,0,0,0,35,3,0,0,0,2,5,148181,0
317     1  2,CI6,317,1,1344,1981,981,30,4,1,0,1,5,12,12,1,0,1,0,0,0,0,31,6,2,1,0,0,4,76283,1
317     2  2,CI6,317,2,1344,1983,998,28,3,1,0,0,,12,22,1,1,1,0,0,0,0,35,5,2,0,0,1,5,118425,1
317     6  2,CI6,317,6,1344,1991,1096,20,2,1,0,0,,11,23,1,1,1,0,0,0,0,31,6,1,0,0,0,4,62695,0
317     7  3,CI6,317,7,1344,1986,1035,25,3,1,0,2,1,12,23,1,1,0,0,0,0,0,31,5,0,3,0,2,4,35511,1
317     8  2,CI6,317,8,1344,1970,845,41,6,1,0,0,,12,22,1,0,1,0,0,0,0,31,7,0,0,0,45,4,42567,1
317    15  2,CI6,317,15,1344,1980,971,31,4,1,0,1,4,11,11,1,1,1,0,0,0,0,31,3,1,1,0,2,5,132612,1
317    17  2,CI6,317,17,1344,1974,900,37,5,1,0,1,3,11,12,1,1,1,1,0,0,0,31,3,0,1,0,45,5,196186,0
317    19  3,CI6,317,19,1344,1996,1162,15,1,1,0,2,2,12,22,1,1,1,0,0,0,0,31,4,0,3,0,0,5,95480,0
317    26  2,CI6,317,26,1344,1984,1014,27,3,1,0,1,6,12,11,1,1,1,0,0,0,0,31,5,2,2,0,1,5,128186,1
317    27  2,CI6,317,27,1344,1988,1060,23,2,1,0,1,1,12,23,1,0,1,0,0,0,0,31,3,1,1,0,0,4,35225,1
317    32  2,CI6,317,32,1344,1984,1017,27,3,1,0,0,,12,11,1,0,0,0,0,0,0,31,6,2,0,0,0,4,40858,0
317    32  5,CI6,317,32,1344,1993,1122,18,1,1,0,0,,12,11,1,0,0,0,0,0,0,31,6,2,0,0,4,4,40858,0
317    35  2,CI6,317,35,1344,1973,877,38,5,1,0,1,6,12,23,1,1,1,0,1,0,0,31,6,0,2,0,2,5,96246,1
317    38  2,CI6,317,38,1344,1976,922,35,5,1,0,0,,11,11,1,0,1,0,0,0,0,31,10,3,0,0,0,4,67517,1
317    38  4,CI6,317,38,1344,1996,1158,15,1,1,0,0,,11,11,1,0,1,0,0,0,0,31,10,3,0,0,1,4,67517,1
317    42  2,CI6,317,42,1344,1973,881,38,5,1,0,1,6,12,22,1,1,1,1,0,0,0,31,7,1,2,0,2,5,108125,1
317    45  4,CI6,317,45,1344,1995,1152,16,1,1,0,2,5,12,22,1,1,1,0,0,0,0,31,8,0,3,0,0,5,96896,0
317    47  2,CI6,317,47,1344,1978,937,33,4,1,0,0,,11,12,1,1,1,1,0,0,0,31,7,2,0,0,1,5,174999,1
317    48  2,CI6,317,48,1344,1984,1014,27,3,1,0,0,,12,23,1,1,1,0,0,0,0,31,3,1,0,0,1,4,83499,1
317    50  2,CI6,317,50,1344,1971,864,40,6,1,0,0,,12,23,1,1,1,0,0,0,0,31,7,2,0,0,1,4,72170,1
329     1  1,CI6,329,1,1344,1962,755,49,7,1,0,0,,11,12,1,0,1,0,0,0,0,31,3,0,0,0,0,5,130201,0
329     2  2,CI6,329,2,1344,1987,1045,24,2,1,0,1,6,13,13,1,0,1,1,0,0,0,31,3,1,2,0,1,4,75764,1
329    14  2,CI6,329,14,1344,1991,1101,20,2,1,0,0,,12,13,1,0,1,0,0,0,0,31,7,2,0,0,2,4,89804,1
329    14  7,CI6,329,14,1344,1971,853,40,6,1,0,0,,12,13,1,0,1,0,0,0,0,31,7,2,0,0,2,4,89804,1
329    16  2,CI6,329,16,1344,1990,1086,21,2,1,0,2,5,11,12,1,0,1,0,0,0,0,31,2,0,3,0,4,4,83418,1
329    19  2,CI6,329,19,1344,1977,927,34,4,1,0,0,,12,12,1,1,1,0,0,0,0,31,8,1,0,0,2,5,100734,1
329    19  3,CI6,329,19,1344,1992,1113,19,1,1,0,0,,12,12,1,1,1,0,0,0,0,31,8,1,0,0,2,5,100734,0
329    19  4,CI6,329,19,1344,1985,1021,26,3,1,0,0,,12,12,1,1,1,0,0,0,0,31,8,1,0,0,20,5,100734,0
329    19  8,CI6,329,19,1344,1989,1078,22,2,1,0,1,5,12,12,1,1,1,0,0,0,0,31,8,1,1,0,5,5,100734,0
329    22  2,CI6,329,22,1344,1978,940,33,4,1,0,1,5,11,13,1,0,1,0,0,0,0,31,3,1,1,0,0,5,136159,1
329    24  4,CI6,329,24,1344,1964,780,47,7,1,0,0,,11,12,1,1,1,0,0,0,0,31,7,0,0,0,0,5,157562,0
329    24  5,CI6,329,24,1344,1985,1027,26,3,1,0,0,,11,12,1,1,1,0,0,0,0,31,7,0,0,0,2,5,157562,1
329    26  2,CI6,329,26,1344,1979,956,32,4,1,0,1,3,11,22,1,1,1,0,0,0,0,31,4,1,1,0,90,4,49991,1
329    28  1,CI6,329,28,1344,1967,814,44,6,1,0,1,6,11,12,1,0,1,0,0,0,0,31,5,1,2,0,1,5,101201,1
329    28  2,CI6,329,28,1344,1989,1079,22,2,1,0,2,7,11,12,1,0,1,0,0,0,0,31,5,1,4,0,2,5,101201,1
329    33  2,CI6,329,33,1344,1988,1058,23,2,1,0,1,5,12,22,1,1,1,1,0,0,0,31,5,1,1,0,1,5,116027,1
329    33  4,CI6,329,33,1344,1994,1135,17,1,1,0,2,3,12,22,1,1,1,1,0,0,0,31,5,1,3,0,1,5,116027,0
329    34  2,CI6,329,34,1344,1984,1011,27,3,1,0,0,,12,12,1,1,1,0,0,0,1,31,6,1,0,0,2,5,100800,1
329    34  3,CI6,329,34,1344,1994,1139,17,1,1,0,1,2,12,12,1,1,1,0,0,0,1,31,6,1,1,0,1,5,100800,0
329    34  5,CI6,329,34,1344,1979,949,32,4,1,0,0,,12,12,1,1,1,0,0,0,1,31,6,1,0,0,1,5,100800,0
329    44  2,CI6,329,44,1344,1983,1005,28,3,1,0,0,,11,12,1,0,0,0,0,0,0,31,4,1,0,0,0,4,58600,0
329    44  4,CI6,329,44,1344,1993,1126,18,1,1,0,1,3,11,12,1,0,0,0,0,0,0,31,4,1,1,0,1,4,58600,1
329    46  2,CI6,329,46,1344,1980,972,31,4,1,0,1,3,11,13,1,0,1,1,0,0,0,31,6,1,1,0,2,5,116490,1
329    47  2,CI6,329,47,1344,1976,921,35,5,1,0,2,0,11,12,1,0,1,0,0,0,0,31,5,1,3,0,1,5,139966,0
329    49  1,CI6,329,49,1344,1972,870,39,5,1,0,0,,13,12,1,0,1,0,0,0,0,31,7,0,0,0,1,4,77014,1
329    49  3,CI6,329,49,1344,1993,1122,18,1,1,0,0,,13,12,1,0,1,0,0,0,0,31,7,0,0,0,1,4,77014,1
329    50  3,CI6,329,50,1344,1985,1022,26,3,1,0,1,4,11,22,1,1,0,0,0,0,0,31,6,1,1,0,50,4,23679,1
329    50  4,CI6,329,50,1344,1995,1141,16,1,1,0,1,1,11,22,1,1,0,0,0,0,0,31,6,1,1,0,1,4,23679,1
335     2  2,CI6,335,2,1344,1980,963,31,4,1,0,0,,11,22,1,1,1,0,0,0,0,31,8,1,0,0,1,5,94077,0
335     3  2,CI6,335,3,1344,1990,1084,21,2,1,0,0,,12,22,1,1,1,1,0,0,0,31,3,1,0,0,0,5,99607,1
335     7  3,CI6,335,7,1344,1986,1041,25,3,1,0,2,1,12,22,1,1,1,0,0,0,0,31,6,1,3,0,3,4,44967,0
335     9  1,CI6,335,9,1344,1974,900,37,5,1,0,0,,12,12,1,0,1,0,0,0,0,31,5,1,0,0,1,4,86369,0
335     9  2,CI6,335,9,1344,1983,999,28,3,1,0,0,,12,12,1,0,1,0,0,0,0,31,5,1,0,0,0,4,86369,0
335     9  3,CI6,335,9,1344,1985,1025,26,3,1,0,0,,12,12,1,0,1,0,0,0,0,31,5,1,0,0,0,4,86369,1
335    10  2,CI6,335,10,1344,1989,1077,22,2,1,0,1,5,12,23,1,0,1,0,0,0,0,31,3,1,1,0,72,4,66453,1
335    14  2,CI6,335,14,1344,1983,1002,28,3,1,0,0,,12,12,1,0,1,0,0,0,0,31,2,0,0,0,0,4,81926,0
335    17  2,CI6,335,17,1344,1986,1041,25,3,1,0,1,4,12,22,1,1,1,0,0,0,0,31,3,1,1,0,0,4,46542,0
335    24  2,CI6,335,24,1344,1987,1047,24,2,1,0,0,,12,23,1,1,0,0,0,0,0,31,4,1,0,0,0,3,13823,1
335    25  2,CI6,335,25,1344,1973,886,38,5,1,0,0,,12,12,0,0,1,1,0,0,0,31,5,1,0,0,1,4,74880,1
335    29  2,CI6,335,29,1344,1976,924,35,5,1,0,0,,12,22,1,1,1,1,0,0,0,31,5,1,0,0,0,4,88406,1
335    32  2,CI6,335,32,1344,1987,1052,24,2,1,0,0,,11,11,1,1,1,0,0,0,0,31,3,1,0,0,1,5,138500,1
335    35  2,CI6,335,35,1344,1977,935,34,4,1,0,2,6,12,13,1,0,0,0,0,0,0,31,5,2,3,0,0,4,46780,0
335    36  2,CI6,335,36,1344,1976,920,35,5,1,0,2,3,12,22,1,1,1,0,0,0,0,31,5,1,3,0,2,4,90593,0
335    38  2,CI6,335,38,1344,1979,950,32,4,1,0,0,,96,22,1,1,1,0,0,0,0,31,3,1,0,0,3,4,24624,1
335    39  5,CI6,335,39,1344,1991,1098,20,2,1,0,1,2,12,22,1,1,1,0,1,0,0,31,16,3,1,0,1,5,117512,1
335    39  6,CI6,335,39,1344,1996,1157,15,1,1,0,2,1,12,22,1,1,1,0,1,0,0,31,16,3,3,0,3,5,117512,1
335    39 11,CI6,335,39,1344,1992,1114,19,1,1,0,0,,12,22,1,1,1,0,1,0,0,31,16,3,0,0,0,5,117512,1
335    39 15,CI6,335,39,1344,1994,1131,17,1,1,0,2,1,12,22,1,1,1,0,1,0,0,31,16,3,3,0,2,5,117512,0
335    39 16,CI6,335,39,1344,1963,765,48,7,1,0,0,,12,22,1,1,1,0,1,0,0,31,16,3,0,0,10,5,117512,1
335    43  2,CI6,335,43,1344,1974,889,37,5,1,0,1,6,11,22,1,1,1,0,0,1,0,31,3,0,2,0,0,4,89621,0
335    49  2,CI6,335,49,1344,1981,975,30,4,1,0,0,,12,22,1,1,1,0,0,0,0,31,4,2,0,0,0,4,66949,0
337     1  2,CI6,337,1,1348,1984,1020,27,3,1,0,2,3,12,11,1,1,1,0,0,0,0,31,4,0,3,0,10,5,143684,1
337     1  3,CI6,337,1,1348,1996,1154,16,1,1,0,1,6,12,11,1,1,1,0,0,0,0,31,4,0,2,0,1,5,143684,1
337     3  3,CI6,337,3,1344,1995,1146,16,1,1,0,2,5,12,42,1,1,1,0,0,0,0,31,3,0,3,0,4,4,85874,1
337     4  3,CI6,337,4,1344,1992,1105,19,1,1,0,1,5,11,12,1,0,1,1,0,0,0,31,10,0,1,0,3,5,176915,0
337     4  9,CI6,337,4,1344,1983,1002,28,3,1,0,3,2,11,12,1,0,1,1,0,0,0,31,10,0,5,0,1,5,176915,1
337     4 10,CI6,337,4,1344,1987,1049,24,2,1,0,0,,11,12,1,0,1,1,0,0,0,31,10,0,0,0,0,5,176915,1
337     5  2,CI6,337,5,1344,1986,1033,25,3,1,0,0,,12,23,1,1,1,0,0,0,0,31,3,1,0,1,0,5,150100,1
337     7  3,CI6,337,7,1348,1990,1092,21,2,1,0,2,6,12,22,1,1,1,0,1,0,0,31,5,1,3,0,0,4,79735,0
337     8  2,CI6,337,8,1344,1987,1056,24,2,1,0,1,4,12,22,1,1,1,0,0,0,0,23,9,3,1,0,1,4,89571,1
337     8  7,CI6,337,8,1344,1991,1093,20,2,1,0,1,4,12,22,1,1,1,0,0,0,0,23,9,3,1,0,0,4,89571,0
337     9  2,CI6,337,9,1344,1977,936,34,4,1,0,0,,12,23,1,1,1,1,0,0,0,31,4,1,0,0,0,5,104563,1
337    13  2,CI6,337,13,1348,1971,858,40,6,1,0,0,,12,11,1,1,1,0,0,0,0,31,4,0,0,0,0,5,117520,1
337    13  3,CI6,337,13,1348,1980,965,31,4,1,0,2,4,12,11,1,1,1,0,0,0,0,31,4,0,3,0,5,5,117520,1
337    14  2,CI6,337,14,1344,1985,1021,26,3,1,0,0,,12,11,1,0,1,1,0,0,0,31,3,1,0,0,0,5,166794,1
337    15  2,CI6,337,15,1344,1985,1021,26,3,1,0,0,,12,23,1,0,1,0,0,0,0,32,5,1,0,0,0,5,117611,1
337    15  3,CI6,337,15,1344,1995,1142,16,1,1,0,1,5,12,23,1,0,1,0,0,0,0,32,5,1,1,0,0,5,117611,0
337    16  2,CI6,337,16,1344,1964,773,47,7,1,0,0,,12,23,1,1,1,0,0,0,0,31,4,0,0,0,0,4,83382,0
337    16  3,CI6,337,16,1344,1984,1012,27,3,1,0,1,6,12,23,1,1,1,0,0,0,0,31,4,0,2,0,1,4,83382,1
337    18  2,CI6,337,18,1344,1975,907,36,5,1,0,0,,12,22,1,1,1,0,0,0,0,35,4,0,0,0,1,4,90494,0
337    19  3,CI6,337,19,1348,1984,1020,27,3,1,0,0,,12,11,1,1,1,1,0,0,0,31,6,1,0,0,0,5,181826,0
337    19  5,CI6,337,19,1348,1995,1145,16,1,1,0,0,,12,11,1,1,1,1,0,0,0,31,6,1,0,0,0,5,181826,0
337    19  6,CI6,337,19,1348,1994,1138,17,1,1,0,0,,12,11,1,1,1,1,0,0,0,31,6,1,0,0,1,5,181826,0
337    20  2,CI6,337,20,1348,1994,1140,17,1,1,0,2,2,12,23,1,0,1,0,0,0,0,31,4,2,3,0,0,4,37490,1
337    23  6,CI6,337,23,1344,1972,874,39,5,1,0,2,1,11,11,1,1,1,1,1,0,1,35,19,5,3,0,0,5,270590,1
337    23  7,CI6,337,23,1344,1982,993,29,3,1,0,1,4,11,11,1,1,1,1,1,0,1,35,19,5,1,0,3,5,270590,1
337    23  8,CI6,337,23,1344,1991,1094,20,2,1,0,1,5,11,11,1,1,1,1,1,0,1,35,19,5,1,0,0,5,270590,1
337    23  9,CI6,337,23,1348,1973,877,39,5,1,0,1,5,11,11,1,1,1,1,1,0,1,35,19,5,1,0,4,5,270590,1
337    23 10,CI6,337,23,1344,1963,763,48,7,1,0,1,1,11,11,1,1,1,1,1,0,1,35,19,5,1,0,1,5,270590,1
337    23 18,CI6,337,23,1344,1974,889,37,5,1,0,0,,11,11,1,1,1,1,1,0,1,35,19,5,0,0,0,5,270590,0
337    23 19,CI6,337,23,1348,1995,1149,16,1,1,0,0,,11,11,1,1,1,1,1,0,1,35,19,5,0,0,0,5,270590,0
337    24  2,CI6,337,24,1348,1979,955,32,4,1,0,2,2,12,23,1,1,1,1,1,1,0,31,5,3,3,0,0,5,125332,0
337    25  2,CI6,337,25,1344,1977,928,34,4,1,0,0,,12,22,1,1,1,1,0,0,0,31,6,0,0,0,0,5,169689,1
337    25  3,CI6,337,25,1344,1989,1075,22,2,1,0,1,2,12,22,1,1,1,1,0,0,0,31,6,0,1,0,0,5,169689,1
337    25  4,CI6,337,25,1344,1996,1160,15,1,1,0,2,3,12,22,1,1,1,1,0,0,0,31,6,0,3,0,0,5,169689,0
337    26  2,CI6,337,26,1344,1980,962,31,4,1,0,0,,11,11,1,1,1,0,0,0,0,31,6,1,0,0,0,5,175162,1
337    33  2,CI6,337,33,1344,1984,1013,27,3,1,0,0,,11,11,1,1,0,0,0,0,0,34,4,2,0,0,0,5,145782,1
337    45  2,CI6,337,45,1344,1993,1123,18,1,1,0,0,,12,11,1,1,1,1,0,0,0,31,2,0,0,0,0,5,166762,0
337    47  2,CI6,337,47,1348,1976,913,36,5,1,0,0,,12,23,1,1,0,0,0,0,0,31,5,1,0,0,1,4,47321,0
337    47  3,CI6,337,47,1344,1985,1021,26,3,1,0,0,,12,23,1,1,0,0,0,0,0,31,5,1,0,0,0,4,47321,0
344     1  4,CI6,344,1,1348,1982,985,30,4,1,0,3,4,11,12,1,1,1,1,0,0,1,34,8,1,5,1,2,5,398871,0
344     2  4,CI6,344,2,1344,1985,1026,26,3,1,0,3,2,11,11,1,1,1,1,0,0,1,35,7,0,5,1,0,5,318526,0
344     2  5,CI6,344,2,1344,1992,1109,19,1,1,0,2,7,11,11,1,1,1,1,0,0,1,35,7,0,4,1,0,5,318526,0
344     2  6,CI6,344,2,1344,1994,1139,17,1,1,0,2,5,11,11,1,1,1,1,0,0,1,35,7,0,3,1,0,5,318526,1
344     2  7,CI6,344,2,1344,1968,827,43,6,1,0,1,6,11,11,1,1,1,1,0,0,1,35,7,0,2,1,0,5,318526,1
344     7  4,CI6,344,7,1344,1980,963,31,4,1,0,3,2,11,11,1,1,1,1,1,0,1,31,10,1,5,1,6,5,393529,0
344     9  2,CI6,344,9,1344,1970,846,41,6,1,0,3,4,11,12,1,1,1,1,1,0,1,31,6,0,5,1,0,5,414532,1
344     9  5,CI6,344,9,1344,1994,1131,17,1,1,0,1,5,11,12,1,1,1,1,1,0,1,31,6,0,1,1,0,5,414532,0
344     9  6,CI6,344,9,1344,1990,1088,21,2,1,0,2,3,11,12,1,1,1,1,1,0,1,31,6,0,3,1,12,5,414532,1
344    11  6,CI6,344,11,1344,1965,788,46,7,1,0,2,2,11,12,1,1,1,1,0,0,1,35,6,1,3,1,0,5,421728,1
344    13  2,CI6,344,13,1348,1983,1008,28,3,1,0,2,7,11,11,1,1,1,1,0,0,1,35,6,1,4,1,2,5,425296,1
344    17  1,CI6,344,17,1348,1977,927,35,5,1,0,3,2,11,12,1,0,1,1,0,0,0,31,3,0,5,0,3,5,158986,0
344    19  5,CI6,344,19,1348,1995,1144,17,1,1,0,1,2,11,11,1,1,1,1,0,0,1,35,5,0,1,1,0,5,405497,0
344    20  4,CI6,344,20,1344,1975,912,36,5,1,0,2,6,12,11,1,1,1,1,0,0,0,35,17,1,3,1,5,5,291782,1
344    20  5,CI6,344,20,1344,1964,774,47,7,1,0,2,4,12,11,1,1,1,1,0,0,0,35,17,1,3,1,6,5,291782,0
344    20 11,CI6,344,20,1344,1981,984,30,4,1,0,2,7,12,11,1,1,1,1,0,0,0,35,17,1,4,1,0,5,291782,1
344    22  2,CI6,344,22,1344,1980,961,31,4,1,0,3,4,11,11,1,0,1,1,0,1,1,35,6,1,5,1,2,5,399583,1
344    22  5,CI6,344,22,1344,1990,1087,21,2,1,0,3,4,11,11,1,0,1,1,0,1,1,35,6,1,5,1,0,5,399583,0
344    22  6,CI6,344,22,1344,1991,1102,20,2,1,0,0,,11,11,1,0,1,1,0,1,1,35,6,1,0,1,4,5,399583,0
344    23  3,CI6,344,23,1348,1977,925,35,5,1,0,3,2,11,11,1,1,1,1,1,0,1,31,5,0,5,1,3,5,371322,0
344    23  4,CI6,344,23,1344,1978,942,33,4,1,0,3,3,11,11,1,1,1,1,1,0,1,31,5,0,5,1,4,5,371322,1
344    26  2,CI6,344,26,1348,1974,890,38,5,1,0,2,7,11,12,1,1,1,1,1,0,1,34,7,0,4,0,5,5,394642,0
344    26  3,CI6,344,26,1348,1988,1061,23,2,1,0,3,2,11,12,1,1,1,1,1,0,1,34,7,0,5,0,0,5,394642,0
344    26  4,CI6,344,26,1348,1993,1127,18,1,1,0,2,7,11,12,1,1,1,1,1,0,1,34,7,0,4,0,0,5,394642,0
344    26  6,CI6,344,26,1348,1997,1165,15,1,1,0,0,,11,12,1,1,1,1,1,0,1,34,7,0,0,0,2,5,394642,0
344    26  7,CI6,344,26,1348,1992,1108,20,2,1,0,1,1,11,12,1,1,1,1,1,0,1,34,7,0,1,0,0,5,394642,0
344    37  2,CI6,344,37,1348,1983,997,29,3,1,0,1,4,13,22,1,1,1,0,1,1,0,31,7,1,1,0,0,5,92282,1
344    46  5,CI6,344,46,1344,1996,1162,15,1,1,0,2,5,11,11,1,1,1,1,0,0,1,31,9,1,3,1,0,5,372903,0
344    46  7,CI6,344,46,1344,1996,1156,15,1,1,0,2,3,11,11,1,1,1,1,0,0,1,31,9,1,3,1,0,5,372903,1
