CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V190,V191,V394
3 1  2,CD6,3,1,1364,1985,1022,28,3,1,0,2,6,14,12,1,1,1,0,0,0,0,31,5,1,4,0,3,5,267452,1
3 2  4,CD6,3,2,1364,1995,1146,18,1,1,0,2,5,11,22,1,0,1,0,0,0,0,31,6,0,3,0,2,5,263472,0
3 3  2,CD6,3,3,1364,1970,848,43,6,1,0,3,4,12,12,1,1,1,1,0,0,1,31,8,0,5,0,0,5,390168,0
3 3  3,CD6,3,3,1364,1996,1157,17,1,1,0,2,6,12,12,1,1,1,1,0,0,1,31,8,0,4,0,0,5,390168,1
3 5  2,CD6,3,5,1364,1984,1009,29,3,1,0,3,4,12,12,1,0,1,1,1,0,0,31,8,1,5,0,1,5,337050,0
3 5  3,CD6,3,5,1364,1990,1092,22,2,1,0,2,6,12,12,1,0,1,1,1,0,0,31,8,1,4,0,0,5,337050,1
3 5  4,CD6,3,5,1364,1993,1120,20,2,1,0,2,5,12,12,1,0,1,1,1,0,0,31,8,1,3,0,0,5,337050,0
3 5  5,CD6,3,5,1364,1994,1137,18,1,1,0,2,5,12,12,1,0,1,1,1,0,0,31,8,1,3,0,0,5,337050,1
3 5  6,CD6,3,5,1364,1997,1168,16,1,1,0,2,3,12,12,1,0,1,1,1,0,0,31,8,1,3,0,0,5,337050,1
3 6  2,CD6,3,6,1364,1979,959,33,4,1,0,2,5,12,22,1,1,1,0,0,0,0,31,4,0,3,0,0,5,236018,1
3 7  2,CD6,3,7,1364,1996,1153,17,1,1,0,2,3,12,22,1,0,1,0,0,0,0,31,3,1,3,0,0,5,223542,1
3 8  2,CD6,3,8,1364,1973,885,39,5,1,0,2,6,12,22,1,1,1,1,0,0,1,31,9,0,4,0,0,5,324425,1
3 8  9,CD6,3,8,1364,1994,1140,18,1,1,0,2,5,12,22,1,1,1,1,0,0,1,31,9,0,3,0,0,5,324425,0
3 9  2,CD6,3,9,1364,1983,1006,29,3,1,0,3,4,11,22,1,1,1,1,0,0,0,31,5,2,5,0,0,5,354508,1
3 9  3,CD6,3,9,1364,1980,967,33,4,1,0,2,6,11,22,1,1,1,1,0,0,0,31,5,2,4,0,0,5,354508,0
310  2,CD6,3,10,1364,1992,1111,21,2,1,0,2,6,12,22,1,1,1,0,0,0,0,31,4,1,4,0,0,5,243820,1
311  2,CD6,3,11,1364,1974,894,39,5,1,0,2,5,12,12,1,0,0,0,0,0,0,31,8,1,3,0,0,5,269068,0
312  2,CD6,3,12,1364,1971,858,42,6,1,0,2,6,12,22,1,1,1,1,0,0,0,31,9,1,4,0,0,5,377178,0
312  3,CD6,3,12,1364,1987,1051,26,3,1,0,2,6,12,22,1,1,1,1,0,0,0,31,9,1,4,0,0,5,377178,0
312  4,CD6,3,12,1364,1991,1094,22,2,1,0,3,4,12,22,1,1,1,1,0,0,0,31,9,1,5,0,0,5,377178,0
313  2,CD6,3,13,1364,1982,995,30,4,1,0,2,6,12,13,1,1,1,1,0,0,0,31,7,2,4,0,0,5,282090,1
313  3,CD6,3,13,1364,1988,1059,25,3,1,0,2,6,12,13,1,1,1,1,0,0,0,31,7,2,4,0,0,5,282090,1
313  4,CD6,3,13,1364,1996,1163,16,1,1,0,2,4,12,13,1,1,1,1,0,0,0,31,7,2,3,0,0,5,282090,1
314  2,CD6,3,14,1364,1981,973,32,4,1,0,3,4,71,12,1,1,1,1,0,0,1,31,5,1,5,0,0,5,445245,1
314  3,CD6,3,14,1364,1985,1031,27,3,1,0,3,4,71,12,1,1,1,1,0,0,1,31,5,1,5,0,0,5,445245,1
314  4,CD6,3,14,1364,1997,1167,16,1,1,0,2,4,71,12,1,1,1,1,0,0,1,31,5,1,3,0,0,5,445245,0
315  2,CD6,3,15,1364,1982,987,31,4,1,0,2,6,12,12,1,1,1,0,0,0,0,31,6,3,4,0,0,5,328814,1
316  2,CD6,3,16,1364,1983,1002,30,4,1,0,3,4,12,12,1,1,1,0,0,0,0,31,6,2,5,0,0,5,343859,1
316  3,CD6,3,16,1364,1993,1119,20,2,1,0,2,6,97,97,7,7,7,7,7,7,7,97,6,2,4,7,0,5,343859,1
317  2,CD6,3,17,1364,1970,847,43,6,1,0,2,6,14,12,1,0,0,1,0,0,0,31,10,2,4,0,0,5,271925,0
317  3,CD6,3,17,1364,1967,806,46,7,1,0,2,6,14,12,1,0,0,1,0,0,0,31,10,2,4,0,0,5,271925,0
317  4,CD6,3,17,1364,1993,1120,20,2,1,0,2,6,14,12,1,0,0,1,0,0,0,31,10,2,4,0,0,5,271925,0
318  2,CD6,3,18,1364,1986,1037,27,3,1,0,3,6,12,22,1,1,1,1,0,0,0,31,4,0,5,0,6,5,367857,0
318  4,CD6,3,18,1364,1998,1182,15,1,1,0,2,3,97,97,7,7,7,7,7,7,7,97,4,0,3,7,3,5,367857,0
319  2,CD6,3,19,1364,1986,1039,27,3,1,0,1,3,96,12,1,0,1,0,0,0,0,31,3,0,1,0,0,5,230606,0
320  3,CD6,3,20,1364,1984,1014,29,3,1,0,2,6,71,12,1,1,1,1,1,0,1,34,14,1,4,1,30,5,401903,0
320 10,CD6,3,20,1364,1974,893,39,5,1,0,2,4,71,12,1,1,1,1,1,0,1,34,14,1,3,1,0,5,401903,1
320 11,CD6,3,20,1364,1994,1139,18,1,1,0,2,4,71,12,1,1,1,1,1,0,1,34,14,1,3,1,0,5,401903,1
322  2,CD6,3,22,1364,1992,1111,21,2,1,0,2,6,12,12,1,0,0,0,0,0,0,31,2,0,4,0,0,5,262331,1
323  1,CD6,3,23,1364,1968,822,45,7,1,0,2,6,12,22,1,1,1,1,0,0,0,31,5,0,4,0,0,5,258952,0
323  2,CD6,3,23,1364,1994,1137,18,1,1,0,2,6,12,22,1,1,1,1,0,0,0,31,5,0,4,0,0,5,258952,1
324  2,CD6,3,24,1364,1982,995,30,4,1,0,3,4,14,22,1,1,1,0,0,0,0,31,7,2,5,0,0,5,240089,0
324  7,CD6,3,24,1364,1970,842,43,6,1,0,2,5,14,22,1,1,1,0,0,0,0,31,7,2,3,0,0,5,240089,0
326  2,CD6,3,26,1364,1995,1149,17,1,1,0,1,6,14,12,1,1,1,1,0,0,0,31,4,0,2,0,0,5,281431,0
329  2,CD6,3,29,1364,1976,920,37,5,1,0,2,6,14,12,1,1,1,1,0,0,0,31,10,0,4,0,0,5,258684,0
329  3,CD6,3,29,1364,1995,1149,17,1,1,0,2,4,97,97,7,7,7,7,7,7,7,97,10,0,3,7,0,5,258684,1
329  6,CD6,3,29,1364,1991,1103,21,2,1,0,2,6,97,97,7,7,7,7,7,7,7,97,10,0,4,7,0,5,258684,0
329  8,CD6,3,29,1364,1987,1056,25,3,1,0,2,5,97,97,7,7,7,7,7,7,7,97,10,0,3,7,0,5,258684,0
331  2,CD6,3,31,1364,1991,1097,22,2,1,0,2,6,14,12,1,1,1,1,0,0,0,31,4,1,4,0,0,5,320803,1
331  4,CD6,3,31,1364,1993,1127,19,1,1,0,3,1,14,12,1,1,1,1,0,0,0,31,4,1,5,0,0,5,320803,0
332  2,CD6,3,32,1364,1986,1043,26,3,1,0,2,6,12,22,1,1,1,0,0,0,0,31,4,1,4,0,0,5,283979,1
333  2,CD6,3,33,1364,1985,1025,28,3,1,0,2,6,12,12,1,1,1,0,0,0,0,31,4,2,4,0,0,5,273464,1
334  4,CD6,3,34,1364,1994,1131,19,1,1,0,2,6,12,12,1,1,1,0,0,0,0,31,7,0,4,0,0,5,282065,0
334  6,CD6,3,34,1364,1998,1182,15,1,1,0,2,3,12,12,1,1,1,0,0,0,0,31,7,0,3,0,0,5,282065,1
7 1  1,CD6,7,1,1364,1979,949,34,4,1,0,3,4,11,22,1,0,1,0,0,0,0,31,4,1,5,0,0,5,279004,0
7 2  2,CD6,7,2,1364,1981,984,31,4,1,0,3,6,14,12,1,1,1,1,0,0,0,31,5,1,5,0,0,5,338615,0
7 2  4,CD6,7,2,1364,1986,1042,26,3,1,0,3,6,97,97,7,7,7,7,7,7,7,97,5,1,5,7,0,5,338615,0
7 3  2,CD6,7,3,1364,1977,934,35,5,1,0,2,6,11,12,1,1,1,1,0,0,0,31,7,1,4,0,0,5,405585,1
7 4  2,CD6,7,4,1364,1976,914,37,5,1,0,2,3,14,12,1,0,1,0,0,0,0,31,3,0,3,0,0,5,234409,0
7 5  2,CD6,7,5,1365,1992,1106,21,2,1,0,3,3,14,13,1,0,1,1,0,0,1,31,3,1,5,0,0,5,328713,0
7 7  1,CD6,7,7,1365,1980,968,33,4,1,0,3,2,71,12,1,0,1,1,0,0,0,31,2,0,5,0,12,5,320210,0
7 7  2,CD6,7,7,1364,1984,1017,28,3,1,0,3,6,71,12,1,0,1,1,0,0,0,31,2,0,5,0,3,5,320210,0
7 9  2,CD6,7,9,1364,1965,783,48,7,1,0,2,6,11,22,1,0,1,1,0,0,0,31,13,1,4,0,0,5,264174,0
7 9  6,CD6,7,9,1364,1985,1027,28,3,1,0,2,6,11,22,1,0,1,1,0,0,0,31,13,1,4,0,0,5,264174,0
7 9  8,CD6,7,9,1364,1986,1041,26,3,1,0,3,4,11,22,1,0,1,1,0,0,0,31,13,1,5,0,0,5,264174,0
710  2,CD6,7,10,1364,1975,901,38,5,1,0,2,3,14,31,1,1,1,1,1,0,0,31,12,2,3,0,0,5,251032,0
710  3,CD6,7,10,1364,1997,1173,15,1,1,0,2,2,14,31,1,1,1,1,1,0,0,31,12,2,3,0,0,5,251032,0
711  1,CD6,7,11,1364,1980,965,33,4,1,0,2,6,12,22,1,1,1,0,0,0,0,31,5,1,4,0,0,5,257571,0
712  3,CD6,7,12,1364,1985,1023,28,3,1,0,3,6,12,22,1,1,1,1,0,0,0,31,9,0,5,0,0,5,338206,0
712  4,CD6,7,12,1364,1985,1032,27,3,1,0,3,4,12,22,1,1,1,1,0,0,0,31,9,0,5,0,0,5,338206,0
712  5,CD6,7,12,1364,1990,1081,23,2,1,0,3,5,12,22,1,1,1,1,0,0,0,31,9,0,5,0,0,5,338206,0
715  1,CD6,7,15,1364,1978,944,35,5,1,0,1,0,11,22,1,1,1,1,0,1,0,31,8,0,1,0,0,5,293860,0
715  3,CD6,7,15,1364,1996,1159,17,1,1,0,2,4,11,22,1,1,1,1,0,1,0,31,8,0,3,0,0,5,293860,0
715  4,CD6,7,15,1364,1995,1147,18,1,1,0,2,4,11,22,1,1,1,1,0,1,0,31,8,0,3,0,0,5,293860,0
716  2,CD6,7,16,1364,1992,1106,21,2,1,0,2,5,14,22,1,1,1,1,0,0,1,31,6,2,3,0,0,5,323040,1
716  5,CD6,7,16,1364,1989,1075,24,2,1,0,2,6,97,97,7,7,7,7,7,7,7,97,6,2,4,7,0,5,323040,0
716  6,CD6,7,16,1364,1991,1098,22,2,1,0,3,2,97,97,7,7,7,7,7,7,7,97,6,2,5,7,0,5,323040,0
717  2,CD6,7,17,1364,1980,968,33,4,1,0,2,6,14,13,1,1,1,1,0,0,1,31,7,1,4,0,0,5,331007,0
717  6,CD6,7,17,1364,1998,1180,15,1,1,0,2,3,14,13,1,1,1,1,0,0,1,31,7,1,3,0,0,5,331007,0
718  2,CD6,7,18,1364,1992,1107,21,2,1,0,3,6,11,12,1,1,1,1,0,0,0,31,8,1,5,1,0,5,393021,1
718  5,CD6,7,18,1364,1985,1022,28,3,1,0,3,4,11,12,1,1,1,1,0,0,0,31,8,1,5,1,0,5,393021,1
719  2,CD6,7,19,1364,1990,1089,22,2,1,0,2,4,14,11,1,1,1,0,0,0,0,31,4,1,3,0,0,5,243645,0
720  1,CD6,7,20,1364,1972,873,40,6,1,0,1,6,12,13,1,0,0,0,0,0,0,31,2,0,2,0,0,5,173883,0
723  2,CD6,7,23,1364,1992,1108,21,2,1,0,1,4,12,12,1,1,1,0,1,0,0,31,4,2,1,0,0,5,256255,0
724  2,CD6,7,24,1364,1983,997,30,4,1,0,2,6,12,11,1,1,1,1,0,0,1,31,8,2,4,0,0,5,440434,0
724  3,CD6,7,24,1364,1990,1084,23,2,1,0,3,4,12,11,1,1,1,1,0,0,1,31,8,2,5,0,0,5,440434,0
724  4,CD6,7,24,1364,1997,1166,16,1,1,0,2,4,97,97,7,7,7,7,7,7,7,97,8,2,3,7,0,5,440434,0
725  3,CD6,7,25,1364,1969,833,44,6,1,0,2,1,14,22,0,1,1,0,0,0,1,31,9,0,3,1,0,5,302337,0
725  4,CD6,7,25,1364,1986,1041,26,3,1,0,3,4,14,22,0,1,1,0,0,0,1,31,9,0,5,1,0,5,302337,0
725  8,CD6,7,25,1364,1996,1164,16,1,1,0,2,5,97,97,7,7,7,7,7,7,7,97,9,0,3,7,0,5,302337,0
725  9,CD6,7,25,1364,1998,1180,15,1,1,0,2,3,97,97,7,7,7,7,7,7,7,97,9,0,3,7,0,5,302337,0
726  2,CD6,7,26,1366,1986,1039,27,3,1,0,1,5,71,22,1,1,1,1,0,0,0,31,3,1,1,0,0,5,309263,0
727  3,CD6,7,27,1364,1992,1108,21,2,1,0,3,2,11,12,1,1,1,1,0,0,1,31,6,1,5,1,0,5,407014,0
727  4,CD6,7,27,1364,1977,935,35,5,1,0,2,3,11,12,1,1,1,1,0,0,1,31,6,1,3,1,0,5,407014,0
729  2,CD6,7,29,1364,1990,1082,23,2,1,0,3,4,96,22,1,1,1,1,0,0,0,31,5,1,5,0,0,5,370674,1
729  3,CD6,7,29,1364,1996,1160,17,1,1,0,1,6,96,22,1,1,1,1,0,0,0,31,5,1,2,0,0,5,370674,0
729  4,CD6,7,29,1364,1995,1141,18,1,1,0,2,2,96,22,1,1,1,1,0,0,0,31,5,1,3,0,0,5,370674,0
733  1,CD6,7,33,1364,1964,773,49,7,1,0,1,6,12,13,1,0,1,0,0,0,0,31,14,0,2,0,0,5,237902,0
733  3,CD6,7,33,1364,1993,1127,19,1,1,0,2,6,12,13,1,0,1,0,0,0,0,31,14,0,4,0,0,5,237902,0
734  2,CD6,7,34,1364,1997,1166,16,1,1,0,2,2,12,13,1,1,1,1,0,0,0,31,6,1,3,0,0,5,313887,0
34 1  2,CD6,34,1,1365,1976,916,37,5,1,0,2,6,12,12,1,1,1,1,0,0,0,31,6,1,4,0,0,5,381531,1
34 2  3,CD6,34,2,1365,1992,1106,21,2,1,0,2,6,12,12,1,1,1,1,0,0,0,31,3,0,4,0,0,5,354589,0
34 3  2,CD6,34,3,1365,1982,989,31,4,1,0,2,4,97,97,7,7,7,7,7,7,7,97,6,0,3,7,0,5,270645,1
34 4  2,CD6,34,4,1365,1984,1015,29,3,1,0,2,6,12,12,1,1,1,1,0,0,0,31,4,1,4,0,0,5,342629,1
34 5  2,CD6,34,5,1365,1989,1070,24,2,1,0,2,6,12,12,1,1,1,0,0,0,0,31,6,2,4,0,3,5,241624,1
34 6  1,CD6,34,6,1365,1977,927,36,5,1,0,2,4,12,12,1,1,1,1,0,0,0,31,7,1,3,0,2,5,339358,0
34 6  7,CD6,34,6,1365,1976,917,37,5,1,0,2,6,12,12,1,1,1,1,0,0,0,31,7,1,4,0,1,5,339358,1
34 7  1,CD6,34,7,1365,1978,940,35,5,1,0,3,4,71,22,1,1,1,1,0,0,1,31,5,2,5,0,0,5,339717,1
34 9  2,CD6,34,9,1365,1965,790,47,7,1,0,2,3,11,22,1,1,1,1,0,0,0,31,9,0,3,0,1,5,385237,0
3410  2,CD6,34,10,1365,1972,875,40,6,1,0,2,3,12,12,1,1,1,1,0,0,0,31,5,1,3,0,0,5,347962,0
3410  3,CD6,34,10,1365,1995,1145,18,1,1,0,2,4,12,12,1,1,1,1,0,0,0,31,5,1,3,0,0,5,347962,0
3411  2,CD6,34,11,1365,1975,909,38,5,1,0,3,3,12,12,1,1,1,0,0,0,0,31,7,3,5,0,0,5,292451,1
3413  2,CD6,34,13,1365,1974,897,39,5,1,0,2,5,12,12,1,1,1,0,0,0,0,31,9,2,3,0,0,5,281101,1
3414  2,CD6,34,14,1366,1987,1052,26,3,1,0,3,4,12,12,1,1,1,1,0,0,0,31,5,2,5,0,0,5,368468,1
3414  5,CD6,34,14,1366,1991,1096,22,2,1,0,2,5,97,97,7,7,7,7,7,7,7,97,5,2,3,7,2,5,368468,1
3415  2,CD6,34,15,1365,1979,959,33,4,1,0,2,6,12,12,1,1,1,0,0,0,0,31,7,2,4,0,0,5,309701,1
3416  2,CD6,34,16,1365,1986,1044,26,3,1,0,2,5,12,12,1,1,1,1,0,0,0,31,10,4,3,0,0,5,419180,1
3416  3,CD6,34,16,1365,1991,1100,22,2,1,0,1,6,12,12,1,1,1,1,0,0,0,31,10,4,2,0,0,5,419180,1
3416  5,CD6,34,16,1365,1981,980,32,4,1,0,2,6,12,12,1,1,1,1,0,0,0,31,10,4,4,0,0,5,419180,1
3416  7,CD6,34,16,1365,1983,1005,30,4,1,0,2,4,12,12,1,1,1,1,0,0,0,31,10,4,3,0,0,5,419180,1
3417  1,CD6,34,17,1365,1984,1019,28,3,1,0,3,4,12,12,1,0,1,0,0,0,0,31,2,1,5,0,0,5,260512,1
3418  2,CD6,34,18,1365,1983,1003,30,4,1,0,2,4,12,22,1,1,1,0,0,0,0,31,8,2,3,0,0,5,255174,1
3420  2,CD6,34,20,1365,1983,998,30,4,1,0,2,6,71,22,1,1,1,1,0,0,0,31,6,1,4,0,0,5,324214,1
3420  3,CD6,34,20,1365,1988,1065,25,3,1,0,2,6,71,22,1,1,1,1,0,0,0,31,6,1,4,0,0,5,324214,1
3420  4,CD6,34,20,1365,1997,1165,16,1,1,0,2,5,71,22,1,1,1,1,0,0,0,31,6,1,3,0,0,5,324214,0
3421  2,CD6,34,21,1365,1969,836,44,6,1,0,2,6,12,12,1,1,1,1,0,0,0,31,9,3,4,0,0,5,335061,1
3421  3,CD6,34,21,1365,1985,1023,28,3,1,0,1,5,12,12,1,1,1,1,0,0,0,31,9,3,1,0,0,5,335061,1
3421  5,CD6,34,21,1365,1985,1027,28,3,1,0,2,3,12,12,1,1,1,1,0,0,0,31,9,3,3,0,0,5,335061,1
3421  6,CD6,34,21,1365,1990,1084,23,2,1,0,2,5,12,12,1,1,1,1,0,0,0,31,9,3,3,0,0,5,335061,1
3422  3,CD6,34,22,1365,1993,1125,20,2,1,0,2,3,12,22,1,1,1,0,0,0,0,31,4,1,3,0,0,5,238836,0
3424  2,CD6,34,24,1365,1986,1033,27,3,1,0,3,4,71,12,1,1,1,1,0,0,0,31,5,2,5,0,0,5,327691,1
3424  3,CD6,34,24,1365,1998,1183,15,1,1,0,2,2,71,12,1,1,1,1,0,0,0,31,5,2,3,0,0,5,327691,0
3425  2,CD6,34,25,1365,1982,989,31,4,1,0,3,4,12,12,1,1,1,1,0,0,0,31,5,2,5,0,3,5,381944,1
3425  5,CD6,34,25,1365,1991,1098,22,2,1,0,2,6,12,12,1,1,1,1,0,0,0,31,5,2,4,0,0,5,381944,0
3426  2,CD6,34,26,1365,1972,867,41,6,1,0,2,6,12,22,1,1,1,1,0,0,0,31,6,0,4,0,0,5,313998,1
3427  2,CD6,34,27,1365,1985,1025,28,3,1,0,2,3,12,12,1,1,1,0,0,0,1,31,14,3,3,0,0,5,353457,1
3427  3,CD6,34,27,1365,1992,1116,20,2,1,0,2,5,12,12,1,1,1,0,0,0,1,31,14,3,3,0,0,5,353457,0
3427  4,CD6,34,27,1365,1996,1155,17,1,1,0,2,6,12,12,1,1,1,0,0,0,1,31,14,3,4,0,0,5,353457,1
3427  5,CD6,34,27,1365,1991,1103,21,2,1,0,2,5,12,12,1,1,1,0,0,0,1,31,14,3,3,0,1,5,353457,0
3427  6,CD6,34,27,1365,1996,1161,17,1,1,0,2,4,12,12,1,1,1,0,0,0,1,31,14,3,3,0,0,5,353457,1
3429  2,CD6,34,29,1365,1986,1033,27,3,1,0,3,4,12,12,1,1,1,1,0,0,1,31,7,2,5,0,0,5,384795,1
3429  3,CD6,34,29,1365,1974,898,38,5,1,0,2,6,12,12,1,1,1,1,0,0,1,31,7,2,4,0,5,5,384795,0
3429  4,CD6,34,29,1365,1985,1029,28,3,1,0,3,4,12,12,1,1,1,1,0,0,1,31,7,2,5,0,2,5,384795,0
3429  5,CD6,34,29,1365,1994,1135,19,1,1,0,2,5,12,12,1,1,1,1,0,0,1,31,7,2,3,0,0,5,384795,0
3430  2,CD6,34,30,1365,1983,1008,29,3,1,0,2,3,12,12,1,1,1,1,0,0,0,31,7,2,3,0,0,5,336041,0
3432  2,CD6,34,32,1365,1983,1004,30,4,1,0,2,3,12,12,1,1,1,0,0,0,0,31,6,2,3,0,0,5,290665,0
3433  2,CD6,34,33,1365,1979,960,33,4,1,0,2,6,12,12,1,1,1,1,0,0,0,31,4,1,4,0,0,5,363134,1
3434  2,CD6,34,34,1365,1976,921,37,5,1,0,2,2,14,23,1,1,1,0,0,0,0,31,16,2,3,0,0,5,247675,0
3434  5,CD6,34,34,1365,1995,1151,17,1,1,0,2,4,14,23,1,1,1,0,0,0,0,31,16,2,3,0,3,5,247675,0
3434 10,CD6,34,34,1365,1994,1130,19,1,1,0,2,4,14,23,1,1,1,0,0,0,0,31,16,2,3,0,0,5,247675,0
3434 11,CD6,34,34,1365,1996,1154,17,1,1,0,2,4,14,23,1,1,1,0,0,0,0,31,16,2,3,0,2,5,247675,0
3434 15,CD6,34,34,1365,1991,1104,21,2,1,0,2,4,14,23,1,1,1,0,0,0,0,31,16,2,3,0,0,5,247675,0
50 1  5,CD6,50,1,1364,1991,1103,21,2,1,0,2,4,13,23,1,1,1,0,0,0,0,31,8,2,3,0,1,5,231823,1
50 2  1,CD6,50,2,1364,1969,837,43,6,1,0,2,4,31,23,0,1,1,0,0,0,0,31,7,1,3,0,0,5,180774,0
50 2  5,CD6,50,2,1364,1986,1043,26,3,1,0,2,1,31,23,0,1,1,0,0,0,0,31,7,1,3,0,0,5,180774,0
50 4  2,CD6,50,4,1364,1970,848,43,6,1,0,1,5,14,23,1,1,0,0,0,0,0,31,2,0,1,0,0,5,146088,0
50 5  2,CD6,50,5,1364,1979,951,34,4,1,0,2,4,14,22,1,1,1,0,0,0,0,31,6,2,3,0,0,5,211697,0
50 7  2,CD6,50,7,1364,1980,963,33,4,1,0,2,6,14,23,1,1,1,0,0,0,0,31,7,1,4,0,0,5,231387,1
50 7  3,CD6,50,7,1364,1993,1126,19,1,1,0,2,2,14,23,1,1,1,0,0,0,0,31,7,1,3,0,0,5,231387,0
50 8  3,CD6,50,8,1364,1979,957,33,4,1,0,2,1,14,21,1,1,1,0,0,0,0,31,10,0,3,0,0,5,275248,0
50 8  4,CD6,50,8,1364,1983,1006,29,3,1,0,1,3,14,21,1,1,1,0,0,0,0,31,10,0,1,0,0,5,275248,1
50 8  8,CD6,50,8,1364,1997,1176,15,1,1,0,2,3,14,21,1,1,1,0,0,0,0,31,10,0,3,0,0,5,275248,1
50 9  2,CD6,50,9,1364,1976,920,37,5,1,0,2,2,14,23,1,0,0,0,0,0,0,34,8,1,3,0,0,5,192815,0
50 9  3,CD6,50,9,1364,1993,1123,20,2,1,0,2,3,14,23,1,0,0,0,0,0,0,34,8,1,3,0,0,5,192815,1
5010  2,CD6,50,10,1364,1979,957,33,4,1,0,2,2,13,23,1,1,1,0,0,0,0,31,6,2,3,0,0,5,193342,0
5011  2,CD6,50,11,1364,1976,915,37,5,1,0,2,1,14,23,1,0,1,1,0,0,0,31,9,2,3,0,0,5,197215,0
5011  3,CD6,50,11,1364,1981,978,32,4,1,0,2,1,14,23,1,0,1,1,0,0,0,31,9,2,3,0,0,5,197215,0
5012  2,CD6,50,12,1364,1981,984,31,4,1,0,2,4,31,22,1,1,1,0,0,0,0,31,7,3,3,0,0,5,221781,1
5012  3,CD6,50,12,1364,1996,1157,17,1,1,0,2,5,31,22,1,1,1,0,0,0,0,31,7,3,3,0,0,5,221781,0
5013  5,CD6,50,13,1364,1967,816,45,7,1,0,2,4,13,23,0,1,0,0,0,0,0,31,11,1,3,0,0,5,141254,0
5013  6,CD6,50,13,1364,1994,1134,19,1,1,0,2,3,13,23,0,1,0,0,0,0,0,31,11,1,3,0,0,5,141254,0
5013  7,CD6,50,13,1364,1997,1171,16,1,1,0,2,1,13,23,0,1,0,0,0,0,0,31,11,1,3,0,0,5,141254,0
5013  8,CD6,50,13,1364,1983,1000,30,4,1,0,2,2,13,23,0,1,0,0,0,0,0,31,11,1,3,0,0,5,141254,0
5014  6,CD6,50,14,1364,1979,960,33,4,1,0,2,3,14,23,1,1,1,0,0,0,0,31,13,4,3,0,0,5,183306,0
5015  2,CD6,50,15,1364,1979,951,34,4,1,0,2,1,13,22,1,1,1,0,0,0,0,31,4,1,3,0,0,5,230732,1
5016  3,CD6,50,16,1364,1992,1111,21,2,1,0,1,4,13,23,1,0,1,0,0,0,0,33,11,1,1,0,0,5,159790,1
5016  4,CD6,50,16,1364,1997,1167,16,1,1,0,1,3,13,23,1,0,1,0,0,0,0,33,11,1,1,0,0,5,159790,0
5017  2,CD6,50,17,1364,1985,1032,27,3,1,0,3,4,13,23,1,1,0,0,0,0,0,31,7,1,5,0,1,5,164368,0
5017  3,CD6,50,17,1364,1988,1064,25,3,1,0,2,3,13,23,1,1,0,0,0,0,0,31,7,1,3,0,3,5,164368,0
5018  2,CD6,50,18,1364,1972,876,40,6,1,0,2,3,14,23,0,0,0,0,0,0,0,33,7,0,3,0,0,5,143122,0
5018  4,CD6,50,18,1364,1992,1105,21,2,1,0,2,4,14,23,0,0,0,0,0,0,0,33,7,0,3,0,0,5,143122,1
5019  2,CD6,50,19,1364,1963,765,49,7,1,0,2,4,14,23,1,0,1,1,0,0,0,31,14,3,3,0,1,5,231199,1
5019  4,CD6,50,19,1364,1988,1060,25,3,1,0,3,4,14,23,1,0,1,1,0,0,0,31,14,3,5,0,0,5,231199,1
5019  5,CD6,50,19,1364,1990,1089,22,2,1,0,3,2,14,23,1,0,1,1,0,0,0,31,14,3,5,0,0,5,231199,1
5019  6,CD6,50,19,1364,1992,1113,20,2,1,0,2,4,14,23,1,0,1,1,0,0,0,31,14,3,3,0,0,5,231199,0
5019 14,CD6,50,19,1364,1990,1092,22,2,1,0,2,5,14,23,1,0,1,1,0,0,0,31,14,3,3,0,0,5,231199,0
5020  2,CD6,50,20,1364,1989,1080,23,2,1,0,1,6,13,23,1,1,1,0,0,0,0,31,7,1,2,0,0,5,172724,0
5021  2,CD6,50,21,1364,1979,953,34,4,1,0,2,6,13,23,1,1,1,0,0,0,0,31,7,3,4,0,0,5,212907,0
5022  2,CD6,50,22,1364,1988,1059,25,3,1,0,0,,13,23,0,0,0,0,0,0,0,34,5,3,0,0,0,4,24588,0
5023  2,CD6,50,23,1364,1963,768,49,7,1,0,3,6,12,23,1,1,1,0,0,0,0,31,7,0,5,0,0,5,291569,1
5023  7,CD6,50,23,1364,1986,1037,27,3,1,0,2,6,12,23,1,1,1,0,0,0,0,31,7,0,4,0,0,5,291569,0
5024  2,CD6,50,24,1364,1979,954,34,4,1,0,1,2,14,23,0,0,0,0,0,0,0,31,7,1,1,0,0,4,48991,0
5025  1,CD6,50,25,1364,1979,959,33,4,1,0,2,4,13,23,1,0,0,0,0,0,0,31,9,3,3,0,0,5,142418,1
5025  5,CD6,50,25,1364,1994,1129,19,1,1,0,1,5,13,23,1,0,0,0,0,0,0,31,9,3,1,0,0,5,142418,0
5026  2,CD6,50,26,1364,1983,999,30,4,1,0,2,5,14,23,1,0,1,0,0,0,0,31,6,1,3,0,0,5,210549,1
5026  3,CD6,50,26,1364,1994,1131,19,1,1,0,2,5,14,23,1,0,1,0,0,0,0,31,6,1,3,0,0,5,210549,1
5027  2,CD6,50,27,1364,1979,955,34,4,1,0,2,3,13,23,1,1,1,0,0,0,0,31,8,3,3,0,0,5,202881,0
