CASEID,V000,V001,V002,V008,V010,V011,V012,V013,V015,V020,V106,V107,V113,V116,V119,V120,V121,V122,V123,V124,V125,V129,V136,V137,V149,V153,V167,V170,V171A,V190,V191,V394
0783702954 03,IA7,83729,54,1453,1985,1025,35,5,1,0,2,7,11,11,1,0,1,1,0,1,0,35,4,0,3,0,,,,5,1674890,
0783702978 02,IA7,83729,78,1453,1972,871,48,7,1,0,2,7,11,12,1,0,1,1,0,1,0,35,4,0,3,0,,,,5,1501129,
0783702978 03,IA7,83729,78,1453,2000,1209,20,2,1,0,3,1,11,12,1,0,1,1,0,1,0,35,4,0,5,0,,,,5,1501129,
0783702929 03,IA7,83729,29,1453,1989,1079,31,4,1,0,2,3,11,11,1,0,1,1,0,1,0,35,5,1,3,0,,,,5,1351370,
0783702961 02,IA7,83729,61,1453,1975,907,45,7,1,0,2,5,11,11,1,0,1,1,1,1,0,35,4,0,3,0,,,,5,1786520,
0783702931 02,IA7,83729,31,1453,1996,1161,24,2,1,0,2,5,11,12,1,0,1,1,0,1,0,35,4,2,3,0,,,,5,1302039,
0783702939 02,IA7,83729,39,1453,1999,1196,21,2,1,0,1,5,71,11,1,0,1,0,1,0,0,35,3,1,1,0,,,,4,517780,
0783702998 01,IA7,83729,98,1453,1990,1083,30,4,1,0,3,3,11,11,1,0,1,1,0,0,0,35,4,1,5,0,,,,5,1405950,
0783700940 05,IA7,83709,40,1453,2004,1259,16,1,1,0,2,5,11,11,1,0,1,1,0,0,0,38,7,0,3,0,,,,5,1426050,
0783700997 02,IA7,83709,97,1453,1984,1010,36,5,1,0,1,5,11,11,1,1,1,0,0,1,0,38,2,0,1,0,,0,0,4,956310,
0783700953 03,IA7,83709,53,1453,1990,1090,30,4,1,0,2,5,11,11,1,0,1,0,0,0,0,38,6,0,3,0,,,,4,619710,
0783700953 06,IA7,83709,53,1453,2002,1229,18,1,1,0,2,4,11,11,1,0,1,0,0,0,0,38,6,0,3,0,,,,4,619710,
0783700966 02,IA7,83709,66,1453,1986,1036,34,4,1,0,2,4,11,11,1,0,1,0,0,0,0,38,3,1,3,0,,1,3,4,651910,
0783700951 03,IA7,83709,51,1453,1982,989,38,5,1,0,0,,11,11,1,0,1,1,0,0,0,38,7,0,0,0,,,,4,785459,
0783700951 04,IA7,83709,51,1453,2002,1226,18,1,1,0,2,7,11,11,1,0,1,1,0,0,0,38,7,0,3,0,,,,4,785459,
0783700909 02,IA7,83709,9,1453,1982,989,38,5,1,0,2,7,11,11,1,0,1,1,0,1,0,38,4,0,3,0,,1,0,5,1317230,
0783700910 05,IA7,83709,10,1453,2001,1224,19,1,1,0,2,7,11,11,1,0,1,1,0,0,1,35,5,0,3,0,,,,5,1432250,
0783700914 04,IA7,83709,14,1453,1996,1155,24,2,1,0,2,6,11,11,1,0,1,1,0,1,0,38,6,0,4,0,,1,0,5,1144040,
0783700914 05,IA7,83709,14,1453,1998,1178,22,2,1,0,2,6,11,11,1,0,1,1,0,1,0,38,6,0,4,0,,1,3,5,1144040,
0783700914 06,IA7,83709,14,1453,2001,1222,19,1,1,0,2,3,11,11,1,0,1,1,0,1,0,38,6,0,3,0,,1,0,5,1144040,
0783700947 02,IA7,83709,47,1453,1975,903,45,7,1,0,1,5,11,11,1,0,1,1,0,1,0,38,8,2,1,0,,,,5,1337140,
0783700947 05,IA7,83709,47,1453,1995,1148,25,3,1,0,3,3,11,11,1,0,1,1,0,1,0,38,8,2,5,0,,,,5,1337140,
0783700947 06,IA7,83709,47,1453,1994,1140,26,3,1,0,3,3,11,11,1,0,1,1,0,1,0,38,8,2,5,0,,,,5,1337140,
0783700987 04,IA7,83709,87,1453,1996,1156,24,2,1,0,2,6,11,11,1,0,1,1,0,0,0,31,4,0,4,0,,1,3,5,1299400,
0783700967 02,IA7,83709,67,1453,1991,1095,29,3,1,0,2,4,11,11,1,0,1,1,0,0,0,38,4,0,3,0,,,,4,934410,
0783700973 02,IA7,83709,73,1453,1984,1011,36,5,1,0,2,5,11,11,1,0,1,1,0,0,0,38,6,0,3,0,,1,3,4,1078610,
0783700973 03,IA7,83709,73,1453,2002,1232,18,1,1,0,2,5,11,11,1,0,1,1,0,0,0,38,6,0,3,0,,0,0,4,1078610,
0783700973 04,IA7,83709,73,1453,2003,1242,17,1,1,0,2,6,11,11,1,0,1,1,0,0,0,38,6,0,4,0,,1,3,4,1078610,
0783700904 03,IA7,83709,4,1453,1990,1091,30,4,1,0,3,3,11,11,1,0,1,1,0,0,0,38,6,1,5,0,,,,5,1162090,
0783700928 01,IA7,83709,28,1453,1982,994,38,5,1,0,3,3,11,11,1,0,1,0,0,0,0,35,5,0,5,0,,1,3,5,1111890,
0783700928 05,IA7,83709,28,1453,1985,1029,35,5,1,0,2,7,11,11,1,0,1,0,0,0,0,35,5,0,3,0,,1,3,5,1111890,
0783700942 02,IA7,83709,42,1453,1989,1072,31,4,1,0,2,5,11,11,1,0,1,1,1,1,0,38,4,0,3,0,,,,5,1551350,
0783700926 02,IA7,83709,26,1453,1974,896,46,7,1,0,0,,11,11,1,0,0,1,0,1,0,38,3,0,0,0,,1,0,4,1062230,
0783700943 02,IA7,83709,43,1453,1975,910,45,7,1,0,1,5,11,11,1,0,1,1,0,1,0,38,4,0,1,0,,,,4,1015830,
0783700943 03,IA7,83709,43,1453,2004,1255,16,1,1,0,2,4,11,11,1,0,1,1,0,1,0,38,4,0,3,0,,,,4,1015830,
0783700945 04,IA7,83709,45,1453,1992,1110,28,3,1,0,2,7,11,11,1,0,1,1,0,1,0,38,7,1,3,0,,0,0,5,1189460,
0783700971 03,IA7,83709,71,1453,1998,1188,22,2,1,0,2,5,11,11,1,0,1,1,0,0,0,38,4,0,3,0,,,,5,1170150,
0783700971 04,IA7,83709,71,1453,2002,1231,18,1,1,0,2,3,11,11,1,0,1,1,0,0,0,38,4,0,3,0,,,,5,1170150,
0783700949 02,IA7,83709,49,1453,1996,1155,24,2,1,0,2,7,11,11,1,0,1,1,0,0,0,38,4,0,3,0,,,,5,1327700,
0783700949 03,IA7,83709,49,1453,1997,1165,24,2,1,0,3,3,11,11,1,0,1,1,0,0,0,38,4,0,5,0,,,,5,1327700,
0783700949 04,IA7,83709,49,1453,1999,1195,21,2,1,0,3,2,11,11,1,0,1,1,0,0,0,38,4,0,5,0,,,,5,1327700,
0783700975 04,IA7,83709,75,1453,1985,1023,35,5,1,0,2,7,11,11,1,0,1,1,0,1,0,38,6,2,3,0,,0,0,5,1410970,
0783704027 02,IA7,83740,27,1441,1984,1020,35,5,1,0,0,,71,11,1,0,1,1,0,0,0,35,3,0,0,0,,,,5,1105660,
0783704068 02,IA7,83740,68,1441,2000,1203,19,1,1,0,0,,97,97,7,7,7,7,7,7,7,97,3,1,0,7,,,,3,-78291,
0783704013 06,IA7,83740,13,1441,1993,1128,26,3,1,0,0,,11,11,1,0,1,0,0,0,0,35,10,0,0,0,,,,4,995850,
0783704049 01,IA7,83740,49,1441,1970,842,49,7,1,0,2,1,12,11,1,0,1,1,0,0,0,35,4,0,3,0,,,,4,756320,
0783704049 03,IA7,83740,49,1441,1996,1164,23,2,1,0,3,1,12,11,1,0,1,1,0,0,0,35,4,0,5,0,,,,4,756320,
0783704016 02,IA7,83740,16,1441,1981,979,38,5,1,0,0,,11,11,1,0,1,1,1,0,0,35,8,0,0,0,,,,4,914370,
0783704016 03,IA7,83740,16,1441,2002,1227,17,1,1,0,2,5,11,11,1,0,1,1,1,0,0,35,8,0,3,0,,,,4,914370,
0783704016 04,IA7,83740,16,1441,2003,1238,16,1,1,0,2,4,11,11,1,0,1,1,1,0,0,35,8,0,3,0,,,,4,914370,
0783704072 02,IA7,83740,72,1441,1976,915,43,6,1,0,0,,11,11,1,0,1,1,0,0,0,35,8,1,0,0,,,,5,1257540,
0783704072 03,IA7,83740,72,1441,1997,1165,23,2,1,0,3,2,11,11,1,0,1,1,0,0,0,35,8,1,5,0,,,,5,1257540,
0783704010 04,IA7,83740,10,1441,1981,978,38,5,1,0,2,3,11,11,1,0,1,1,0,0,0,35,9,1,3,0,,,,4,987180,
0783704010 07,IA7,83740,10,1441,1991,1102,28,3,1,0,2,2,11,11,1,0,1,1,0,0,0,35,9,1,3,0,,,,4,987180,
0783704078 04,IA7,83740,78,1441,1993,1121,26,3,1,0,3,3,11,11,1,0,1,1,1,1,1,35,8,1,5,0,,,,5,1878750,
0783704078 07,IA7,83740,78,1441,1999,1193,20,2,1,0,3,3,11,11,1,0,1,1,1,1,1,35,8,1,5,0,,,,5,1878750,
0783704078 08,IA7,83740,78,1441,1995,1147,24,2,1,0,3,5,11,11,1,0,1,1,1,1,1,35,8,1,5,0,,,,5,1878750,
0783704053 03,IA7,83740,53,1441,1985,1024,34,4,1,0,1,5,11,11,1,0,1,1,0,0,0,35,8,0,1,0,,,,4,1091710,
0783704053 04,IA7,83740,53,1441,2004,1251,15,1,1,0,2,4,11,11,1,0,1,1,0,0,0,35,8,0,3,0,,,,4,1091710,
0783704042 01,IA7,83740,42,1441,1970,848,49,7,1,0,0,,11,11,1,0,1,1,0,0,0,35,3,0,0,0,,,,4,718690,
0783704042 02,IA7,83740,42,1441,1994,1140,25,3,1,0,3,3,11,11,1,0,1,1,0,0,0,35,3,0,5,0,,,,4,718690,
0783704007 03,IA7,83740,7,1441,1983,998,36,5,1,0,2,3,11,11,1,0,1,1,0,0,0,35,7,0,3,0,,,,5,1342040,
0783704007 05,IA7,83740,7,1441,1993,1122,26,3,1,0,2,3,11,11,1,0,1,1,0,0,0,35,7,0,3,0,,,,5,1342040,
0783704007 06,IA7,83740,7,1441,1995,1150,24,2,1,0,2,3,11,11,1,0,1,1,0,0,0,35,7,0,3,0,,,,5,1342040,
0783704007 07,IA7,83740,7,1441,1997,1168,22,2,1,0,2,3,11,11,1,0,1,1,0,0,0,35,7,0,3,0,,,,5,1342040,
0783704035 02,IA7,83740,35,1441,1995,1145,24,2,1,0,3,3,11,11,1,0,1,1,0,0,0,35,4,0,5,0,,,,5,1589400,
0783704035 04,IA7,83740,35,1441,1999,1197,20,2,1,0,2,7,11,11,1,0,1,1,0,0,0,35,4,0,3,0,,,,5,1589400,
0783704067 02,IA7,83740,67,1441,2000,1207,19,1,1,0,0,,97,97,7,7,7,7,7,7,7,97,5,0,0,7,,,,2,-560530,
0783700214 04,IA7,83702,14,1441,1974,900,45,7,1,0,3,3,11,11,1,0,1,1,1,1,1,35,5,0,5,0,,,,5,1987860,
0783700201 04,IA7,83702,1,1441,1981,981,38,5,1,0,3,3,11,11,1,1,1,1,1,1,1,35,10,0,5,0,,,,5,1954650,
0783700201 08,IA7,83702,1,1441,1988,1062,31,4,1,0,3,3,11,11,1,1,1,1,1,1,1,35,10,0,5,0,,,,5,1954650,
0783700259 02,IA7,83702,59,1441,1976,915,43,6,1,0,3,3,11,11,1,0,1,1,1,1,1,15,4,0,5,0,,,,5,1634690,
0783700259 03,IA7,83702,59,1441,2001,1213,19,1,1,0,2,6,11,11,1,0,1,1,1,1,1,15,4,0,4,0,,,,5,1634690,
0783700248 04,IA7,83702,48,1441,1987,1048,32,4,1,0,3,3,11,11,1,1,1,1,1,1,1,35,6,1,5,1,,,,5,2245770,
0783700251 02,IA7,83702,51,1441,1970,848,49,7,1,0,3,3,11,11,1,0,1,1,1,0,1,35,5,0,5,1,,,,5,2014240,
0783700251 03,IA7,83702,51,1441,1992,1109,27,3,1,0,3,8,11,11,1,0,1,1,1,0,1,35,5,0,5,1,,,,5,2014240,
0783700251 04,IA7,83702,51,1441,1995,1147,24,2,1,0,3,3,11,11,1,0,1,1,1,0,1,35,5,0,5,1,,,,5,2014240,
0783700234 03,IA7,83702,34,1441,1984,1009,36,5,1,0,3,3,11,11,1,0,1,1,1,0,1,35,5,0,5,1,,,,5,1930429,
0783700288 04,IA7,83702,88,1441,1979,949,41,6,1,0,3,3,11,11,1,0,1,1,0,0,1,35,7,1,5,0,,,,5,1873880,
0783700271 04,IA7,83702,71,1441,1988,1066,31,4,1,0,3,5,11,11,1,0,1,1,0,0,1,35,4,0,5,0,,,,5,1972230,
0783700211 02,IA7,83702,11,1441,1977,927,42,6,1,0,3,3,11,11,1,0,1,1,0,0,1,35,4,0,5,0,,,,5,1811410,
0783700211 04,IA7,83702,11,1441,2002,1229,17,1,1,0,2,6,11,11,1,0,1,1,0,0,1,35,4,0,4,0,,,,5,1811410,
0783700293 07,IA7,83702,93,1441,2001,1213,19,1,1,0,1,3,11,11,1,0,1,1,1,0,1,35,7,0,1,0,,,,5,1705159,
0783700276 04,IA7,83702,76,1441,1993,1120,26,3,1,0,3,5,11,11,1,1,1,1,1,1,1,35,5,0,5,1,,,,5,2074269,
0783700276 05,IA7,83702,76,1441,1997,1167,22,2,1,0,3,3,11,11,1,1,1,1,1,1,1,35,5,0,5,1,,,,5,2074269,
0783700270 05,IA7,83702,70,1441,1982,988,37,5,1,0,3,3,92,11,1,0,1,1,1,0,1,35,13,1,5,1,,,,5,1783869,
0783700270 06,IA7,83702,70,1441,1987,1050,32,4,1,0,3,7,92,11,1,0,1,1,1,0,1,35,13,1,5,1,,,,5,1783869,
0783700270 07,IA7,83702,70,1441,2003,1237,17,1,1,0,2,6,92,11,1,0,1,1,1,0,1,35,13,1,4,1,,,,5,1783869,
0783700278 04,IA7,83702,78,1441,1992,1111,27,3,1,0,3,5,11,11,1,0,1,1,0,0,1,35,8,1,5,1,,,,5,1968929,
0783700278 08,IA7,83702,78,1441,2003,1237,17,1,1,0,1,5,11,11,1,0,1,1,0,0,1,35,8,1,1,1,,,,5,1968929,
0783700224 04,IA7,83702,24,1441,1985,1024,34,4,1,0,3,5,11,11,1,1,1,1,1,1,1,35,5,1,5,1,,,,5,2161950,
0783702106 02,IA7,83721,6,1441,1993,1117,27,3,1,0,0,,11,12,1,0,1,0,0,1,0,35,5,2,0,0,,0,0,4,613340,
0783702147 01,IA7,83721,47,1441,1971,862,48,7,1,0,0,,11,12,1,0,1,1,1,0,0,38,10,1,0,0,,,,5,1228160,
0783702147 03,IA7,83721,47,1441,1999,1198,20,2,1,0,2,7,11,12,1,0,1,1,1,0,0,38,10,1,3,0,,,,5,1228160,
0783702147 04,IA7,83721,47,1441,2004,1253,15,1,1,0,2,3,11,12,1,0,1,1,1,0,0,38,10,1,3,0,,,,5,1228160,
0783702147 06,IA7,83721,47,1441,1989,1069,31,4,1,0,1,2,11,12,1,0,1,1,1,0,0,38,10,1,1,0,,,,5,1228160,
0783702173 02,IA7,83721,73,1441,1980,961,40,6,1,0,1,4,11,12,1,0,1,1,1,0,0,38,4,0,1,0,,1,0,4,1088150,
0783702134 02,IA7,83721,34,1441,1996,1155,23,2,1,0,3,3,71,12,1,0,0,1,0,0,0,35,2,0,5,0,,1,3,4,812690,
0783702159 01,IA7,83721,59,1441,1989,1078,30,4,1,0,3,3,71,12,1,0,1,1,0,0,0,35,4,1,5,0,,,,5,1130070,
0783702150 04,IA7,83721,50,1441,1994,1132,25,3,1,0,3,3,11,12,1,0,1,1,0,0,0,35,5,1,5,0,,,,4,1003520,
0783702140 01,IA7,83721,40,1441,1972,869,47,7,1,0,0,,11,12,1,0,1,1,1,0,0,35,5,0,0,0,,0,0,5,1617249,
0783702140 03,IA7,83721,40,1441,1993,1124,26,3,1,0,3,3,11,12,1,0,1,1,1,0,0,35,5,0,5,0,,1,3,5,1617249,
0783702140 04,IA7,83721,40,1441,1996,1159,23,2,1,0,3,2,11,12,1,0,1,1,1,0,0,35,5,0,5,0,,0,3,5,1617249,
0783702117 02,IA7,83721,17,1441,1992,1108,27,3,1,0,3,3,11,12,1,0,1,1,0,0,0,35,4,2,5,0,,,,4,814020,
0783702153 02,IA7,83721,53,1441,1989,1076,30,4,1,0,3,3,11,12,1,0,1,1,1,0,0,35,4,0,5,0,,1,3,5,1238920,
0783702160 02,IA7,83721,60,1441,1992,1105,28,3,1,0,1,2,71,12,1,0,1,0,0,0,0,35,6,1,1,0,,,,3,336649,
0783702102 04,IA7,83721,2,1441,2001,1221,18,1,1,0,2,5,71,12,1,0,1,1,1,1,0,35,6,0,3,0,,,,5,1107350,
0783702102 05,IA7,83721,2,1441,2002,1236,17,1,1,0,2,5,71,12,1,0,1,1,1,1,0,35,6,0,3,0,,,,5,1107350,
0783702170 02,IA7,83721,70,1441,1992,1109,27,3,1,0,3,3,11,12,1,0,1,1,0,1,0,35,3,1,5,0,,1,3,5,1567470,
0783702104 02,IA7,83721,4,1441,1982,986,37,5,1,0,2,5,11,12,1,0,1,1,0,1,0,35,5,0,3,0,,,,5,1721620,
0783702104 05,IA7,83721,4,1441,1999,1195,20,2,1,0,3,2,11,12,1,0,1,1,0,1,0,35,5,0,5,0,,,,5,1721620,
0783700788 03,IA7,83707,88,1453,1988,1064,32,4,1,0,2,5,11,11,1,0,1,1,0,1,0,35,6,0,3,0,,,,5,1721099,
0783700779 02,IA7,83707,79,1453,1980,967,40,6,1,0,2,3,11,11,1,0,1,1,0,1,0,35,6,0,3,0,,,,5,1312850,
0783700779 03,IA7,83707,79,1453,2002,1230,18,1,1,0,2,7,11,11,1,0,1,1,0,1,0,35,6,0,3,0,,,,5,1312850,
0783700753 04,IA7,83707,53,1453,1997,1170,23,2,1,0,2,4,11,11,1,0,1,1,0,1,0,35,5,1,3,0,,,,5,1502160,
0783700746 02,IA7,83707,46,1453,1984,1012,36,5,1,0,2,1,11,11,1,0,1,1,0,0,0,35,4,0,3,0,,,,4,992810,
0783700794 03,IA7,83707,94,1453,1996,1160,24,2,1,0,2,7,11,11,1,0,1,1,0,0,0,35,5,2,3,0,,,,5,1312940,
0783700758 02,IA7,83707,58,1453,1982,992,38,5,1,0,2,3,11,11,1,0,1,1,0,0,0,35,7,1,3,0,,,,5,1274230,
0783700795 01,IA7,83707,95,1453,1974,895,46,7,1,0,2,5,11,11,1,0,1,1,0,1,0,35,4,0,3,0,,,,5,1583780,
0783700750 02,IA7,83707,50,1453,1988,1067,32,4,1,0,2,3,71,11,1,0,1,0,0,1,0,35,7,1,3,0,,,,5,1625010,
0783700773 02,IA7,83707,73,1453,1974,892,46,7,1,0,2,7,11,11,1,0,1,1,0,1,0,35,5,0,3,0,,,,5,1640680,
